X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.06948025 0.06948025],[0.00232773 0.00232773],[0.00010984 0.00010984],[0.00283538 0.00283538],[0.00263333 0.00263333],[0.05560395 0.05560395],[0.01696604 0.01696604],[0.00892919 0.00892919],[0.00451627 0.00451627],[0.00191062 0.00191062],[0.00293025 0.00293025],[0.00802266 0.00802266],[0.00696222 0.00696222],[0.00354193 0.00354193],[0.00323642 0.00323642],[0.00126315 0.00126315],[0.01265969 0.01265969],[0.01335778 0.01335778],[0.00317881 0.00317881],[0.00796015 0.00796015],[0.01538347 0.01538347],[0.01269441 0.01269441],[0.00687303 0.00687303],2,0
[0.06680353 0.06680353],[0.00106966 0.00106966],[0.00094094 0.00094094],[0.00325138 0.00325138],[0.00086405 0.00086405],[0.04855705 0.04855705],[0.01835073 0.01835073],[0.00528042 0.00528042],[0.00504978 0.00504978],[0.00116608 0.00116608],[0.0035172 0.0035172],[0.00654168 0.00654168],[0.00205983 0.00205983],[0.00709802 0.00709802],[0.00734928 0.00734928],[0.00380078 0.00380078],[0.00033315 0.00033315],[0.03271399 0.03271399],[0.01715984 0.01715984],[0.0104497 0.0104497],[0.02345774 0.02345774],[0.0009887 0.0009887],[0.00018882 0.00018882],2,1
[0.07713353 0.07713353],[0.00011575 0.00011575],[0.000924 0.000924],[0.00422677 0.00422677],[0.00489038 0.00489038],[0.04316761 0.04316761],[0.01338546 0.01338546],[0.00100196 0.00100196],[0.00072348 0.00072348],[0.00029119 0.00029119],[0.0011242 0.0011242],[0.02762161 0.02762161],[0.00106702 0.00106702],[0.00866147 0.00866147],[0.0105761 0.0105761],[0.01344846 0.01344846],[0.0078987 0.0078987],[0.01940305 0.01940305],[0.01553771 0.01553771],[0.00190115 0.00190115],[0.03232035 0.03232035],[0.02245817 0.02245817],[0.01324816 0.01324816],2,2
[0.07028299 0.070283  ],[0.00214915 0.00214915],[0.00133085 0.00133085],[0.00186921 0.00186921],[0.00971587 0.00971587],[0.05057535 0.05057535],[0.01857793 0.01857793],[0.00480261 0.00480261],[0.00258338 0.00258338],[0.00403608 0.00403608],[0.00377074 0.00377073],[0.00382787 0.00382787],[0.00514122 0.00514122],[0.00133503 0.00133503],[0.00192393 0.00192393],[0.00567874 0.00567874],[0.00361348 0.00361348],[0.03022798 0.03022798],[0.01154613 0.01154613],[0.0045878 0.0045878],[0.02357046 0.02357046],[0.01085745 0.01085745],[0.0100418 0.0100418],2,3
[0.07275406 0.07275406],[0.00048131 0.00048131],[0.00374571 0.00374571],[0.00109413 0.00109413],[0.00930023 0.00930023],[0.03498643 0.03498643],[0.01349367 0.01349367],[0.00096483 0.00096483],[0.0017484 0.0017484],[0.00145835 0.00145835],[0.00013427 0.00013427],[0.02517142 0.02517142],[0.00266205 0.00266205],[0.00162823 0.00162823],[0.00488032 0.00488032],[0.01140346 0.01140346],[0.01031418 0.01031418],[0.05734245 0.05734245],[0.03409582 0.03409582],[0.00130311 0.00130311],[0.03737108 0.03737108],[0.02307449 0.02307449],[0.02014934 0.02014934],2,4
[0.01407275 0.01407275],[0.0022847 0.0022847],[0.00274451 0.00274451],[0.00132823 0.00132823],[0.01261523 0.01261523],[0.02236856 0.02236856],[0.02807416 0.02807416],[0.01493525 0.01493525],[0.00519651 0.00519651],[0.00160547 0.00160547],[0.01067566 0.01067566],[0.00285501 0.00285502],[0.00297557 0.00297557],[0.00700224 0.00700224],[0.00040859 0.00040859],[0.00691863 0.00691863],[0.00944828 0.00944828],[0.02309046 0.02309046],[0.00727 0.00727],[0.00185544 0.00185544],[0.00285586 0.00285586],[0.005904 0.005904],[0.00055787 0.00055787],3,0
[0.00661333 0.00661333],[0.00020102 0.00020102],[0.00227608 0.00227608],[7.79476342e-06 7.79480206e-06],[0.01255479 0.01255479],[0.01985041 0.01985041],[0.02289459 0.02289459],[0.01459288 0.01459288],[0.00640318 0.00640318],[0.00228342 0.00228342],[0.0098545 0.0098545],[0.011327 0.011327],[0.0078829 0.0078829],[0.00619768 0.00619768],[0.00072028 0.00072028],[0.00613374 0.00613374],[0.00036466 0.00036466],[0.02403748 0.02403748],[0.01109443 0.01109443],[0.00891612 0.00891612],[0.00397666 0.00397666],[0.00048393 0.00048393],[0.00097467 0.00097467],3,1
[0.00317759 0.00317759],[3.07372618e-05 3.07371103e-05],[0.00100584 0.00100584],[0.00081692 0.00081692],[0.00911402 0.00911402],[0.02654462 0.02654462],[0.02804614 0.02804614],[0.01346359 0.01346359],[0.00857382 0.00857382],[0.00427529 0.00427529],[0.0090698 0.0090698],[0.00698391 0.00698391],[0.00611774 0.00611774],[0.00201779 0.00201779],[0.00727232 0.00727232],[0.00261759 0.00261759],[0.00796845 0.00796845],[0.02122308 0.02122308],[0.00451319 0.00451319],[0.01456215 0.01456215],[0.00648347 0.00648347],[0.00110364 0.00110364],[0.00521238 0.00521238],3,2
[0.00987088 0.00987088],[0.00216071 0.00216071],[0.00287666 0.00287666],[0.00194688 0.00194688],[0.01350493 0.01350493],[0.01217758 0.01217758],[0.0272254 0.0272254],[0.01042184 0.01042184],[0.00898601 0.00898601],[0.00474142 0.00474142],[0.01153246 0.01153246],[0.001665 0.001665],[0.00387403 0.00387403],[0.00305036 0.00305036],[0.0043784 0.0043784],[0.00312663 0.00312663],[0.00329732 0.00329732],[0.02734289 0.02734289],[0.00323429 0.00323429],[0.00579366 0.00579366],[0.00494674 0.00494674],[0.01022793 0.01022793],[0.00561203 0.00561203],3,3
[0.01743123 0.01743123],[0.00045942 0.00045942],[0.00271593 0.00271593],[0.00143191 0.00143191],[0.01181374 0.01181374],[0.01396712 0.01396712],[0.0276797 0.0276797],[0.01121706 0.01121706],[0.00605674 0.00605674],[0.00133527 0.00133527],[0.01030161 0.0103016 ],[0.00440545 0.00440545],[0.00656468 0.00656468],[0.00437562 0.00437562],[0.00275746 0.00275746],[0.00173078 0.00173078],[0.0060113 0.0060113],[0.02553883 0.02553883],[0.0007903 0.0007903],[0.00591851 0.00591851],[0.00396974 0.00396974],[0.01218511 0.01218511],[0.00295384 0.00295384],3,4
[0.03782426 0.03782426],[0.00601667 0.00601667],[0.00044768 0.00044768],[0.00390284 0.00390284],[0.01031813 0.01031813],[0.06398106 0.06398106],[0.02341064 0.02341064],[0.00551406 0.00551406],[0.00764886 0.00764886],[0.00939313 0.00939313],[0.00620125 0.00620125],[0.01700864 0.01700864],[0.00645278 0.00645278],[0.01475302 0.01475302],[0.01847358 0.01847358],[0.01528128 0.01528128],[0.00121225 0.00121225],[0.02180623 0.02180624],[0.00498864 0.00498864],[0.00933459 0.00933459],[0.01291229 0.01291229],[0.01692664 0.01692664],[0.00807025 0.00807025],4,0
[0.03393101 0.03393101],[0.00680899 0.00680899],[0.00036018 0.00036018],[0.00401983 0.00401983],[0.01129051 0.01129051],[0.06734646 0.06734646],[0.02491035 0.02491035],[0.00395049 0.00395049],[0.00738642 0.00738643],[0.00922633 0.00922633],[0.00614293 0.00614293],[0.01920308 0.01920308],[0.01072833 0.01072833],[0.00987382 0.00987382],[0.01676355 0.01676355],[0.01310129 0.01310129],[0.00767536 0.00767536],[0.01644181 0.01644181],[0.00055128 0.00055129],[0.01291053 0.01291053],[0.01695694 0.01695694],[0.01227872 0.01227873],[0.00230756 0.00230756],4,1
[0.03057995 0.03057995],[0.00477369 0.00477369],[0.00044007 0.00044007],[0.00455114 0.00455114],[0.01013517 0.01013517],[0.06104172 0.06104172],[0.02265397 0.02265397],[0.00741025 0.00741025],[0.00750492 0.00750492],[0.00858924 0.00858924],[0.0063481 0.0063481],[0.0156674 0.0156674],[0.00954051 0.00954051],[0.01365944 0.01365944],[0.01713376 0.01713376],[0.01247343 0.01247343],[0.00189752 0.00189752],[0.02659383 0.02659383],[0.00711984 0.00711984],[0.01072092 0.01072092],[0.01116231 0.01116231],[0.01522885 0.01522885],[0.0017446 0.0017446],4,2
[0.02489089 0.02489089],[0.00489921 0.00489921],[0.00069171 0.00069171],[0.00475618 0.00475618],[0.00998719 0.00998719],[0.06554296 0.06554296],[0.02897289 0.02897289],[0.0056164 0.0056164],[0.00744282 0.00744282],[0.01006314 0.01006314],[0.00744467 0.00744467],[0.01409767 0.01409767],[0.01059505 0.01059505],[0.00826214 0.00826214],[0.01706261 0.01706261],[0.01394498 0.01394498],[0.00707445 0.00707445],[0.01698962 0.01698962],[0.0010372 0.0010372],[0.01864007 0.01864007],[0.01715065 0.01715065],[0.02093298 0.02093298],[0.00193063 0.00193063],4,3
[0.03053851 0.03053851],[0.00553191 0.00553191],[0.00053709 0.00053709],[0.00375195 0.00375195],[0.01165491 0.01165492],[0.05899133 0.05899133],[0.02470612 0.02470612],[0.00370233 0.00370233],[0.00672678 0.00672678],[0.00921563 0.00921563],[0.00652971 0.00652971],[0.01637558 0.01637558],[0.00520847 0.00520847],[0.01125518 0.01125518],[0.01476721 0.01476721],[0.01400575 0.01400575],[0.00288185 0.00288185],[0.00890587 0.00890587],[0.00410769 0.00410769],[0.00899425 0.00899425],[0.0167133 0.0167133],[0.01823184 0.01823184],[0.00037555 0.00037555],4,4
[0.03230484 0.03230484],[0.00222803 0.00222803],[0.00676824 0.00676824],[0.00628087 0.00628087],[0.00248989 0.00248989],[0.0664016 0.0664016],[0.01864455 0.01864455],[0.00535215 0.00535215],[0.00551838 0.00551838],[0.01727205 0.01727205],[0.01022199 0.01022199],[0.0278298 0.0278298],[0.0155451 0.0155451],[0.00202349 0.00202349],[0.01003043 0.01003043],[0.0128007 0.0128007],[0.01026027 0.01026027],[0.0103972 0.0103972],[0.00271602 0.00271602],[0.01665866 0.01665866],[0.01331383 0.01331383],[0.01220002 0.01220002],[0.00238969 0.00238969],5,0
[0.03629945 0.03629945],[0.00173132 0.00173132],[0.0038874 0.0038874],[0.00359095 0.00359095],[0.00334041 0.00334041],[0.06457273 0.06457273],[0.01725129 0.01725129],[0.00428173 0.00428173],[0.00438897 0.00438897],[0.01560645 0.01560645],[0.01235648 0.01235648],[0.02243819 0.02243819],[0.01176497 0.01176497],[0.00043761 0.00043761],[0.0003219 0.0003219],[0.00682422 0.00682423],[0.00278627 0.00278627],[0.00154254 0.00154253],[0.00129929 0.00129929],[0.02078518 0.02078518],[0.00950271 0.00950271],[0.0158257  0.01582571],[0.00087769 0.00087769],5,1
[0.02643452 0.02643452],[0.0044613 0.0044613],[0.00391751 0.00391751],[0.005471 0.005471],[0.00284317 0.00284317],[0.06376238 0.06376238],[0.01825064 0.01825064],[0.0063795 0.0063795],[0.00326102 0.00326102],[0.00920154 0.00920154],[0.01142831 0.01142831],[0.01762998 0.01762998],[0.01631663 0.01631663],[0.00708957 0.00708957],[0.01565462 0.01565462],[0.00550702 0.00550702],[0.00708934 0.00708934],[0.00839042 0.00839042],[0.01127161 0.01127161],[0.01908627 0.01908627],[0.0107113 0.0107113],[0.01515729 0.01515729],[0.00617713 0.00617713],5,2
[0.03629478 0.03629478],[0.00151294 0.00151294],[0.00238914 0.00238914],[0.00656382 0.00656382],[0.00544267 0.00544267],[0.06153475 0.06153475],[0.01578907 0.01578907],[0.00418323 0.00418323],[0.00317713 0.00317713],[0.01277223 0.01277223],[0.0123151 0.0123151],[0.02043929 0.02043929],[0.00685352 0.00685352],[0.00099301 0.00099301],[0.00302939 0.00302939],[0.00810667 0.00810667],[0.00798292 0.00798292],[0.01282843 0.01282843],[0.00351957 0.00351957],[0.01654063 0.01654063],[0.01570895 0.01570895],[0.01254022 0.01254023],[0.00184028 0.00184028],5,3
[0.02857962 0.02857962],[0.00353262 0.00353262],[0.00562176 0.00562176],[0.00788149 0.00788149],[0.00353935 0.00353935],[0.06110502 0.06110502],[0.01507078 0.01507078],[0.00218652 0.00218652],[0.00407106 0.00407106],[0.0159846 0.0159846],[0.01373388 0.01373388],[0.02558046 0.02558046],[0.01686797 0.01686797],[0.00636317 0.00636317],[0.00894801 0.00894801],[0.00835988 0.00835988],[0.01313876 0.01313876],[0.00193156 0.00193156],[0.00607181 0.00607181],[0.01848262 0.01848262],[0.02290735 0.02290735],[0.01680215 0.01680215],[0.01059921 0.01059921],5,4
[0.00358796 0.00358796],[0.01208223 0.01208223],[0.00070005 0.00070005],[0.00676252 0.00676252],[0.00352407 0.00352407],[0.05625131 0.05625131],[0.02492744 0.02492744],[0.00473209 0.00473209],[0.00502746 0.00502746],[0.00962258 0.00962258],[0.00501687 0.00501687],[0.00128886 0.00128886],[0.01777987 0.01777987],[0.0016078 0.0016078],[0.00963504 0.00963505],[0.00080532 0.00080532],[0.00382287 0.00382287],[0.02163584 0.02163584],[0.01131535 0.01131535],[0.00088211 0.00088211],[0.00996982 0.00996982],[0.01273182 0.01273182],[0.01284266 0.01284266],6,0
[0.00315589 0.00315589],[0.01435414 0.01435414],[0.00121572 0.00121572],[0.00616659 0.00616659],[0.00371187 0.00371187],[0.05963354 0.05963354],[0.02434102 0.02434102],[0.00410976 0.00410976],[0.00432668 0.00432668],[0.00959152 0.00959152],[0.00486874 0.00486874],[0.00234634 0.00234634],[0.01931759 0.01931759],[0.00124494 0.00124494],[0.0149938 0.0149938],[0.00043385 0.00043385],[0.00357302 0.00357302],[0.02485075 0.02485075],[0.00708866 0.00708866],[0.00112918 0.00112918],[0.00460023 0.00460023],[0.01260596 0.01260596],[0.02045164 0.02045165],6,1
[0.00666808 0.00666808],[0.01121145 0.01121145],[0.00059671 0.00059671],[0.00595693 0.00595693],[0.00515523 0.00515523],[0.05511407 0.05511407],[0.0249143 0.0249143],[0.00473126 0.00473126],[0.0045625 0.0045625],[0.00907583 0.00907583],[0.00590509 0.00590509],[0.00237159 0.00237159],[0.017926 0.017926],[0.0014653 0.0014653],[0.00955893 0.00955893],[0.00061847 0.00061847],[0.00507366 0.00507366],[0.02140506 0.02140506],[0.00776551 0.00776551],[0.00099797 0.00099797],[0.00924267 0.00924267],[0.00918623 0.00918623],[0.00892301 0.00892301],6,2
[0.00803393 0.00803393],[0.0111626 0.0111626],[7.73410136e-05 7.73410027e-05],[0.00604065 0.00604065],[0.00521938 0.00521938],[0.05884238 0.05884238],[0.02361628 0.02361628],[0.00455337 0.00455337],[0.00497074 0.00497074],[0.01013443 0.01013443],[0.00554927 0.00554927],[0.00568742 0.00568742],[0.01482666 0.01482666],[0.00285681 0.00285681],[0.01045566 0.01045566],[0.00535502 0.00535502],[0.00505907 0.00505907],[0.02280983 0.02280983],[0.00736349 0.00736349],[0.00105369 0.00105369],[0.00634079 0.00634079],[0.01384077 0.01384077],[0.00950403 0.00950403],6,3
[0.00360001 0.00360001],[0.01235497 0.01235497],[0.00139033 0.00139033],[0.00675709 0.00675709],[0.00394268 0.00394268],[0.05877161 0.05877161],[0.02498589 0.02498589],[0.00412521 0.00412521],[0.00529418 0.00529418],[0.00931691 0.00931691],[0.0049672 0.0049672],[0.00010997 0.00010997],[0.020344 0.020344],[0.00253371 0.00253372],[0.0106691 0.0106691],[0.00032148 0.00032148],[0.0047272 0.0047272],[0.02113358 0.02113358],[0.01391227 0.01391227],[0.00114002 0.00114002],[0.01121399 0.01121399],[0.00991411 0.00991411],[0.01215012 0.01215012],6,4
[0.02435909 0.02435909],[0.00230364 0.00230364],[0.00124326 0.00124326],[0.00236006 0.00236006],[0.00366179 0.00366179],[0.06154485 0.06154485],[0.02092329 0.02092329],[0.00761064 0.00761064],[0.00536061 0.00536061],[0.01072739 0.01072739],[0.00484407 0.00484407],[0.00693014 0.00693014],[0.0061814 0.0061814],[0.00554562 0.00554563],[0.00943242 0.00943242],[0.0042716 0.0042716],[0.00874969 0.00874969],[0.03475996 0.03475996],[0.00437165 0.00437165],[0.01625952 0.01625952],[0.01669813 0.01669813],[0.01208605 0.01208605],[0.0123125 0.0123125],7,0
[0.0239959 0.0239959],[0.00227597 0.00227597],[0.0013624 0.0013624],[0.0024534 0.0024534],[0.00185512 0.00185512],[0.06150824 0.06150824],[0.02097914 0.02097914],[0.00778659 0.00778659],[0.00458457 0.00458457],[0.01116668 0.01116668],[0.00496704 0.00496704],[0.007136 0.007136],[0.00441078 0.00441078],[0.00623453 0.00623453],[0.00859491 0.00859491],[0.00554171 0.00554171],[0.00858861 0.00858861],[0.034449 0.034449],[0.00261026 0.00261026],[0.01135797 0.01135797],[0.01475591 0.01475591],[0.01398996 0.01398996],[0.00854123 0.00854123],7,1
[0.02318711 0.02318711],[0.00224045 0.00224045],[0.00123363 0.00123363],[0.00243013 0.00243013],[0.00292044 0.00292044],[0.06090505 0.06090505],[0.02139897 0.02139897],[0.00769563 0.00769563],[0.00484874 0.00484874],[0.01052521 0.01052521],[0.0051437 0.0051437],[0.00394474 0.00394474],[0.0034688 0.0034688],[0.00553608 0.00553608],[0.00798309 0.00798309],[0.00303671 0.00303671],[0.00748948 0.00748948],[0.03595114 0.03595114],[0.00255205 0.00255205],[0.01162597 0.01162597],[0.01340732 0.01340732],[0.01023637 0.01023637],[0.01115111 0.01115111],7,2
[0.02256955 0.02256955],[0.00237087 0.00237087],[0.00124015 0.00124015],[0.00229408 0.00229408],[0.00165564 0.00165564],[0.06153226 0.06153226],[0.02140991 0.02140991],[0.00733154 0.00733154],[0.0049864 0.0049864],[0.01092299 0.01092299],[0.00512722 0.00512722],[0.00712617 0.00712617],[0.00438719 0.00438719],[0.00513737 0.00513737],[0.00953615 0.00953615],[0.0037526 0.0037526],[0.00866002 0.00866002],[0.03370889 0.03370889],[0.00198023 0.00198023],[0.01174853 0.01174853],[0.01568329 0.01568329],[0.01234107 0.01234107],[0.01225492 0.01225492],7,3
[0.02346333 0.02346333],[0.00263145 0.00263145],[0.00137518 0.00137518],[0.00140312 0.00140312],[0.00093964 0.00093964],[0.059722 0.059722],[0.02113619 0.02113619],[0.00715313 0.00715313],[0.00321098 0.00321098],[0.01067868 0.01067868],[0.00488851 0.00488851],[0.00568385 0.00568385],[0.00603722 0.00603722],[0.00554242 0.00554242],[0.00872505 0.00872505],[0.00159487 0.00159487],[0.00844247 0.00844247],[0.03524899 0.03524899],[0.00225035 0.00225035],[0.01129229 0.01129228],[0.01354339 0.01354339],[0.01107336 0.01107336],[0.01100004 0.01100004],7,4
[0.0144224  0.01442241],[0.00155574 0.00155574],[0.00741351 0.00741351],[0.00121815 0.00121815],[0.00651455 0.00651455],[0.05498685 0.05498685],[0.01777955 0.01777955],[0.0213211 0.0213211],[0.00925473 0.00925473],[0.00912058 0.00912058],[0.0093055 0.0093055],[0.00296109 0.00296109],[0.00900404 0.00900404],[0.00522732 0.00522732],[0.00449902 0.00449902],[0.00062164 0.00062164],[0.00952392 0.00952392],[0.01450712 0.01450712],[0.00406301 0.00406301],[0.00307748 0.00307748],[0.00280645 0.00280645],[0.02074266 0.02074266],[0.01904308 0.01904308],8,0
[0.01215854 0.01215854],[0.00024401 0.00024401],[0.0037922 0.0037922],[0.00114668 0.00114668],[0.00672693 0.00672693],[0.05564186 0.05564186],[0.01890794 0.01890794],[0.01804243 0.01804243],[0.00978067 0.00978067],[0.01135459 0.01135459],[0.00884955 0.00884955],[0.0024213 0.0024213],[0.00581013 0.00581013],[0.00534498 0.00534498],[0.00756135 0.00756135],[0.00408852 0.00408852],[0.00899288 0.00899288],[0.01314371 0.01314372],[0.00263869 0.00263869],[0.00217667 0.00217667],[0.00554273 0.00554273],[0.019523 0.019523],[0.02956428 0.02956428],8,1
[0.0151881 0.0151881],[0.00093572 0.00093572],[0.00707069 0.00707069],[0.00138958 0.00138958],[0.00747997 0.00747997],[0.0554553 0.0554553],[0.02039422 0.02039422],[0.02262672 0.02262672],[0.00999642 0.00999642],[0.0114528 0.0114528],[0.01106302 0.01106302],[0.00469716 0.00469716],[0.01362435 0.01362435],[0.0055962 0.0055962],[0.00799308 0.00799308],[0.00125801 0.00125801],[0.00830933 0.00830933],[0.01440839 0.01440839],[0.00558758 0.00558758],[0.00472647 0.00472647],[0.00741653 0.00741653],[0.01789364 0.01789364],[0.0199034 0.0199034],8,2
[0.01474888 0.01474888],[0.00074077 0.00074077],[0.0043952 0.0043952],[0.00159651 0.00159651],[0.00799151 0.00799151],[0.05591786 0.05591786],[0.02021921 0.02021921],[0.02038784 0.02038784],[0.00959825 0.00959826],[0.01136968 0.01136968],[0.01153343 0.01153343],[0.00032659 0.00032659],[0.01319285 0.01319285],[0.00962567 0.00962567],[0.00583834 0.00583834],[0.00226299 0.00226299],[0.00748793 0.00748793],[0.01280119 0.01280119],[0.00601152 0.00601152],[0.00023246 0.00023246],[0.00570489 0.00570489],[0.01981994 0.01981994],[0.02765405 0.02765405],8,3
[0.01365939 0.01365939],[0.00096549 0.00096549],[0.00559149 0.00559149],[0.0011848 0.0011848],[0.00680867 0.00680867],[0.05401461 0.05401461],[0.0186517 0.0186517],[0.02047635 0.02047635],[0.0090623 0.0090623],[0.00941788 0.00941788],[0.00863755 0.00863755],[0.0018162 0.0018162],[0.0126198 0.0126198],[0.00160764 0.00160764],[0.00612236 0.00612236],[0.00225334 0.00225334],[0.00768416 0.00768416],[0.01535632 0.01535632],[0.00167825 0.00167825],[0.00116122 0.00116122],[0.00309411 0.00309411],[0.02143376 0.02143376],[0.02224772 0.02224772],8,4
