X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.01427616 0.01427616],[0.00697083 0.00697083],[0.00321471 0.00321471],[0.00629418 0.00629418],[0.0029741 0.0029741],[0.01172203 0.01172203],[0.00685114 0.00685114],[7.64729403e-05 7.64727733e-05],[0.00154177 0.00154177],[0.00153746 0.00153746],[0.00321299 0.00321299],[0.00050237 0.00050237],[0.00137828 0.00137828],[0.00166736 0.00166736],[0.00144337 0.00144337],[0.00683567 0.00683567],[0.00305677 0.00305677],[0.00077415 0.00077415],[0.00046613 0.00046613],[0.00293297 0.00293297],[0.0067227 0.0067227],[0.00664262 0.00664262],[0.00460262 0.00460262],2,0
[0.01073492 0.01073492],[0.00679691 0.00679691],[0.00254673 0.00254673],[0.00511889 0.00511889],[0.00499127 0.00499127],[0.01299071 0.01299071],[0.00690952 0.00690952],[0.00040414 0.00040414],[0.00294585 0.00294585],[0.00254709 0.00254709],[0.00463702 0.00463702],[0.00128516 0.00128516],[0.00680444 0.00680444],[1.47740269e-05 1.47738280e-05],[0.00305099 0.00305099],[0.00568805 0.00568805],[0.00326604 0.00326604],[0.00057785 0.00057785],[0.00030611 0.00030611],[0.00357457 0.00357457],[0.00377835 0.00377835],[0.00575642 0.00575642],[0.00413943 0.00413943],2,1
[0.00780349 0.00780349],[0.00653384 0.00653384],[0.0024665 0.0024665],[0.00457188 0.00457188],[0.00544585 0.00544585],[0.01274153 0.01274153],[0.00640925 0.00640925],[0.00025625 0.00025625],[0.00201847 0.00201847],[0.00109994 0.00109994],[0.00474639 0.00474639],[0.00203685 0.00203685],[0.00838409 0.00838409],[0.00392218 0.00392218],[0.00132546 0.00132546],[0.00326532 0.00326532],[0.00254686 0.00254686],[0.00243522 0.00243522],[0.00429844 0.00429844],[0.00291687 0.00291687],[0.0033871 0.0033871],[0.00585733 0.00585733],[0.00770524 0.00770524],2,2
[0.00906639 0.00906639],[0.00752384 0.00752384],[0.00259044 0.00259044],[0.00592339 0.00592339],[0.00425006 0.00425006],[0.01246933 0.01246933],[0.00722865 0.00722865],[0.00017337 0.00017337],[0.00159917 0.00159917],[0.00238162 0.00238162],[0.00438211 0.00438211],[0.0012534 0.0012534],[0.00230562 0.00230562],[0.00307061 0.00307061],[0.00406724 0.00406724],[0.00164831 0.00164831],[0.00190346 0.00190346],[0.00145525 0.00145525],[0.00230406 0.00230406],[0.00253266 0.00253266],[0.00755538 0.00755538],[0.00570589 0.00570589],[0.00290345 0.00290345],2,3
[0.00901784 0.00901784],[0.00907923 0.00907923],[0.00113436 0.00113436],[0.00491402 0.00491402],[0.00306688 0.00306688],[0.01257007 0.01257007],[0.00709789 0.00709789],[0.00013307 0.00013307],[0.0028408 0.0028408],[0.00259624 0.00259624],[0.00467647 0.00467647],[0.00078026 0.00078026],[0.00076824 0.00076824],[0.00291252 0.00291252],[0.00282845 0.00282845],[0.00229219 0.00229219],[0.00285257 0.00285257],[0.00703247 0.00703247],[0.0007159 0.0007159],[0.0046515 0.0046515],[0.00874823 0.00874823],[0.0053943 0.0053943],[0.00154671 0.00154671],2,4
[0.00619255 0.00619255],[0.0012336 0.0012336],[0.00087646 0.00087646],[0.0012853 0.0012853],[0.00071954 0.00071954],[0.01646692 0.01646692],[0.01275419 0.01275419],[0.00733014 0.00733014],[0.00536404 0.00536404],[0.00396909 0.0039691 ],[0.00331584 0.00331584],[0.00556612 0.00556612],[0.00676878 0.00676878],[0.00337028 0.00337028],[0.00391312 0.00391312],[0.00407727 0.00407727],[0.00170183 0.00170183],[0.01109675 0.01109675],[0.00808526 0.00808526],[0.00405878 0.00405878],[0.00208992 0.00208992],[0.0046993 0.0046993],[0.00087608 0.00087608],3,0
[0.00788655 0.00788655],[0.00142483 0.00142483],[0.00131994 0.00131994],[0.00165452 0.00165452],[0.00080803 0.00080803],[0.01546114 0.01546114],[0.01158909 0.01158909],[0.00699308 0.00699308],[0.00489189 0.00489189],[0.00396307 0.00396307],[0.00306245 0.00306245],[0.00284525 0.00284525],[0.00545904 0.00545904],[0.0029974 0.0029974],[0.00675545 0.00675545],[0.00335318 0.00335318],[0.00323421 0.00323421],[0.00169474 0.00169474],[0.00609158 0.00609158],[0.00454106 0.00454106],[0.00380836 0.00380836],[0.00396727 0.00396727],[0.00200169 0.00200169],3,1
[0.00774504 0.00774504],[0.00108838 0.00108838],[0.00063413 0.00063413],[0.00143292 0.00143292],[0.00093738 0.00093738],[0.01544826 0.01544826],[0.01204502 0.01204502],[0.00652489 0.00652489],[0.00595159 0.00595159],[0.00342277 0.00342277],[0.00330814 0.00330814],[0.00450411 0.00450411],[0.00465153 0.00465153],[0.00162037 0.00162037],[0.00644271 0.00644271],[0.00433529 0.00433529],[0.00360477 0.00360477],[0.01104999 0.01104999],[0.00464495 0.00464495],[0.00399499 0.00399499],[0.00356561 0.00356561],[0.00484336 0.00484336],[0.00081041 0.00081041],3,2
[0.00693453 0.00693453],[0.00156022 0.00156022],[0.00143241 0.00143241],[0.00175117 0.00175117],[4.86765404e-05 4.86766152e-05],[0.01509825 0.01509825],[0.0111698 0.0111698],[0.00706576 0.00706576],[0.00589601 0.00589601],[0.00377474 0.00377474],[0.00320729 0.00320729],[0.00480532 0.00480532],[0.00398813 0.00398813],[0.00258556 0.00258556],[0.00439807 0.00439807],[0.00330892 0.00330892],[0.00270898 0.00270898],[0.00295185 0.00295185],[0.01197871 0.01197871],[0.00262697 0.00262697],[0.00339101 0.00339101],[0.00470942 0.00470942],[0.00012097 0.00012097],3,3
[0.00690218 0.00690218],[0.00142734 0.00142734],[0.00059472 0.00059472],[0.0015191 0.0015191],[0.00089827 0.00089827],[0.01649883 0.01649883],[0.01213049 0.01213049],[0.00704875 0.00704875],[0.00545261 0.00545261],[0.00363434 0.00363434],[0.00314397 0.00314397],[0.0043319 0.0043319],[0.00583209 0.00583209],[0.00370555 0.00370555],[0.0055738  0.00557381],[0.00368805 0.00368805],[0.00191116 0.00191116],[0.0125492  0.01254921],[0.01040821 0.01040821],[0.00414446 0.00414446],[0.00187902 0.00187902],[0.00366766 0.00366766],[7.57403874e-06 7.57388695e-06],3,4
[0.01157789 0.01157789],[0.00062966 0.00062966],[0.000995 0.000995],[0.00346914 0.00346914],[0.03372792 0.03372792],[0.15818407 0.15818408],[0.07394946 0.07394946],[0.0302647 0.0302647],[0.00138796 0.00138796],[0.00371294 0.00371294],[0.03114306 0.03114306],[0.01804337 0.01804337],[0.01968257 0.01968257],[0.01706782 0.01706782],[0.01087236 0.01087236],[0.00857323 0.00857323],[0.00831801 0.00831802],[0.01137037 0.01137037],[0.01864381 0.01864381],[0.00076054 0.00076054],[0.0030421 0.0030421],[0.00491985 0.00491985],[0.01648197 0.01648197],4,0
[0.01228474 0.01228474],[0.00062792 0.00062792],[0.00170486 0.00170486],[0.00362905 0.00362905],[0.03028068 0.03028068],[0.15477496 0.15477496],[0.07386792 0.07386792],[0.03039269 0.03039269],[0.00136664 0.00136664],[0.00433249 0.00433249],[0.03303288 0.03303288],[0.01619104 0.01619104],[0.01889527 0.01889527],[0.01410596 0.01410596],[0.00425367 0.00425367],[0.0094633 0.0094633],[0.00692083 0.00692083],[0.01070306 0.01070306],[0.02062495 0.02062495],[0.00018459 0.00018459],[0.00422787 0.00422787],[0.00251094 0.00251094],[0.01641149 0.01641149],4,1
[0.01800703 0.01800703],[0.00196792 0.00196792],[0.00217479 0.00217479],[0.0035661 0.0035661],[0.03250365 0.03250365],[0.16657566 0.16657566],[0.07080065 0.07080065],[0.03444027 0.03444027],[0.00023038 0.00023038],[0.00475567 0.00475567],[0.03597412 0.03597412],[0.0156537 0.0156537],[0.02048123 0.02048123],[0.0152619 0.0152619],[0.00925466 0.00925466],[0.01016082 0.01016082],[0.00546113 0.00546113],[0.0106893 0.0106893],[0.02095511 0.02095511],[0.00247378 0.00247378],[0.00284025 0.00284025],[0.00759725 0.00759725],[0.01685657 0.01685657],4,2
[0.01209321 0.01209321],[0.00046794 0.00046794],[0.00295856 0.00295856],[0.00462914 0.00462914],[0.02891854 0.02891854],[0.15331163 0.15331163],[0.07338906 0.07338906],[0.03000138 0.03000138],[0.00114454 0.00114454],[0.00415102 0.00415102],[0.03532059 0.03532059],[0.01705489 0.0170549 ],[0.01834892 0.01834892],[0.01838939 0.01838939],[0.00619369 0.00619369],[0.00830485 0.00830485],[0.00504623 0.00504623],[0.01228531 0.01228531],[0.01816859 0.01816859],[0.00067915 0.00067915],[0.00250236 0.00250236],[0.00246275 0.00246275],[0.01682926 0.01682926],4,3
[0.01142921 0.01142921],[0.00030192 0.00030192],[0.00287646 0.00287646],[0.0036392 0.0036392],[0.02593004 0.02593004],[0.16992545 0.16992545],[0.06662721 0.06662721],[0.01760383 0.01760383],[0.00196061 0.00196061],[0.00371189 0.00371189],[0.03209959 0.03209958],[0.01444622 0.01444622],[0.01727583 0.01727583],[0.01601853 0.01601853],[0.00725923 0.00725922],[0.00924771 0.00924771],[0.00536795 0.00536795],[0.00894755 0.00894755],[0.01532298 0.01532298],[0.0013732 0.0013732],[0.00411847 0.00411847],[0.00034223 0.00034223],[0.00352919 0.00352919],4,4
[0.01068169 0.01068169],[0.00406038 0.00406038],[0.00170814 0.00170814],[0.00635624 0.00635624],[0.00076265 0.00076265],[0.01643468 0.01643468],[0.01050565 0.01050565],[0.00452683 0.00452683],[0.00442562 0.00442562],[0.00295849 0.00295849],[0.00430857 0.00430857],[0.00329276 0.00329276],[0.01362157 0.01362157],[0.01010546 0.01010546],[0.00415248 0.00415248],[0.0010852 0.0010852],[0.00169984 0.00169984],[0.0032946 0.0032946],[0.00244509 0.00244509],[0.00026211 0.00026211],[0.00963463 0.00963463],[0.00506808 0.00506808],[0.00305339 0.00305339],5,0
[0.0063576 0.0063576],[0.00399041 0.00399041],[0.00287127 0.00287127],[0.00477442 0.00477442],[0.00178574 0.00178574],[0.01547362 0.01547362],[0.00970061 0.00970061],[0.00384825 0.00384825],[0.0036655 0.0036655],[0.00310117 0.00310117],[0.00388298 0.00388298],[0.00017259 0.00017258],[0.01515893 0.01515893],[0.00691287 0.00691287],[0.0024538 0.0024538],[0.0014958 0.0014958],[0.00490836 0.00490836],[0.00184175 0.00184175],[0.00426697 0.00426697],[6.21705596e-05 6.21704955e-05],[0.00871496 0.00871496],[0.00091107 0.00091107],[0.00508826 0.00508826],5,1
[0.00850097 0.00850097],[0.00214455 0.00214455],[0.00174802 0.00174802],[0.00322464 0.00322464],[0.00144036 0.00144036],[0.01628322 0.01628322],[0.0100757 0.0100757],[0.00365431 0.00365431],[0.00497116 0.00497116],[0.0032101 0.0032101],[0.0043423 0.0043423],[0.00353877 0.00353877],[0.00943903 0.00943903],[0.00985074 0.00985074],[0.00222335 0.00222335],[0.00259888 0.00259888],[0.00520291 0.00520291],[0.00495803 0.00495803],[0.00033837 0.00033837],[0.00347638 0.00347638],[0.00353559 0.00353559],[0.00252413 0.00252413],[0.00187504 0.00187504],5,2
[0.00843476 0.00843476],[0.00443681 0.00443681],[0.001087 0.001087],[0.00197893 0.00197893],[0.00293631 0.00293631],[0.01601117 0.01601117],[0.01162205 0.01162205],[0.00509758 0.00509758],[0.00580359 0.00580359],[0.00287965 0.00287965],[0.00499122 0.00499122],[0.00729648 0.00729648],[0.00947928 0.00947928],[0.00902503 0.00902503],[0.00419296 0.00419296],[0.00642952 0.00642952],[0.00375448 0.00375448],[3.80986623e-05 3.80986385e-05],[0.00532271 0.00532271],[0.00200724 0.00200724],[0.00167051 0.00167051],[0.00092578 0.00092578],[0.0047663 0.0047663],5,3
[0.01226046 0.01226046],[0.00696392 0.00696392],[0.00155397 0.00155397],[0.0042001 0.0042001],[0.00064305 0.00064305],[0.01569345 0.01569345],[0.01050412 0.01050412],[0.00257949 0.00257949],[0.0037685 0.0037685],[0.00246605 0.00246605],[0.00450822 0.00450822],[0.00346807 0.00346807],[0.01062743 0.01062743],[0.00660721 0.00660721],[0.01158479 0.01158479],[0.01784354 0.01784354],[0.00351753 0.00351753],[0.01092562 0.01092562],[0.00304817 0.00304817],[0.0014445 0.0014445],[0.00797683 0.00797683],[0.00644338 0.00644338],[0.0060117 0.0060117],5,4
[0.00038314 0.00038315],[0.00508365 0.00508365],[0.00278947 0.00278947],[0.00179461 0.00179461],[0.00959015 0.00959015],[0.00521141 0.00521141],[0.00243626 0.00243626],[0.00012809 0.00012809],[0.02048368 0.02048368],[0.0090643 0.0090643],[0.00733579 0.00733579],[0.01845264 0.01845264],[0.00234747 0.00234747],[0.01053404 0.01053404],[0.00043842 0.00043842],[0.00157301 0.00157301],[0.02460682 0.02460682],[0.04312833 0.04312833],[0.02880983 0.02880983],[0.01484968 0.01484968],[0.00201311 0.00201311],[0.01231174 0.01231174],[0.0104242 0.0104242],6,0
[0.00330509 0.00330509],[0.00647749 0.00647749],[0.00039476 0.00039476],[0.00174023 0.00174023],[0.01120626 0.01120626],[0.00678008 0.00678008],[0.00627155 0.00627155],[0.00428862 0.00428862],[0.0223852 0.0223852],[0.01078958 0.01078958],[0.00637263 0.00637263],[0.00937699 0.00937699],[0.01079315 0.01079315],[0.00767385 0.00767385],[0.0066531 0.0066531],[0.00228847 0.00228847],[0.01972381 0.01972381],[0.0377354 0.0377354],[0.03936808 0.03936808],[0.01604673 0.01604673],[0.0001581 0.0001581],[0.01042825 0.01042825],[0.00681257 0.00681257],6,1
[0.00275493 0.00275493],[0.00110556 0.00110556],[0.000776 0.000776],[0.00442867 0.00442867],[0.0047426 0.0047426],[0.00994827 0.00994827],[0.00958421 0.00958421],[0.00408602 0.00408602],[0.01510928 0.01510928],[0.00589425 0.00589425],[0.00329442 0.00329442],[0.02168595 0.02168595],[0.00335226 0.00335226],[0.01357885 0.01357885],[0.00151983 0.00151983],[0.0062591 0.0062591],[0.0268375 0.0268375],[0.05605833 0.05605833],[0.02559743 0.02559743],[0.00961178 0.00961178],[0.01318426 0.01318426],[0.00736875 0.00736875],[0.00156219 0.00156219],6,2
[0.0046921 0.0046921],[0.00306396 0.00306396],[0.00059385 0.00059385],[0.00350236 0.00350236],[0.00710057 0.00710057],[0.01029371 0.01029371],[0.00797821 0.00797821],[0.00393612 0.00393612],[0.01768425 0.01768425],[0.00984951 0.00984951],[0.00621989 0.00621989],[0.0216159 0.0216159],[0.01590888 0.01590888],[0.00831053 0.00831053],[0.00160578 0.00160578],[0.00091058 0.00091058],[0.00583609 0.00583609],[0.02481489 0.02481489],[0.02957576 0.02957577],[0.00641481 0.00641481],[0.00393543 0.00393543],[0.00758082 0.00758082],[0.01022433 0.01022433],6,3
[0.00171465 0.00171465],[0.00409365 0.00409365],[0.0028662 0.0028662],[0.00420205 0.00420205],[0.01532556 0.01532556],[0.01501915 0.01501915],[0.00682087 0.00682087],[0.00400988 0.00400988],[0.02103034 0.02103034],[0.00629308 0.00629308],[0.00737387 0.00737387],[0.01083894 0.01083894],[0.00786816 0.00786816],[0.01223224 0.01223224],[0.00508134 0.00508134],[0.00311703 0.00311703],[0.00117079 0.00117079],[0.03131701 0.03131701],[0.0232972 0.0232972],[0.01841408 0.01841408],[0.00242393 0.00242393],[0.01192387 0.01192387],[0.01153347 0.01153347],6,4
[0.0127396 0.0127396],[0.00183782 0.00183782],[6.28236816e-05 6.28236627e-05],[0.00028367 0.00028367],[0.00104056 0.00104056],[0.01825875 0.01825875],[0.01057745 0.01057745],[0.00266603 0.00266603],[0.00872154 0.00872154],[0.00418225 0.00418225],[0.00432871 0.00432871],[0.00399025 0.00399025],[0.00021506 0.00021506],[0.00532806 0.00532806],[0.00145165 0.00145165],[0.00229123 0.00229123],[0.00016883 0.00016883],[0.01980905 0.01980906],[0.01143528 0.01143529],[0.00946697 0.00946697],[0.00335273 0.00335273],[0.00444704 0.00444704],[0.00476192 0.00476192],7,0
[0.01245749 0.01245749],[0.00183531 0.00183531],[5.45877523e-05 5.45877409e-05],[0.00041275 0.00041275],[0.00086881 0.00086881],[0.01836392 0.01836392],[0.01051049 0.01051049],[0.00176794 0.00176794],[0.00929233 0.00929233],[0.00474259 0.00474259],[0.00419984 0.00419984],[0.00448902 0.00448902],[0.00059468 0.00059468],[0.00605575 0.00605575],[0.00173399 0.00173399],[0.00177881 0.00177881],[0.0001376 0.0001376],[0.01951702 0.01951703],[0.01501004 0.01501004],[0.00922006 0.00922006],[0.00303028 0.00303028],[0.00400899 0.00400899],[0.00455048 0.00455048],7,1
[0.01349501 0.01349501],[0.00185216 0.00185216],[0.00015823 0.00015823],[0.001471 0.001471],[0.00074303 0.00074303],[0.01878365 0.01878365],[0.01094081 0.01094081],[0.00282147 0.00282147],[0.00956166 0.00956166],[0.00419785 0.00419785],[0.00428066 0.00428066],[0.00482788 0.00482788],[0.00173513 0.00173513],[0.0070232 0.0070232],[0.00167961 0.00167961],[0.00024199 0.00024199],[0.00024742 0.00024742],[0.01905963 0.01905963],[0.0156371 0.0156371],[0.00971183 0.00971183],[0.00415869 0.00415869],[0.00422653 0.00422653],[0.00428392 0.00428392],7,2
[0.01262831 0.01262831],[0.00178378 0.00178378],[3.58226466e-05 3.58226128e-05],[0.00050235 0.00050235],[0.00075064 0.00075064],[0.01811223 0.01811223],[0.01095116 0.01095116],[0.00207921 0.00207921],[0.00939764 0.00939764],[0.0047785 0.0047785],[0.00404825 0.00404825],[0.00334929 0.00334929],[0.00053217 0.00053217],[0.00642403 0.00642403],[0.00178934 0.00178934],[0.00169534 0.00169534],[3.87898673e-05 3.87897248e-05],[0.01960199 0.01960199],[0.01301759 0.01301759],[0.00929861 0.00929861],[0.00315873 0.00315873],[0.00426467 0.00426467],[0.00461599 0.00461599],7,3
[0.01239843 0.01239843],[0.00180339 0.00180339],[9.98763460e-05 9.98763347e-05],[0.0003793 0.0003793],[0.00086323 0.00086323],[0.01858498 0.01858498],[0.01135035 0.01135035],[0.00257998 0.00257998],[0.00946776 0.00946776],[0.00454615 0.00454615],[0.00417453 0.00417453],[0.00328348 0.00328348],[4.73145759e-05 4.73147947e-05],[0.00456117 0.00456117],[0.00034756 0.00034756],[0.00227717 0.00227717],[0.00145541 0.00145541],[0.02063085 0.02063085],[0.0122566 0.0122566],[0.00711023 0.00711023],[0.0024958 0.0024958],[0.00476529 0.00476529],[0.00453769 0.00453769],7,4
[0.0080094 0.0080094],[0.00148235 0.00148235],[0.00039092 0.00039092],[0.00055015 0.00055015],[0.00349067 0.00349067],[0.01113616 0.01113616],[0.00760606 0.00760606],[0.00749032 0.00749033],[0.00990834 0.00990834],[0.00186708 0.00186708],[0.00051427 0.00051427],[0.0069219 0.0069219],[0.0006852 0.0006852],[0.00056602 0.00056602],[0.00743934 0.00743934],[0.00074411 0.00074411],[0.00154282 0.00154282],[0.0038039 0.0038039],[0.0159017 0.0159017],[0.00192318 0.00192318],[0.0002416 0.0002416],[0.00202528 0.00202528],[0.00380626 0.00380626],8,0
[0.00443163 0.00443163],[0.00140766 0.00140766],[0.00165656 0.00165656],[0.00421187 0.00421187],[0.00257784 0.00257784],[0.00795909 0.00795909],[0.00644893 0.00644893],[0.00413726 0.00413726],[0.00975327 0.00975327],[0.00337607 0.00337607],[0.00021482 0.00021482],[0.00634742 0.00634742],[0.01089344 0.01089344],[0.00422783 0.00422783],[0.01254178 0.01254178],[0.01072248 0.01072248],[2.49549775e-05 2.49550496e-05],[0.00359011 0.00359011],[0.01252755 0.01252755],[0.00207211 0.00207211],[0.00459999 0.00459999],[0.00216287 0.00216287],[0.00108433 0.00108433],8,1
[0.00658412 0.00658412],[0.00160335 0.00160335],[0.00064371 0.00064371],[0.00239415 0.00239415],[0.0055903  0.00559031],[0.01166404 0.01166404],[0.00694808 0.00694808],[0.00572192 0.00572192],[0.010094 0.010094],[0.00307671 0.00307671],[0.00185175 0.00185175],[0.00897602 0.00897602],[0.0020596 0.0020596],[0.00137728 0.00137728],[0.00988734 0.00988734],[0.0021507 0.0021507],[0.00446783 0.00446783],[0.00499674 0.00499674],[0.01599209 0.01599209],[0.000844 0.000844],[0.002937 0.002937],[0.0034025 0.0034025],[0.00508269 0.00508269],8,2
[0.00829951 0.00829951],[0.00148451 0.00148451],[0.00035742 0.00035742],[0.00345173 0.00345173],[0.00198905 0.00198905],[0.00939732 0.00939732],[0.0063615 0.0063615],[0.00864051 0.00864051],[0.01032276 0.01032276],[0.00290669 0.00290669],[0.00071426 0.00071426],[0.00626352 0.00626352],[0.0039597 0.0039597],[0.00179432 0.00179432],[0.01211642 0.01211642],[0.00216854 0.00216854],[0.00139789 0.00139789],[0.00219004 0.00219004],[0.01657311 0.01657311],[0.00188765 0.00188765],[0.00311455 0.00311455],[0.00210086 0.00210086],[0.0061799 0.0061799],8,3
[0.00525501 0.00525501],[0.00162536 0.00162536],[0.00075885 0.00075885],[0.00193809 0.00193809],[0.00312404 0.00312404],[0.01088853 0.01088853],[0.00636146 0.00636146],[0.00525547 0.00525547],[0.00783686 0.00783686],[0.00327903 0.00327903],[0.00110894 0.00110894],[0.01083068 0.01083068],[0.00227476 0.00227476],[0.00298004 0.00298004],[0.00647625 0.00647625],[0.00044208 0.00044208],[0.00117896 0.00117896],[0.00211389 0.00211389],[0.01854527 0.01854527],[0.00036215 0.00036215],[0.00127676 0.00127676],[0.00141018 0.00141018],[0.00274647 0.00274647],8,4
