X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.02409892 0.02409892],[0.00570762 0.00570762],[0.01557011 0.01557011],[0.00365024 0.00365024],[0.00150551 0.00150551],[0.06672131 0.06672131],[0.02351292 0.02351292],[0.02276755 0.02276755],[0.00582042 0.00582042],[0.01021833 0.01021833],[0.01361565 0.01361565],[0.0071744 0.0071744],[0.00043273 0.00043273],[0.00066464 0.00066464],[0.00227607 0.00227607],[0.00862113 0.00862113],[0.0079469 0.0079469],[0.00873727 0.00873727],[0.00303897 0.00303897],[0.00906081 0.00906081],[0.00531952 0.00531952],[0.0285873 0.0285873],[0.02040819 0.02040819],8,0
[0.02947939 0.02947939],[0.00631361 0.00631361],[0.00989044 0.00989044],[0.0071866 0.0071866],[0.00574079 0.00574079],[0.07098491 0.07098491],[0.02515981 0.02515981],[0.02258506 0.02258506],[0.00526338 0.00526338],[0.00974013 0.00974012],[0.01331919 0.01331919],[0.00809924 0.00809924],[0.01597231 0.01597231],[0.00663999 0.00663999],[0.01297686 0.01297686],[0.00085695 0.00085695],[0.00520659 0.00520659],[0.01275204 0.01275204],[0.00831286 0.00831286],[0.00324749 0.00324749],[0.01021874 0.01021874],[0.02698492 0.02698492],[0.02202243 0.02202244],8,1
[0.02567082 0.02567082],[0.00482967 0.00482967],[0.00798927 0.00798927],[0.00543967 0.00543967],[0.00051979 0.00051979],[0.0690278 0.0690278],[0.02434065 0.02434065],[0.02182574 0.02182574],[0.00420643 0.00420643],[0.00850792 0.00850792],[0.01081263 0.01081263],[0.00629866 0.00629866],[0.00722068 0.00722068],[0.0035966 0.0035966],[0.01782002 0.01782002],[0.00155879 0.00155879],[0.00736846 0.00736846],[0.00762793 0.00762793],[0.00615479 0.00615479],[0.00525801 0.00525801],[0.00326439 0.00326439],[0.0216589 0.0216589],[0.01868201 0.01868201],8,2
[0.02563366 0.02563366],[0.00395054 0.00395054],[0.0114161 0.0114161],[0.00013607 0.00013607],[5.18769190e-05 5.18769977e-05],[0.07276748 0.07276748],[0.02309019 0.02309019],[0.0271155 0.0271155],[0.00724689 0.00724689],[0.01370192 0.01370192],[0.01436449 0.01436449],[0.00031365 0.00031365],[0.00761727 0.00761727],[0.00619301 0.00619301],[0.01210419 0.01210419],[0.00066251 0.00066251],[0.00973623 0.00973623],[0.01047837 0.01047837],[0.00656393 0.00656393],[0.00455642 0.00455642],[0.01740436 0.01740436],[0.01775391 0.01775391],[0.0226312 0.0226312],8,3
[0.02178855 0.02178855],[0.00338962 0.00338962],[0.01243816 0.01243816],[0.00504625 0.00504625],[0.00164856 0.00164856],[0.07058913 0.07058913],[0.02099647 0.02099647],[0.02381055 0.02381055],[0.00607273 0.00607273],[0.00940954 0.00940954],[0.01533214 0.01533214],[0.0029972 0.0029972],[0.00766212 0.00766212],[0.00812169 0.00812169],[0.01204246 0.01204246],[0.00714325 0.00714325],[0.00342776 0.00342776],[0.00532094 0.00532094],[0.01174777 0.01174777],[0.00776951 0.00776951],[0.01009699 0.01009699],[0.0256552 0.0256552],[0.01939567 0.01939567],8,4
[0.0676062 0.0676062],[0.00520736 0.00520736],[0.00693025 0.00693025],[0.00756322 0.00756322],[0.00504804 0.00504804],[0.09614207 0.09614207],[0.02602923 0.02602923],[0.01976013 0.01976013],[0.00723106 0.00723106],[0.00991346 0.00991346],[0.00722549 0.00722549],[0.01565059 0.01565059],[0.00250794 0.00250794],[0.00746627 0.00746627],[0.00554433 0.00554433],[0.00709496 0.00709496],[0.00431948 0.00431948],[0.02600945 0.02600945],[0.00674485 0.00674485],[5.17084786e-05 5.17083438e-05],[0.02413634 0.02413634],[0.00638902 0.00638902],[0.01140904 0.01140904],9,0
[0.06751022 0.06751022],[0.00310291 0.00310291],[0.00440807 0.00440807],[0.00857292 0.00857292],[0.00532716 0.00532716],[0.10010684 0.10010684],[0.02504652 0.02504652],[0.01857671 0.01857671],[0.00682722 0.00682722],[0.01139879 0.01139879],[0.00771561 0.00771561],[0.02175687 0.02175687],[0.00302704 0.00302704],[0.00369714 0.00369714],[0.00303195 0.00303195],[0.00455024 0.00455024],[0.00243865 0.00243865],[0.0286839 0.0286839],[0.0056731 0.0056731],[0.00965474 0.00965474],[0.01745765 0.01745765],[0.006389 0.006389],[0.01741311 0.01741311],9,1
[0.06728206 0.06728207],[0.00395724 0.00395724],[0.0080013 0.0080013],[0.00893167 0.00893167],[0.00709984 0.00709984],[0.09838528 0.09838528],[0.02597713 0.02597713],[0.01908184 0.01908184],[0.00641183 0.00641183],[0.01157432 0.01157432],[0.00722534 0.00722534],[0.02026578 0.02026578],[0.00125495 0.00125495],[0.00470313 0.00470313],[0.00879774 0.00879774],[0.00288277 0.00288277],[0.00263617 0.00263617],[0.02606584 0.02606584],[0.0026372 0.0026372],[0.01609579 0.01609579],[0.01634 0.01634],[0.00599701 0.00599701],[0.01133461 0.01133461],9,2
[0.05611435 0.05611435],[0.00305952 0.00305952],[0.00749777 0.00749777],[0.00839862 0.00839862],[0.00609318 0.00609318],[0.09549185 0.09549185],[0.02034997 0.02034997],[0.01722682 0.01722682],[0.00766363 0.00766363],[0.00849531 0.00849531],[0.00678529 0.00678529],[0.02117433 0.02117433],[0.00100208 0.00100208],[0.0025408 0.0025408],[0.00079464 0.00079464],[0.00242364 0.00242364],[6.71459938e-05 6.71457089e-05],[0.02733843 0.02733843],[0.00686771 0.00686771],[0.01522746 0.01522746],[0.00678816 0.00678816],[0.00656937 0.00656937],[0.02309123 0.02309123],9,3
[0.06462413 0.06462413],[0.00521349 0.00521349],[0.00716582 0.00716582],[0.0099359 0.0099359],[0.00446486 0.00446486],[0.09970089 0.09970088],[0.02437611 0.02437611],[0.01810503 0.01810503],[0.0079507 0.0079507],[0.01117784 0.01117784],[0.00780677 0.00780677],[0.02036792 0.02036792],[0.00160646 0.00160646],[0.00218094 0.00218094],[0.00291962 0.00291962],[0.00285897 0.00285897],[0.00209361 0.00209361],[0.03023307 0.03023307],[0.00664634 0.00664634],[0.01110746 0.01110746],[0.01580521 0.01580521],[0.00439189 0.00439189],[0.02028642 0.02028642],9,4
[0.05677517 0.05677517],[0.00587435 0.00587435],[0.00307552 0.00307552],[0.01261318 0.01261318],[0.00654171 0.00654171],[0.06846542 0.06846542],[0.02395639 0.02395639],[0.01238312 0.01238312],[0.00837018 0.00837018],[0.00713246 0.00713246],[0.01050174 0.01050174],[0.00588222 0.00588222],[0.00412356 0.00412356],[0.0089468 0.0089468],[0.00796454 0.00796454],[0.00070233 0.00070233],[0.00110164 0.00110164],[0.01381717 0.01381717],[0.00652921 0.00652921],[0.00547448 0.00547448],[0.01011412 0.01011412],[0.00054676 0.00054676],[0.00160301 0.00160301],10,0
[0.06079446 0.06079446],[0.00804848 0.00804848],[0.00606311 0.00606311],[0.01049398 0.01049398],[0.00977424 0.00977424],[0.07129893 0.07129893],[0.02356093 0.02356093],[0.014334 0.014334],[0.00865715 0.00865715],[0.0079656 0.0079656],[0.01032012 0.01032012],[0.00437586 0.00437586],[0.00588095 0.00588095],[0.00711267 0.00711267],[0.00728908 0.00728908],[0.00080165 0.00080165],[0.00113929 0.00113929],[0.01383491 0.01383491],[0.00596615 0.00596615],[0.00715624 0.00715624],[0.00951538 0.00951538],[0.00958074 0.00958074],[0.00424937 0.00424937],10,1
[0.06101948 0.06101949],[0.00731411 0.00731411],[0.00586548 0.00586548],[0.01109427 0.01109427],[0.01270184 0.01270184],[0.07345784 0.07345783],[0.02379483 0.02379482],[0.0140302 0.0140302],[0.00835541 0.00835541],[0.00863747 0.00863747],[0.01207157 0.01207157],[0.00370709 0.00370709],[0.01159017 0.01159017],[0.00255915 0.00255915],[0.01087456 0.01087456],[0.00409157 0.00409157],[0.002983 0.002983],[0.02013797 0.02013797],[0.01042825 0.01042825],[0.00465258 0.00465258],[0.01420115 0.01420115],[0.0125431 0.0125431],[0.00419578 0.00419578],10,2
[0.06057584 0.06057584],[0.00602749 0.00602749],[0.00589367 0.00589367],[0.01148479 0.01148479],[0.01277955 0.01277955],[0.06961468 0.06961468],[0.02237983 0.02237983],[0.01465481 0.01465481],[0.0080909 0.0080909],[0.00788042 0.00788042],[0.01130224 0.01130224],[0.0023917 0.0023917],[0.00558902 0.00558902],[0.00814928 0.00814928],[0.00843741 0.00843741],[0.00387308 0.00387308],[0.00063969 0.00063969],[0.01649757 0.01649757],[0.00719467 0.00719467],[0.00453783 0.00453783],[0.01153991 0.01153991],[0.00944964 0.00944964],[0.00328411 0.00328411],10,3
[0.06248967 0.06248967],[0.00735675 0.00735675],[0.00619932 0.00619932],[0.01080476 0.01080476],[0.01099182 0.01099182],[0.07160139 0.07160139],[0.02392151 0.02392151],[0.01435842 0.01435842],[0.00881083 0.00881083],[0.00778451 0.00778451],[0.01046959 0.01046959],[0.00514361 0.00514361],[0.00555214 0.00555214],[0.00605625 0.00605625],[0.00763191 0.00763191],[0.00020679 0.00020679],[0.00105153 0.00105153],[0.01585629 0.01585629],[0.00772411 0.00772411],[0.00600298 0.00600298],[0.00873531 0.00873531],[0.00990978 0.00990978],[0.00806275 0.00806275],10,4
[0.04075786 0.04075786],[0.00134569 0.00134569],[0.01110627 0.01110627],[0.01484411 0.01484411],[0.01531274 0.01531274],[0.06995609 0.06995609],[0.02602117 0.02602117],[0.01235476 0.01235476],[0.00972022 0.00972022],[0.00956864 0.00956864],[0.01453518 0.01453518],[0.00263919 0.00263919],[0.00405294 0.00405294],[0.00433735 0.00433735],[0.00030349 0.00030349],[0.00300017 0.00300017],[0.00589519 0.00589519],[0.01299896 0.01299896],[0.02449523 0.02449523],[0.02242433 0.02242433],[0.01180553 0.01180553],[0.01754598 0.01754598],[0.01640175 0.01640175],11,0
[0.0412859 0.0412859],[0.00153371 0.00153371],[0.01018307 0.01018307],[0.01514032 0.01514032],[0.0144079 0.0144079],[0.07033648 0.07033648],[0.02632675 0.02632675],[0.01253997 0.01253997],[0.00977274 0.00977274],[0.0097073 0.0097073],[0.01391268 0.01391268],[0.00445496 0.00445497],[0.00806742 0.00806742],[0.00427436 0.00427436],[0.00234226 0.00234226],[0.00390222 0.00390222],[0.00900206 0.00900206],[0.0153062 0.0153062],[0.02340604 0.02340604],[0.02317564 0.02317564],[0.00577759 0.00577759],[0.01789176 0.01789176],[0.01634318 0.01634318],11,1
[0.04065837 0.04065838],[0.00149579 0.00149579],[0.00946418 0.00946418],[0.01504036 0.01504036],[0.01724916 0.01724916],[0.07192704 0.07192703],[0.02637372 0.02637372],[0.01174866 0.01174866],[0.00946666 0.00946666],[0.00886188 0.00886188],[0.01373956 0.01373956],[0.00547489 0.00547489],[0.00661412 0.00661412],[0.00360867 0.00360867],[0.00011234 0.00011234],[0.00309093 0.00309093],[0.00419484 0.00419484],[0.01124099 0.01124099],[0.02369594 0.02369594],[0.02305131 0.02305131],[0.00959853 0.00959853],[0.0122776 0.0122776],[0.01554633 0.01554633],11,2
[0.04211734 0.04211734],[0.00039696 0.00039696],[0.01004175 0.01004175],[0.01327013 0.01327013],[0.01603506 0.01603506],[0.07002298 0.07002298],[0.02559844 0.02559844],[0.01159064 0.01159064],[0.0095915 0.0095915],[0.00916188 0.00916188],[0.0137742 0.0137742],[0.0056322 0.0056322],[0.00667262 0.00667262],[0.00258177 0.00258177],[0.00073057 0.00073057],[0.00483632 0.00483632],[0.0074437 0.0074437],[0.01342916 0.01342916],[0.0259199 0.0259199],[0.02336937 0.02336937],[0.00973133 0.00973133],[0.0129533 0.0129533],[0.01469806 0.01469806],11,3
[0.04158563 0.04158563],[0.00172916 0.00172916],[0.01064571 0.01064571],[0.01455847 0.01455847],[0.01533817 0.01533817],[0.0697413 0.0697413],[0.02739462 0.02739462],[0.01294007 0.01294007],[0.0101214 0.0101214],[0.00901557 0.00901557],[0.01422341 0.01422341],[0.00714993 0.00714993],[0.00469918 0.00469918],[0.00431396 0.00431396],[0.00320665 0.00320665],[0.00201615 0.00201615],[0.00484739 0.00484739],[0.01236629 0.01236629],[0.02345939 0.02345939],[0.02154063 0.02154063],[0.00899269 0.00899269],[0.01568974 0.01568974],[0.01804792 0.01804792],11,4
[0.02243566 0.02243566],[0.00266739 0.00266739],[0.01237419 0.01237419],[0.00388819 0.00388819],[0.00105804 0.00105804],[0.02048399 0.02048399],[0.03018225 0.03018224],[0.01228407 0.01228407],[0.02211598 0.02211598],[0.01554678 0.01554678],[0.00406606 0.00406606],[0.02854112 0.02854112],[0.00683851 0.00683851],[0.00254449 0.00254449],[0.00056969 0.00056969],[0.0013999 0.0013999],[0.00455853 0.00455853],[0.01515227 0.01515227],[0.00953649 0.00953649],[0.02001242 0.02001242],[0.01733591 0.01733591],[0.01730934 0.01730934],[0.00722473 0.00722473],12,0
[0.00859947 0.00859947],[0.00216171 0.00216171],[0.00331751 0.00331751],[0.00262658 0.00262658],[0.00788737 0.00788737],[0.02485061 0.02485061],[0.02920049 0.02920049],[0.02216101 0.022161  ],[0.0078157 0.0078157],[0.016312 0.016312],[0.00965818 0.00965818],[0.00670486 0.00670486],[0.00055675 0.00055675],[0.00783023 0.00783023],[0.00503294 0.00503294],[0.00010695 0.00010695],[0.00497037 0.00497037],[0.00254244 0.00254244],[0.01663581 0.01663581],[0.01941148 0.01941148],[0.0017182 0.0017182],[0.00895523 0.00895523],[0.00508148 0.00508148],12,1
[0.01966097 0.01966097],[0.00406217 0.00406217],[0.0094807 0.0094807],[0.0050851 0.0050851],[0.00300128 0.00300128],[0.02935196 0.02935196],[0.0337838 0.0337838],[0.01275883 0.01275883],[0.01594966 0.01594966],[0.00598768 0.00598768],[0.00123598 0.00123597],[0.02590733 0.02590733],[0.00471048 0.00471048],[0.00424628 0.00424628],[0.00376628 0.00376628],[0.00734782 0.00734782],[0.00021717 0.00021717],[0.01530519 0.01530519],[0.02814752 0.02814752],[0.01774323 0.01774323],[0.01552107 0.01552107],[0.01702268 0.01702268],[0.01063012 0.01063012],12,2
[0.01467974 0.01467974],[0.00452858 0.00452858],[0.00637915 0.00637915],[0.00315154 0.00315154],[0.00039016 0.00039016],[0.01673817 0.01673817],[0.03459588 0.03459588],[0.02067564 0.02067563],[0.01353259 0.01353259],[0.01387053 0.01387053],[0.00758006 0.00758006],[0.00653831 0.00653831],[0.01378032 0.01378032],[0.00365642 0.00365642],[0.00694309 0.00694309],[0.00809224 0.00809224],[0.0104158 0.0104158],[0.00073072 0.00073072],[0.01307006 0.01307006],[0.02356514 0.02356514],[0.01893622 0.01893622],[0.01382054 0.01382054],[0.00599003 0.00599003],12,3
[0.01615915 0.01615915],[0.00369245 0.00369245],[0.00354146 0.00354146],[0.0008607 0.0008607],[0.00025426 0.00025426],[0.02393441 0.02393441],[0.02690662 0.02690662],[0.01564334 0.01564334],[0.01443526 0.01443526],[0.01213045 0.01213045],[0.01439051 0.01439051],[0.00090183 0.00090183],[0.00223877 0.00223877],[0.01116104 0.01116104],[0.00158653 0.00158653],[0.00259315 0.00259315],[0.00712341 0.00712341],[0.01767734 0.01767734],[0.00158966 0.00158966],[0.01942167 0.01942167],[0.01513609 0.01513609],[0.01856006 0.01856006],[0.01315143 0.01315143],12,4
[0.00721547 0.00721547],[0.00457694 0.00457694],[0.0113558 0.0113558],[0.00113785 0.00113785],[0.01057698 0.01057698],[0.13702074 0.13702073],[0.05156586 0.05156586],[0.05783925 0.05783925],[0.00279641 0.00279641],[0.00321664 0.00321664],[0.00194379 0.00194379],[0.00795113 0.00795113],[0.02167741 0.02167741],[0.01645091 0.01645091],[0.00390726 0.00390726],[0.00188333 0.00188333],[0.00522789 0.00522789],[0.01164842 0.01164842],[0.01392952 0.01392952],[0.00854953 0.00854953],[0.01015156 0.01015156],[0.00343513 0.00343513],[0.00505675 0.00505675],13,0
[0.00759781 0.00759781],[0.0044399 0.0044399],[0.00968906 0.00968906],[0.00110328 0.00110328],[0.01036983 0.01036983],[0.13747344 0.13747344],[0.05371017 0.05371017],[0.05934886 0.05934886],[0.0032792 0.0032792],[0.00268571 0.00268571],[0.00200337 0.00200337],[0.00810464 0.00810464],[0.02364622 0.02364622],[0.01492977 0.01492977],[0.00422474 0.00422474],[0.00162451 0.00162451],[0.00736839 0.00736839],[0.01011856 0.01011856],[0.01525313 0.01525313],[0.00813206 0.00813206],[0.01147663 0.01147663],[0.00155661 0.00155661],[0.0004002 0.0004002],13,1
[0.00636306 0.00636306],[0.00395847 0.00395847],[0.01145693 0.01145693],[0.00114132 0.00114132],[0.00816489 0.00816489],[0.13771446 0.13771446],[0.05380041 0.05380041],[0.06078331 0.06078331],[0.00344981 0.00344981],[0.00276991 0.00276991],[0.00078413 0.00078413],[0.01095966 0.01095966],[0.02275808 0.02275808],[0.01826814 0.01826814],[0.00387977 0.00387977],[0.00254959 0.00254959],[0.00525311 0.00525311],[0.01164205 0.01164205],[0.01470719 0.01470719],[0.00549234 0.00549234],[0.00908551 0.00908551],[0.00517934 0.00517934],[0.00193846 0.00193846],13,2
[0.00663188 0.00663188],[0.00461032 0.00461032],[0.01011759 0.01011759],[0.00120811 0.00120811],[0.00847163 0.00847163],[0.14219257 0.14219257],[0.05141677 0.05141677],[0.06001851 0.06001851],[0.00352741 0.00352741],[0.00231628 0.00231628],[0.00113208 0.00113208],[0.00936358 0.00936358],[0.01955152 0.01955152],[0.01865786 0.01865786],[0.00420753 0.00420753],[0.00190567 0.00190567],[0.00593534 0.00593534],[0.01292868 0.01292868],[0.01511535 0.01511535],[0.0086281 0.0086281],[0.00997426 0.00997426],[0.00162289 0.00162289],[0.00144047 0.00144047],13,3
[0.0077655 0.0077655],[0.00385718 0.00385718],[0.01010091 0.01010091],[0.00119086 0.00119086],[0.00973725 0.00973725],[0.14561109 0.14561109],[0.05185924 0.05185923],[0.05685423 0.05685423],[0.00452139 0.00452139],[0.00144132 0.00144132],[0.00169996 0.00169996],[0.00708406 0.00708406],[0.02121196 0.02121196],[0.01559936 0.01559936],[0.00418031 0.00418031],[0.00219793 0.00219793],[0.00464043 0.00464043],[0.01479648 0.01479648],[0.0138091 0.0138091],[0.00805147 0.00805147],[0.01110179 0.01110179],[0.00041578 0.00041578],[0.00526225 0.00526225],13,4
[0.00273933 0.00273933],[0.00906588 0.00906588],[0.00707874 0.00707874],[0.00869327 0.00869327],[0.0013581 0.0013581],[0.06105109 0.06105109],[0.02962329 0.02962329],[0.02422621 0.02422621],[0.00475625 0.00475625],[0.00381675 0.00381675],[0.00720167 0.00720167],[0.01095973 0.01095973],[0.01468306 0.01468306],[0.00699801 0.00699801],[0.00113409 0.00113409],[0.00956056 0.00956056],[0.0035103 0.0035103],[0.01772048 0.01772047],[0.01234695 0.01234695],[0.01014466 0.01014466],[0.023857 0.023857],[0.02491467 0.02491467],[0.01569167 0.01569167],14,0
[0.00537502 0.00537502],[0.00859168 0.00859168],[0.00710457 0.00710457],[0.00656773 0.00656773],[0.00296417 0.00296417],[0.06156923 0.06156923],[0.0292739 0.0292739],[0.02265998 0.02265998],[0.00367106 0.00367106],[0.003404 0.003404],[0.00864051 0.00864051],[0.0123741 0.0123741],[0.01569379 0.01569379],[0.00787697 0.00787697],[0.00084925 0.00084925],[0.0086353 0.0086353],[0.00295751 0.00295751],[0.0195285 0.0195285],[0.00918736 0.00918736],[0.01057941 0.01057941],[0.02379811 0.02379811],[0.02882413 0.02882413],[0.01175558 0.01175558],14,1
[0.00286208 0.00286208],[0.00798904 0.00798904],[0.00646357 0.00646357],[0.00976141 0.00976141],[0.00053336 0.00053336],[0.06437914 0.06437914],[0.03171604 0.03171604],[0.0251086 0.0251086],[0.00450179 0.00450179],[0.00338261 0.00338261],[0.0074489 0.0074489],[0.01084609 0.01084609],[0.01460372 0.01460372],[0.00608429 0.00608429],[0.00097157 0.00097157],[0.00998171 0.00998171],[0.00100834 0.00100834],[0.02163501 0.02163501],[0.01281101 0.01281101],[0.01405908 0.01405908],[0.02350627 0.02350627],[0.03141829 0.03141829],[0.01790619 0.01790619],14,2
[0.00162851 0.00162851],[0.00786648 0.00786648],[0.00575862 0.00575862],[0.00772406 0.00772406],[0.00343389 0.00343389],[0.06057878 0.06057878],[0.03011831 0.03011831],[0.02350278 0.02350278],[0.00549103 0.00549103],[0.00366132 0.00366132],[0.00788349 0.00788349],[0.00829336 0.00829336],[0.01697067 0.01697067],[0.00771363 0.00771363],[0.00063233 0.00063233],[0.00894779 0.00894779],[0.00370004 0.00370004],[0.01860812 0.01860812],[0.01075676 0.01075676],[0.00855102 0.00855102],[0.02326425 0.02326425],[0.02297841 0.02297841],[0.01753708 0.01753708],14,3
[0.00223902 0.00223902],[0.00901494 0.00901494],[0.00680238 0.00680238],[0.00855107 0.00855107],[0.00336454 0.00336454],[0.06067045 0.06067045],[0.02951047 0.02951047],[0.02483471 0.02483471],[0.00485722 0.00485722],[0.00248798 0.00248798],[0.00649021 0.00649021],[0.00697466 0.00697466],[0.01506288 0.01506288],[0.00704434 0.00704434],[0.00296899 0.00296899],[0.00980077 0.00980077],[0.00184687 0.00184687],[0.01600004 0.01600004],[0.01340778 0.01340778],[0.00976825 0.00976825],[0.02272857 0.02272857],[0.02960404 0.02960404],[0.0137288 0.0137288],14,4
[0.0049811 0.0049811],[0.00819967 0.00819967],[0.0051011 0.0051011],[0.00519705 0.00519705],[0.00832315 0.00832315],[0.14028468 0.14028468],[0.04334408 0.04334408],[0.04477222 0.04477222],[0.01533889 0.01533889],[0.00702364 0.00702364],[0.00544212 0.00544212],[0.00858247 0.00858247],[0.00033452 0.00033452],[0.00034503 0.00034503],[0.00090241 0.00090241],[0.01072982 0.01072982],[0.00580767 0.00580767],[0.00162476 0.00162476],[0.02730205 0.02730205],[0.00749762 0.00749762],[0.00591825 0.00591825],[0.00172181 0.00172181],[0.00079909 0.00079909],15,0
[0.00564158 0.00564158],[0.00967112 0.00967112],[0.00417668 0.00417668],[0.00408204 0.00408204],[0.00368241 0.00368241],[0.1364388 0.1364388],[0.0418833 0.0418833],[0.04992557 0.04992557],[0.0261654 0.0261654],[0.00554089 0.00554089],[0.00454276 0.00454276],[0.01051365 0.01051365],[0.00044194 0.00044194],[0.00700412 0.00700412],[0.00321908 0.00321908],[0.00443499 0.00443499],[0.00583742 0.00583742],[0.00209631 0.00209631],[0.02510647 0.02510647],[0.00169401 0.00169401],[0.00598091 0.00598091],[0.006953 0.006953],[0.00159991 0.00159991],15,1
[0.00469602 0.00469602],[0.00823965 0.00823965],[0.00559983 0.00559983],[0.0043557 0.0043557],[0.00957986 0.00957986],[0.14347422 0.14347422],[0.04441338 0.04441338],[0.04961472 0.04961472],[0.019085 0.019085],[0.00543454 0.00543454],[0.00639118 0.00639118],[0.00612302 0.00612302],[0.00134512 0.00134512],[0.00267803 0.00267803],[0.00407805 0.00407805],[0.0087552 0.0087552],[0.00182771 0.00182771],[0.00157649 0.00157649],[0.02605371 0.02605371],[0.0280101 0.0280101],[0.00251018 0.00251018],[0.001286 0.001286],[0.00197045 0.00197045],15,2
[0.00594577 0.00594577],[0.00822693 0.00822693],[0.00467165 0.00467165],[0.00506055 0.00506055],[0.00291124 0.00291124],[0.13745785 0.13745785],[0.0457236 0.0457236],[0.05269163 0.05269162],[0.02638478 0.02638478],[0.00447593 0.00447593],[0.00409985 0.00409985],[0.00685902 0.00685902],[0.00096503 0.00096503],[0.00800605 0.00800605],[0.00498716 0.00498716],[0.00408631 0.00408631],[0.00531188 0.00531188],[0.00532987 0.00532987],[0.0255155 0.0255155],[0.02639762 0.02639762],[0.00251454 0.00251454],[0.01011998 0.01011998],[0.00014912 0.00014912],15,3
[0.00593037 0.00593037],[0.00860796 0.00860796],[0.00516413 0.00516413],[0.00485844 0.00485844],[0.00641613 0.00641613],[0.14836014 0.14836013],[0.04629028 0.04629028],[0.04740854 0.04740854],[0.0169047 0.0169047],[0.00508793 0.00508793],[0.00496038 0.00496038],[0.0100807 0.0100807],[0.00291486 0.00291486],[0.00337198 0.00337198],[0.00290788 0.00290788],[0.01346718 0.01346718],[0.00246545 0.00246545],[0.00457285 0.00457285],[0.02609414 0.02609414],[0.00980087 0.00980087],[0.00470116 0.00470116],[0.00569286 0.00569286],[0.00288458 0.00288458],15,4
[0.00304461 0.00304461],[0.00141822 0.00141822],[0.01657445 0.01657446],[0.00099221 0.00099221],[0.02923204 0.02923204],[0.051745 0.051745],[0.00825829 0.00825829],[0.01174311 0.01174311],[0.00615676 0.00615676],[0.00566015 0.00566015],[0.01012468 0.01012468],[0.00486891 0.00486891],[0.0443587  0.04435871],[0.00605097 0.00605097],[0.04225634 0.04225634],[0.01701509 0.01701509],[0.02828957 0.02828957],[0.00115604 0.00115604],[0.01709751 0.01709751],[0.01137488 0.01137488],[0.00697352 0.00697352],[0.01776876 0.01776877],[0.03766555 0.03766555],16,0
[0.00181774 0.00181774],[0.0051804 0.0051804],[0.01379853 0.01379854],[0.00034475 0.00034475],[0.02405841 0.02405841],[0.05095854 0.05095854],[0.00913496 0.00913496],[0.01161018 0.01161018],[0.00612203 0.00612203],[0.0058064 0.0058064],[0.00848435 0.00848435],[0.01166358 0.01166358],[0.04649087 0.04649087],[0.00840715 0.00840715],[0.03696714 0.03696714],[0.01957594 0.01957594],[0.02553963 0.02553963],[0.00320545 0.00320545],[0.01811202 0.01811202],[0.01068759 0.01068759],[0.00932271 0.00932271],[0.01968089 0.01968089],[0.03941465 0.03941465],16,1
[0.00645645 0.00645645],[0.00416359 0.00416359],[0.01514875 0.01514875],[0.0001908 0.0001908],[0.02728957 0.02728957],[0.05197092 0.05197092],[0.00826107 0.00826107],[0.01179328 0.01179328],[0.00669824 0.00669824],[0.00599714 0.00599714],[0.00985695 0.00985695],[0.0113907 0.0113907],[0.04782288 0.04782288],[0.00470001 0.00470001],[0.03757481 0.03757481],[0.01948209 0.01948209],[0.02765641 0.02765641],[0.00587088 0.00587088],[0.0195468 0.0195468],[0.00699658 0.00699658],[0.00459564 0.00459564],[0.02146 0.02146],[0.04171851 0.04171851],16,2
[0.00572682 0.00572682],[0.00270646 0.00270646],[0.01342534 0.01342535],[0.00080476 0.00080476],[0.02683743 0.02683743],[0.0532655 0.0532655],[0.00827223 0.00827223],[0.01248329 0.01248329],[0.00650339 0.00650339],[0.0058928 0.0058928],[0.00981153 0.00981153],[0.01152084 0.01152084],[0.0487132 0.0487132],[0.0053743 0.0053743],[0.03438839 0.03438839],[0.01675728 0.01675728],[0.02508587 0.02508587],[0.00431613 0.00431613],[0.02176486 0.02176486],[0.00858494 0.00858494],[0.0045737 0.0045737],[0.02018821 0.02018821],[0.04193824 0.04193824],16,3
[0.00294283 0.00294283],[0.00535912 0.00535912],[0.0155429 0.0155429],[0.00263252 0.00263252],[0.02772132 0.02772132],[0.05307291 0.05307291],[0.0067767 0.0067767],[0.01133072 0.01133072],[0.0067529 0.0067529],[0.00582769 0.00582769],[0.01078548 0.01078548],[0.00861655 0.00861655],[0.04400778 0.04400778],[0.00656827 0.00656827],[0.03478071 0.03478071],[0.01511914 0.01511914],[0.0269181 0.0269181],[0.0006055 0.0006055],[0.02156488 0.02156488],[0.00958977 0.00958977],[7.84863972e-05 7.84863609e-05],[0.01876766 0.01876766],[0.03608537 0.03608537],16,4
