X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.01115851 0.01115851],[0.00126747 0.00126747],[0.00088055 0.00088055],[0.00063208 0.00063208],[0.0075097 0.0075097],[0.00683799 0.00683799],[0.05298383 0.05298383],[0.00701202 0.00701202],[0.00285016 0.00285016],[0.00866533 0.00866533],[0.01030307 0.01030307],[0.00294299 0.00294299],[0.01299165 0.01299165],[0.00742302 0.00742302],[0.01933644 0.01933644],[0.01211135 0.01211135],[0.00382909 0.00382909],[0.04922239 0.04922239],[0.04008213 0.04008213],[0.02092615 0.02092615],[0.01101291 0.01101291],[0.01120903 0.01120903],[0.0112161 0.0112161],3,0
[0.01072889 0.01072889],[0.00076394 0.00076394],[0.00092775 0.00092775],[0.00058226 0.00058226],[0.00735515 0.00735515],[0.01002432 0.01002432],[0.05124739 0.05124739],[0.00726028 0.00726028],[0.00258225 0.00258225],[0.0086118 0.0086118],[0.01080663 0.01080663],[0.0032945 0.0032945],[0.01054453 0.01054453],[0.00690254 0.00690254],[0.01995177 0.01995177],[0.0116789 0.0116789],[0.00225287 0.00225287],[0.04807552 0.04807552],[0.04077644 0.04077644],[0.02143216 0.02143216],[0.01173738 0.01173738],[0.01233625 0.01233625],[0.0133079 0.0133079],3,1
[0.01078823 0.01078823],[0.00066128 0.00066128],[0.00091363 0.00091363],[0.00070449 0.00070449],[0.00731663 0.00731663],[0.00917291 0.00917291],[0.05122876 0.05122876],[0.00673953 0.00673953],[0.00209708 0.00209708],[0.00846822 0.00846822],[0.01023039 0.01023039],[0.00242964 0.00242964],[0.01261616 0.01261616],[0.00737216 0.00737216],[0.02027058 0.02027058],[0.01214904 0.01214904],[0.00289669 0.00289669],[0.04535162 0.04535162],[0.0402268 0.0402268],[0.02107688 0.02107688],[0.00913225 0.00913225],[0.00980162 0.00980162],[0.01233614 0.01233614],3,2
[0.01064232 0.01064232],[0.00218119 0.00218119],[4.57995899e-05 4.57995946e-05],[0.00131757 0.00131757],[0.00366304 0.00366304],[0.00278376 0.00278376],[0.03743495 0.03743495],[0.01051058 0.01051058],[0.00462744 0.00462744],[0.00937738 0.00937738],[0.01257988 0.01257988],[0.00593611 0.00593611],[0.01077351 0.01077351],[0.00574655 0.00574655],[0.01815062 0.01815062],[0.01129672 0.01129672],[0.00313617 0.00313617],[0.00896005 0.00896005],[0.03423296 0.03423296],[0.02359897 0.02359897],[0.00854989 0.00854989],[0.0167916 0.0167916],[0.01708859 0.01708859],3,3
[0.00913124 0.00913124],[0.0005644 0.0005644],[0.00117978 0.00117978],[0.00043037 0.00043037],[0.00320037 0.00320037],[0.00133411 0.00133411],[0.04079285 0.04079284],[0.01134362 0.01134362],[0.00402235 0.00402235],[0.00874997 0.00874997],[0.01305744 0.01305744],[0.00146455 0.00146455],[0.00576849 0.00576849],[0.00472548 0.00472548],[0.01647712 0.01647712],[0.01045483 0.01045483],[0.0012049 0.0012049],[0.00932439 0.00932439],[0.03335776 0.03335776],[0.02046687 0.02046687],[0.00780615 0.00780615],[0.0163149 0.0163149],[0.01781706 0.01781706],3,4
[0.01226063 0.01226063],[0.00076868 0.00076868],[0.00261753 0.00261753],[0.00557243 0.00557243],[0.00167047 0.00167047],[0.0114125 0.0114125],[0.02657285 0.02657285],[0.01114818 0.01114818],[0.01642074 0.01642074],[0.00995165 0.00995164],[0.00486917 0.00486917],[0.00324575 0.00324575],[0.01127988 0.01127988],[0.00043189 0.00043189],[0.00752255 0.00752255],[0.0099324 0.0099324],[0.01355643 0.01355643],[0.00851605 0.00851605],[0.01045065 0.01045065],[0.02682362 0.02682362],[0.03233466 0.03233466],[0.0108284 0.0108284],[0.00259337 0.00259337],4,0
[0.00651515 0.00651515],[0.00268019 0.00268019],[0.0066108 0.0066108],[0.0076717 0.0076717],[0.00563101 0.00563101],[0.01578312 0.01578312],[0.02405056 0.02405056],[0.02337822 0.02337822],[0.01891092 0.01891092],[0.0055558 0.0055558],[0.01195062 0.01195062],[0.0042852 0.0042852],[0.00873032 0.00873033],[0.00210161 0.00210161],[0.00333855 0.00333855],[0.00166351 0.00166351],[0.01130603 0.01130603],[0.00488187 0.00488187],[0.01050034 0.01050034],[0.02308421 0.02308421],[0.02897627 0.02897627],[0.00924194 0.00924194],[0.00059932 0.00059932],4,1
[0.00895668 0.00895668],[0.00441643 0.00441643],[0.00046237 0.00046237],[0.00287151 0.00287151],[0.00322555 0.00322555],[0.0025284 0.0025284],[0.02326081 0.02326081],[0.01543096 0.01543096],[0.0211404 0.0211404],[0.01062643 0.01062643],[0.0040661 0.0040661],[0.00987637 0.00987637],[0.00059319 0.00059319],[0.00597005 0.00597005],[0.01333105 0.01333105],[0.01738772 0.01738772],[0.01064298 0.01064298],[0.01664354 0.01664354],[0.0126097 0.0126097],[0.04208346 0.04208346],[0.02233485 0.02233485],[0.01287884 0.01287884],[0.00155099 0.00155099],4,2
[0.00762748 0.00762748],[0.00207674 0.00207674],[0.00313426 0.00313426],[0.00111596 0.00111596],[0.00098683 0.00098683],[0.01118534 0.01118534],[0.02139434 0.02139434],[0.01436117 0.01436117],[0.01533136 0.01533136],[0.0018686 0.0018686],[0.0054037 0.0054037],[0.01008601 0.01008601],[0.00126114 0.00126114],[0.00436267 0.00436267],[0.00486776 0.00486776],[0.00823217 0.00823217],[0.01007418 0.01007418],[0.01706245 0.01706245],[0.01930448 0.01930448],[0.02670949 0.02670949],[0.01619666 0.01619666],[0.0106937 0.0106937],[0.00299205 0.00299205],4,3
[0.00615531 0.00615531],[0.00812839 0.00812839],[0.00362768 0.00362768],[0.00178816 0.00178816],[0.00328804 0.00328804],[0.00143575 0.00143575],[0.03107715 0.03107715],[0.01506041 0.01506041],[0.0184682 0.0184682],[0.01364476 0.01364476],[0.00666186 0.00666186],[0.00811268 0.00811268],[0.00738622 0.00738622],[0.01324576 0.01324576],[0.00331821 0.00331821],[0.00775889 0.00775889],[0.00853014 0.00853014],[0.0082062 0.0082062],[0.01157829 0.01157829],[0.0407835 0.0407835],[0.01057246 0.01057246],[0.00441212 0.00441212],[0.00465894 0.00465894],4,4
[0.04316142 0.04316142],[0.00384169 0.00384169],[0.00720694 0.00720694],[0.00199357 0.00199357],[0.00796066 0.00796066],[0.06060401 0.06060401],[0.01670723 0.01670723],[0.00397669 0.00397669],[0.00316357 0.00316357],[0.00067635 0.00067635],[0.00303338 0.00303338],[0.00025136 0.00025136],[0.00583527 0.00583527],[0.01586241 0.01586241],[0.00560416 0.00560416],[0.00826935 0.00826935],[0.02291448 0.02291448],[0.01567094 0.01567094],[0.00741561 0.00741561],[0.03933587 0.03933587],[0.0166859 0.0166859],[0.03092208 0.03092208],[0.00673655 0.00673655],5,0
[0.05043136 0.05043136],[0.0062105 0.0062105],[0.00803142 0.00803142],[0.00118245 0.00118245],[0.00232092 0.00232092],[0.06096784 0.06096784],[0.01764349 0.01764349],[0.00775456 0.00775456],[0.00095866 0.00095866],[0.00130653 0.00130653],[0.00265951 0.00265951],[0.00966799 0.00966799],[0.01043719 0.01043719],[0.0163039 0.0163039],[0.00654492 0.00654492],[0.00279728 0.00279728],[0.0138617 0.0138617],[0.01535387 0.01535387],[0.00812855 0.00812855],[0.05277363 0.05277363],[0.01446148 0.01446148],[0.00683511 0.00683511],[0.00849883 0.00849883],5,1
[0.05035748 0.05035748],[0.00421535 0.00421535],[0.0049483 0.0049483],[0.0030574 0.0030574],[0.00739768 0.00739768],[0.05786078 0.05786078],[0.02042444 0.02042444],[0.0074428 0.0074428],[0.00016953 0.00016953],[0.00116397 0.00116397],[0.00268642 0.00268642],[0.00294336 0.00294336],[0.00864217 0.00864217],[0.01508573 0.01508573],[0.0056324 0.0056324],[0.00514615 0.00514615],[0.0047994 0.0047994],[0.01068518 0.01068518],[0.00902788 0.00902788],[0.05017102 0.05017102],[0.00905419 0.00905419],[0.02968765 0.02968765],[0.00357145 0.00357145],5,2
[0.04905657 0.04905657],[0.0037937 0.0037937],[0.0078122 0.0078122],[0.00161348 0.00161348],[0.0029182 0.0029182],[0.06118131 0.06118131],[0.0212411 0.0212411],[0.00723686 0.00723686],[0.0001565 0.0001565],[0.00108914 0.00108914],[0.00327475 0.00327475],[0.00134675 0.00134675],[0.00811781 0.00811781],[0.02086034 0.02086034],[0.00568267 0.00568267],[0.00676723 0.00676723],[0.01254971 0.01254971],[0.01380274 0.01380274],[0.01051201 0.01051201],[0.04665303 0.04665303],[0.00919829 0.00919829],[0.00162008 0.00162008],[0.0095415 0.0095415],5,3
[0.05071372 0.05071372],[0.00426737 0.00426737],[0.00576836 0.00576836],[0.00197637 0.00197637],[0.00931099 0.00931099],[0.05555613 0.05555613],[0.01748732 0.01748732],[0.00331036 0.00331036],[0.00458698 0.00458698],[0.00066788 0.00066788],[0.00282289 0.00282289],[0.00572119 0.00572119],[0.00766401 0.00766401],[0.02271974 0.02271974],[0.00429593 0.00429593],[0.00555127 0.00555127],[0.02204495 0.02204495],[0.01447397 0.01447397],[0.00986969 0.00986969],[0.05256056 0.05256056],[0.008779   0.00877901],[0.03253519 0.03253519],[0.00774164 0.00774164],5,4
[0.04864867 0.04864867],[0.00234698 0.00234698],[0.00040564 0.00040564],[0.00293818 0.00293818],[0.010428 0.010428],[0.06576203 0.06576203],[0.02656238 0.02656238],[0.0042964 0.0042964],[0.00654201 0.00654201],[0.00731082 0.00731082],[0.0080655 0.0080655],[0.03323789 0.03323789],[0.00778292 0.00778292],[0.00933167 0.00933167],[0.00748173 0.00748173],[0.00375542 0.00375542],[0.0127037 0.0127037],[0.00995812 0.00995812],[0.01786837 0.01786837],[0.00827715 0.00827715],[0.01107667 0.01107667],[0.00223931 0.00223931],[0.00647378 0.00647378],6,0
[0.03650453 0.03650453],[0.00152208 0.00152208],[0.00115362 0.00115362],[0.00183647 0.00183647],[0.01027179 0.01027179],[0.07131071 0.07131071],[0.02709935 0.02709935],[0.0038367 0.0038367],[0.0086579 0.0086579],[0.00921401 0.00921401],[0.00749415 0.00749415],[0.03797125 0.03797125],[0.01263088 0.01263088],[0.01597496 0.01597496],[0.0074788 0.0074788],[0.01040649 0.01040649],[0.01647976 0.01647976],[0.00451402 0.00451402],[0.02195376 0.02195376],[0.00578841 0.00578841],[0.00772633 0.00772632],[0.00099738 0.00099738],[0.00624935 0.00624935],6,1
[0.03195721 0.03195721],[0.00141828 0.00141828],[0.00079234 0.00079234],[0.00152276 0.00152276],[0.00810558 0.00810558],[0.07384869 0.07384868],[0.02836138 0.02836138],[0.00704071 0.00704071],[0.00853377 0.00853377],[0.00905328 0.00905328],[0.00779399 0.00779399],[0.03855104 0.03855104],[0.01079757 0.01079757],[0.01965175 0.01965175],[0.01012732 0.01012732],[0.00050489 0.00050489],[0.02180483 0.02180483],[0.00166935 0.00166935],[0.01685007 0.01685007],[0.01320876 0.01320876],[0.01124997 0.01124997],[0.00642603 0.00642603],[0.00747834 0.00747834],6,2
[0.02820324 0.02820324],[0.00178627 0.00178627],[0.00110293 0.00110293],[0.00250012 0.00250012],[0.01154093 0.01154093],[0.07323315 0.07323315],[0.02788035 0.02788035],[0.00411468 0.00411468],[0.00907108 0.00907108],[0.00989787 0.00989787],[0.00906661 0.00906661],[0.0431568 0.0431568],[0.00794939 0.00794939],[0.01789154 0.01789154],[0.01347264 0.01347264],[0.00105584 0.00105584],[0.02324702 0.02324702],[0.00840989 0.00840989],[0.00638551 0.00638551],[0.00834094 0.00834094],[0.01372904 0.01372904],[0.00841575 0.00841575],[0.00997091 0.00997091],6,3
[0.03360443 0.03360443],[0.00330427 0.00330427],[0.00204119 0.00204119],[0.00099233 0.00099233],[0.00833805 0.00833805],[0.06292453 0.06292453],[0.02882701 0.02882701],[0.0026533 0.0026533],[0.00911951 0.00911951],[0.01114661 0.01114661],[0.00661597 0.00661597],[0.03752201 0.03752201],[0.00041462 0.00041462],[0.01487902 0.01487902],[0.01173594 0.01173594],[0.00466097 0.00466097],[0.01680414 0.01680414],[0.00355861 0.00355861],[0.01346393 0.01346393],[0.0170713 0.0170713],[0.00192443 0.00192443],[0.00878181 0.00878181],[0.00067476 0.00067476],6,4
[0.03306279 0.03306279],[0.00287769 0.00287769],[0.00124879 0.00124879],[0.00336551 0.00336551],[0.00254683 0.00254683],[0.0701301 0.0701301],[0.01837691 0.01837691],[0.00763339 0.00763339],[0.01004873 0.01004873],[0.01250205 0.01250205],[0.01018836 0.01018836],[0.01032596 0.01032596],[0.02027415 0.02027415],[0.01386271 0.01386271],[0.00836434 0.00836434],[0.01177683 0.01177683],[0.00814953 0.00814953],[0.02539103 0.02539103],[0.0178376 0.0178376],[0.03480918 0.03480918],[0.02067838 0.02067838],[0.00723569 0.00723569],[0.00482222 0.00482222],7,0
[0.03317724 0.03317724],[0.00042287 0.00042287],[0.00093817 0.00093817],[0.00450958 0.00450958],[0.00108121 0.00108121],[0.06838823 0.06838823],[0.01747561 0.01747561],[0.00642532 0.00642532],[0.00988843 0.00988843],[0.01154679 0.01154679],[0.01074134 0.01074134],[0.00709907 0.00709907],[0.01918294 0.01918294],[0.01218688 0.01218688],[0.00884917 0.00884917],[0.01309222 0.01309222],[0.00786631 0.00786631],[0.02327474 0.02327474],[0.00280841 0.00280841],[0.02936079 0.02936079],[0.02049656 0.02049656],[0.00468485 0.00468485],[0.0044985 0.0044985],7,1
[0.03640673 0.03640673],[0.00085739 0.00085739],[0.00075816 0.00075816],[0.00452429 0.00452429],[0.00127164 0.00127164],[0.07086643 0.07086643],[0.01638945 0.01638945],[0.00762912 0.00762912],[0.00991355 0.00991355],[0.0103518 0.0103518],[0.00828436 0.00828436],[0.00735674 0.00735674],[0.02089629 0.02089629],[0.01227322 0.01227322],[0.00865788 0.00865788],[0.01207437 0.01207437],[0.00642342 0.00642342],[0.02564212 0.02564212],[0.00068013 0.00068013],[0.03447395 0.03447395],[0.01910616 0.01910616],[0.007428 0.007428],[0.01408329 0.01408329],7,2
[0.03708853 0.03708853],[0.00248721 0.00248721],[0.00099672 0.00099672],[0.00459145 0.00459145],[0.00373773 0.00373773],[0.07026729 0.07026729],[0.01834765 0.01834765],[0.008144 0.008144],[0.00982139 0.00982139],[0.01227715 0.01227715],[0.01034682 0.01034682],[0.01197245 0.01197245],[0.02118965 0.02118965],[0.01348602 0.01348602],[0.00979472 0.00979472],[0.01369728 0.01369728],[0.00915118 0.00915118],[0.02203507 0.02203507],[0.02145952 0.02145952],[0.03293243 0.03293243],[0.02417068 0.02417068],[0.01272625 0.01272625],[0.00240498 0.00240498],7,3
[0.03825344 0.03825344],[0.00392058 0.00392058],[0.00104849 0.00104849],[0.00489211 0.00489211],[0.00376652 0.00376652],[0.07319672 0.07319672],[0.01817366 0.01817366],[0.00771256 0.00771255],[0.01026545 0.01026545],[0.01251081 0.01251081],[0.01068178 0.01068178],[0.01064779 0.01064779],[0.02320895 0.02320896],[0.01588891 0.01588891],[0.01073558 0.01073558],[0.00999842 0.00999842],[0.00924155 0.00924155],[0.02507688 0.02507688],[0.02023556 0.02023556],[0.02527108 0.02527108],[0.02655427 0.02655427],[0.01226834 0.01226834],[0.0053681 0.0053681],7,4
[0.02742585 0.02742585],[0.00396273 0.00396273],[0.00644945 0.00644945],[0.00601815 0.00601815],[0.00519589 0.00519589],[0.061658 0.061658],[0.022658 0.022658],[0.02919183 0.02919183],[0.01309831 0.01309831],[0.00904553 0.00904553],[0.01232907 0.01232907],[0.0033933 0.0033933],[0.02057716 0.02057716],[0.00418603 0.00418603],[0.00764029 0.00764029],[0.00357469 0.00357469],[0.00931061 0.00931061],[0.01383615 0.01383615],[0.01400622 0.01400622],[0.01211658 0.01211658],[0.02194369 0.02194369],[0.01216052 0.01216052],[0.01667216 0.01667216],8,0
[0.02512302 0.02512302],[0.00353733 0.00353733],[0.00759325 0.00759325],[0.00077316 0.00077316],[0.00675837 0.00675837],[0.06463866 0.06463866],[0.0223643 0.0223643],[0.029574 0.029574],[0.01150609 0.01150609],[0.00903927 0.00903927],[0.00936813 0.00936813],[0.00833303 0.00833303],[0.00436585 0.00436585],[0.00769984 0.00769984],[0.00711073 0.00711073],[0.00240209 0.00240209],[0.00746218 0.00746218],[0.01637116 0.01637116],[0.01810873 0.01810873],[0.01594958 0.01594958],[0.01870903 0.01870903],[0.01742666 0.01742666],[0.01491889 0.01491889],8,1
[0.02628791 0.02628791],[0.00661905 0.00661905],[0.00655036 0.00655036],[0.00276789 0.00276789],[0.00582725 0.00582725],[0.06390847 0.06390846],[0.02205903 0.02205903],[0.02856842 0.02856842],[0.01419549 0.01419549],[0.00855229 0.00855229],[0.01236252 0.01236252],[0.00849963 0.00849963],[0.01034589 0.01034588],[0.0094492 0.0094492],[1.12575958e-05 1.12574789e-05],[0.00232612 0.00232612],[0.01150494 0.01150494],[0.01845022 0.01845022],[0.01150226 0.01150226],[0.01509339 0.01509339],[0.02312678 0.02312678],[0.01703145 0.01703146],[0.01965181 0.01965181],8,2
[0.02308143 0.02308143],[0.00359246 0.00359246],[0.00672469 0.00672469],[0.0030865 0.0030865],[0.00412798 0.00412798],[0.06207744 0.06207744],[0.02028443 0.02028443],[0.02578997 0.02578997],[0.01299437 0.01299437],[0.00830303 0.00830303],[0.00846954 0.00846954],[0.00637771 0.00637771],[0.01212613 0.01212613],[0.00659148 0.00659148],[0.0082637 0.0082637],[0.01054973 0.01054973],[0.0060217 0.0060217],[0.0185802 0.0185802],[0.01261628 0.01261628],[0.01242553 0.01242553],[0.02079772 0.02079772],[0.01634464 0.01634464],[0.01260709 0.01260709],8,3
[0.02902907 0.02902907],[0.00420011 0.00420011],[0.0063319 0.0063319],[0.00379471 0.00379471],[0.00673234 0.00673234],[0.06511814 0.06511814],[0.02261187 0.02261187],[0.03033397 0.03033397],[0.01428851 0.01428851],[0.01001526 0.01001526],[0.01260834 0.01260834],[0.01110352 0.01110352],[0.02336753 0.02336753],[0.00885652 0.00885652],[0.0026724 0.0026724],[0.00534356 0.00534356],[0.0092459 0.0092459],[0.01721945 0.01721945],[0.0179638 0.0179638],[0.01458666 0.01458666],[0.0214071 0.0214071],[0.0226967 0.0226967],[0.01719539 0.01719539],8,4
