X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.02868365 0.02868365],[6.28638174e-05 6.28637978e-05],[0.00242937 0.00242937],[0.00203608 0.00203608],[0.00809447 0.00809448],[0.00883608 0.00883608],[0.01763939 0.01763939],[0.0183017 0.0183017],[0.01430529 0.01430529],[0.01394099 0.01394099],[0.00256796 0.00256796],[0.00175646 0.00175646],[0.00522646 0.00522646],[0.00065337 0.00065337],[0.00024269 0.00024269],[0.02112903 0.02112903],[0.00426221 0.00426221],[0.002919 0.002919],[0.00404507 0.00404507],[0.00512431 0.00512431],[0.0182915 0.0182915],[0.01636192 0.01636192],[0.01018796 0.01018796],2,0
[0.03329189 0.03329189],[0.00099157 0.00099157],[0.0007384 0.0007384],[0.00317985 0.00317985],[0.0092349 0.0092349],[0.0083119 0.0083119],[0.01844527 0.01844527],[0.01507108 0.01507108],[0.01215858 0.01215858],[0.01049971 0.01049971],[0.00560267 0.00560267],[0.00715928 0.00715928],[0.00925048 0.00925048],[0.00158222 0.00158222],[0.00075293 0.00075293],[0.02770026 0.02770026],[0.00092295 0.00092295],[0.00260817 0.00260817],[0.00395347 0.00395347],[0.00266735 0.00266735],[0.00967271 0.00967271],[0.01415175 0.01415175],[0.00797617 0.00797617],2,1
[0.02581838 0.02581838],[0.00011333 0.00011333],[0.0020431 0.0020431],[0.00358476 0.00358476],[0.00336535 0.00336535],[0.00129734 0.00129734],[0.0158555 0.0158555],[0.01900877 0.01900877],[0.0121983 0.0121983],[0.01029491 0.01029491],[0.00047436 0.00047436],[0.00562097 0.00562097],[0.00055629 0.00055629],[0.00836009 0.00836009],[0.00446463 0.00446463],[0.01763998 0.01763998],[0.00619784 0.00619784],[0.01157549 0.01157549],[0.000655   0.00065501],[0.00531825 0.00531825],[0.0096556 0.0096556],[0.01790451 0.01790451],[0.00376051 0.00376051],2,2
[0.02141591 0.02141591],[0.00031173 0.00031173],[0.00154108 0.00154108],[0.00322367 0.00322367],[0.00053196 0.00053196],[0.00116923 0.00116923],[0.01948452 0.01948452],[0.01703711 0.01703711],[0.01238312 0.01238312],[0.00970181 0.00970181],[0.00231717 0.00231717],[0.00630313 0.00630313],[0.00517556 0.00517556],[0.00528242 0.00528242],[0.00157608 0.00157608],[0.00798795 0.00798795],[0.00085142 0.00085142],[0.00300345 0.00300345],[8.34816320e-05 8.34818033e-05],[0.00468288 0.00468288],[0.01899231 0.01899231],[0.00843673 0.00843673],[0.00803506 0.00803506],2,3
[0.01854957 0.01854957],[0.00051851 0.00051851],[0.0026661 0.0026661],[0.00415615 0.00415615],[0.00669397 0.00669397],[0.00290775 0.00290775],[0.01319201 0.01319201],[0.02132786 0.02132786],[0.01032129 0.01032129],[0.0071358 0.0071358],[0.00494745 0.00494745],[0.00672893 0.00672893],[0.00625334 0.00625334],[6.21329415e-05 6.21332266e-05],[0.00867458 0.00867458],[0.0219797 0.0219797],[0.00603632 0.00603632],[0.01489523 0.01489523],[0.00161172 0.00161172],[0.00651083 0.00651083],[0.02340875 0.02340875],[0.01264874 0.01264874],[0.01488412 0.01488412],2,4
[0.01099898 0.01099898],[0.0009165 0.0009165],[0.00112982 0.00112982],[0.00212908 0.00212908],[0.00551258 0.00551258],[0.0401856 0.0401856],[0.01837677 0.01837677],[0.01381142 0.01381142],[0.01173144 0.01173144],[0.01484033 0.01484033],[0.00221817 0.00221817],[0.00970392 0.00970392],[0.00887593 0.00887593],[0.00028493 0.00028493],[0.00875793 0.00875793],[0.00372298 0.00372298],[0.009092 0.009092],[0.02235366 0.02235366],[0.01368393 0.01368393],[0.00645073 0.00645073],[0.01262717 0.01262717],[0.00870598 0.00870598],[0.01799782 0.01799782],3,0
[0.01139635 0.01139635],[0.00114252 0.00114252],[0.00134301 0.00134301],[0.00189419 0.00189419],[0.00224934 0.00224934],[0.04012894 0.04012894],[0.0209608 0.0209608],[0.01348154 0.01348154],[0.01125385 0.01125385],[0.01566353 0.01566353],[0.00288805 0.00288805],[0.0104248 0.0104248],[0.0092291 0.0092291],[0.00190483 0.00190483],[0.01057852 0.01057852],[0.00350197 0.00350197],[0.00947486 0.00947486],[0.01818423 0.01818423],[0.0117536 0.0117536],[0.00526852 0.00526852],[0.01332618 0.01332618],[0.00527828 0.00527828],[0.00909358 0.00909358],3,1
[0.00892437 0.00892437],[0.0011076 0.0011076],[0.00120629 0.00120629],[0.00210224 0.00210224],[0.00529196 0.00529196],[0.04078207 0.04078207],[0.02198293 0.02198293],[0.01211315 0.01211315],[0.0117639 0.0117639],[0.01382336 0.01382336],[0.00222544 0.00222544],[0.01019562 0.01019562],[0.00974365 0.00974365],[0.00358739 0.00358739],[0.00882282 0.00882282],[0.00275988 0.00275988],[0.01114281 0.01114282],[0.01768677 0.01768677],[0.0123777 0.0123777],[0.00434404 0.00434404],[0.00778145 0.00778145],[0.00768192 0.00768192],[0.01868785 0.01868785],3,2
[0.00907227 0.00907227],[0.00096293 0.00096293],[0.00137063 0.00137063],[0.0019745 0.0019745],[0.00546656 0.00546656],[0.04045956 0.04045957],[0.02180474 0.02180474],[0.01330796 0.01330796],[0.01405067 0.01405067],[0.01562739 0.01562739],[0.00278013 0.00278013],[0.0094058 0.0094058],[0.0098993  0.00989931],[0.00340471 0.00340471],[0.00770382 0.00770382],[0.00401046 0.00401046],[0.00865841 0.00865841],[0.01737973 0.01737973],[0.01090628 0.01090628],[0.00444534 0.00444534],[0.01210852 0.01210852],[0.00725833 0.00725833],[0.00857282 0.00857282],3,3
[0.01084213 0.01084213],[0.0009602 0.0009602],[0.00161366 0.00161366],[0.00200266 0.00200266],[0.00273236 0.00273236],[0.04024758 0.04024758],[0.02116324 0.02116324],[0.01361705 0.01361705],[0.01174086 0.01174086],[0.01536799 0.01536799],[0.00276562 0.00276562],[0.00951061 0.00951061],[0.01061813 0.01061813],[0.00205055 0.00205055],[0.010206 0.010206],[0.00285713 0.00285713],[0.0088771 0.0088771],[0.0183508 0.0183508],[0.01141332 0.01141332],[0.00477388 0.00477388],[0.0145011 0.0145011],[0.00397078 0.00397078],[0.00854344 0.00854344],3,4
[0.02337064 0.02337064],[0.00189726 0.00189726],[0.00058325 0.00058325],[0.00310345 0.00310345],[0.00526769 0.00526769],[0.04396643 0.04396643],[0.01414701 0.01414701],[0.00582942 0.00582942],[0.01599558 0.01599558],[0.01245141 0.01245141],[0.00291885 0.00291885],[0.00848286 0.00848286],[0.0141606 0.0141606],[0.00024295 0.00024295],[0.00346263 0.00346263],[0.01199086 0.01199087],[0.00320323 0.00320323],[0.02298486 0.02298486],[0.01957707 0.01957707],[0.00971778 0.00971778],[0.01320539 0.01320539],[0.01157471 0.01157471],[0.00647584 0.00647584],4,0
[0.0241229 0.0241229],[0.00040261 0.00040261],[0.00071558 0.00071558],[0.00292088 0.00292088],[0.0066218 0.0066218],[0.04368845 0.04368845],[0.01378071 0.01378071],[0.00638301 0.00638301],[0.01681304 0.01681304],[0.01184997 0.01184997],[0.00302891 0.00302891],[0.00844397 0.00844398],[0.01474666 0.01474666],[0.00068943 0.00068943],[0.00305043 0.00305043],[0.00946161 0.00946161],[0.00417175 0.00417175],[0.02390021 0.02390021],[0.01924467 0.01924467],[0.0105575 0.0105575],[0.01461296 0.01461296],[0.01080545 0.01080545],[0.00753159 0.00753159],4,1
[0.0240191 0.0240191],[0.00037601 0.00037601],[0.00056199 0.00056199],[0.00337505 0.00337505],[0.00586401 0.00586401],[0.0439952 0.0439952],[0.01349163 0.01349163],[0.00557246 0.00557246],[0.01616937 0.01616937],[0.01216973 0.01216973],[0.00303244 0.00303244],[0.00881719 0.00881719],[0.01366545 0.01366545],[0.00031727 0.00031727],[0.00122881 0.00122881],[0.00990975 0.00990975],[0.00434657 0.00434657],[0.02069443 0.02069443],[0.01689705 0.01689705],[0.01033639 0.01033639],[0.0144841 0.0144841],[0.01081471 0.01081471],[0.00604312 0.00604312],4,2
[0.02502504 0.02502505],[0.00211655 0.00211655],[0.00069732 0.00069732],[0.00272822 0.00272822],[0.00625859 0.00625859],[0.04367615 0.04367615],[0.01411189 0.01411189],[0.00600285 0.00600285],[0.01682224 0.01682224],[0.01210156 0.01210156],[0.00299338 0.00299338],[0.0091342 0.0091342],[0.01417571 0.01417571],[0.00049547 0.00049547],[0.00448784 0.00448784],[0.00620834 0.00620834],[0.00435573 0.00435573],[0.02500855 0.02500856],[0.0192189 0.0192189],[0.01035638 0.01035638],[0.01550082 0.01550082],[0.01103057 0.01103057],[0.00630651 0.00630651],4,3
[0.02511222 0.02511222],[0.00395971 0.00395971],[0.00056417 0.00056417],[0.00328092 0.00328092],[0.00672016 0.00672016],[0.04396982 0.04396982],[0.01281962 0.01281962],[0.00521908 0.00521908],[0.01535593 0.01535593],[0.01207191 0.01207191],[0.00291141 0.00291141],[0.00890832 0.00890832],[0.01340392 0.01340392],[0.00043169 0.00043169],[0.0018781 0.0018781],[0.01019388 0.01019388],[0.00358228 0.00358228],[0.02104485 0.02104485],[0.01562116 0.01562116],[0.00889914 0.00889914],[0.01335735 0.01335735],[0.01017486 0.01017486],[0.00323399 0.00323399],4,4
[0.03193852 0.03193852],[0.00082806 0.00082806],[0.00225147 0.00225147],[0.00307795 0.00307795],[0.00698563 0.00698563],[0.04751799 0.04751799],[0.01827624 0.01827624],[0.00615623 0.00615623],[0.00603109 0.00603109],[0.00701795 0.00701795],[0.00231454 0.00231454],[0.01511488 0.01511488],[0.00613296 0.00613296],[0.00339155 0.00339155],[0.00251302 0.00251302],[0.01184621 0.01184621],[0.00580475 0.00580475],[0.01629398 0.01629398],[0.00473006 0.00473006],[0.02154518 0.02154518],[0.01197124 0.01197124],[0.01526354 0.01526354],[0.00723118 0.00723118],5,0
[0.03046086 0.03046086],[0.00205768 0.00205768],[0.00221006 0.00221006],[0.00305196 0.00305196],[0.00668175 0.00668175],[0.04563449 0.04563449],[0.0201038 0.0201038],[0.00784613 0.00784613],[0.00432723 0.00432723],[0.00513746 0.00513746],[0.00205473 0.00205473],[0.01314896 0.01314896],[0.01356807 0.01356807],[0.00503965 0.00503965],[0.00590819 0.00590819],[0.01368671 0.01368671],[0.00333552 0.00333552],[0.00106542 0.00106542],[0.00204127 0.00204127],[0.01933313 0.01933313],[0.01016285 0.01016285],[0.02235031 0.02235031],[0.00367544 0.00367544],5,1
[0.02209926 0.02209926],[0.00226286 0.00226286],[0.00463847 0.00463847],[0.00327067 0.00327067],[0.00744638 0.00744638],[0.04891083 0.04891083],[0.02168763 0.02168763],[0.00617945 0.00617945],[0.00454384 0.00454384],[0.00611708 0.00611708],[0.00150519 0.00150519],[0.01501017 0.01501017],[0.00919631 0.00919631],[0.0003551 0.0003551],[0.00167976 0.00167976],[0.01205164 0.01205164],[0.00513612 0.00513612],[0.01247072 0.01247072],[0.00925493 0.00925493],[0.01567473 0.01567473],[0.01349129 0.01349129],[0.01574991 0.01574991],[0.00118625 0.00118625],5,2
[0.0189844 0.0189844],[0.00136301 0.00136301],[0.00269138 0.00269138],[0.00258433 0.00258433],[0.00903063 0.00903063],[0.04950941 0.04950941],[0.01977567 0.01977567],[0.0079626 0.0079626],[0.00737159 0.00737159],[0.0077014 0.0077014],[0.00368601 0.00368601],[0.01991863 0.01991863],[0.0157531 0.0157531],[0.01093462 0.01093462],[0.00655174 0.00655174],[0.01328303 0.01328303],[0.00049222 0.00049222],[0.0011288 0.0011288],[0.00188853 0.00188853],[0.01716164 0.01716164],[0.00829 0.00829],[0.01879205 0.01879205],[0.00187162 0.00187161],5,3
[0.02580302 0.02580302],[0.00325207 0.00325207],[0.00377818 0.00377818],[0.00451915 0.00451915],[0.00706427 0.00706427],[0.04645704 0.04645704],[0.02104047 0.02104047],[0.00756347 0.00756347],[0.00493544 0.00493544],[0.00465153 0.00465153],[0.00216607 0.00216607],[0.01553221 0.01553221],[0.01075006 0.01075006],[0.00109771 0.00109771],[0.00528698 0.00528698],[0.01490121 0.01490121],[0.0015686 0.0015686],[0.00086639 0.00086639],[0.00046372 0.00046372],[0.01918527 0.01918527],[0.0115183 0.0115183],[0.01883981 0.01883981],[0.00220749 0.00220749],5,4
[0.00738151 0.00738151],[0.00235639 0.00235639],[0.00135366 0.00135366],[0.0049229 0.0049229],[0.02092064 0.02092064],[0.00263393 0.00263393],[0.03764319 0.03764319],[0.02281906 0.02281906],[0.0047309 0.0047309],[0.00418419 0.00418419],[0.00890241 0.00890241],[0.00350847 0.00350847],[0.0019297 0.0019297],[0.00411976 0.00411976],[0.00812296 0.00812296],[0.00155299 0.00155299],[0.01486425 0.01486425],[0.01586543 0.01586543],[0.00270583 0.00270583],[0.01650425 0.01650425],[0.00405062 0.00405062],[0.00399117 0.00399117],[0.00734581 0.00734581],6,0
[0.00962635 0.00962635],[0.00057165 0.00057165],[0.00383092 0.00383092],[0.00534077 0.00534077],[0.01922451 0.01922451],[0.00094827 0.00094827],[0.04565368 0.04565368],[0.01847916 0.01847916],[0.00610947 0.00610947],[0.00734921 0.00734921],[0.00700413 0.00700413],[0.01110654 0.01110654],[0.00176955 0.00176955],[0.0065155 0.0065155],[0.00458416 0.00458416],[0.0041804 0.0041804],[0.01293112 0.01293112],[0.02997541 0.02997541],[0.0039888 0.0039888],[0.01444312 0.01444312],[0.01740051 0.01740051],[0.00194019 0.00194019],[0.0006557 0.0006557],6,1
[0.00433651 0.00433651],[0.0032352 0.0032352],[0.00053931 0.00053931],[0.00473433 0.00473433],[0.02293414 0.02293414],[0.00128212 0.00128212],[0.03508073 0.03508073],[0.02517546 0.02517546],[0.00594042 0.00594042],[0.00510229 0.00510229],[0.00766026 0.00766026],[0.00721536 0.00721536],[0.0036584 0.0036584],[0.00893774 0.00893774],[0.00551161 0.00551161],[0.00227286 0.00227286],[0.01671401 0.01671401],[0.02297389 0.02297389],[0.00403831 0.00403831],[0.0160806 0.0160806],[9.12825236e-05 9.12825324e-05],[0.0044962  0.00449621],[0.0061117 0.0061117],6,2
[0.0072088 0.0072088],[0.00044269 0.00044269],[0.00019991 0.00019991],[0.0068955 0.0068955],[0.01827192 0.01827192],[0.00041839 0.00041839],[0.04608899 0.04608899],[0.02262897 0.02262897],[0.00565894 0.00565894],[0.00695095 0.00695095],[0.00894935 0.00894935],[0.0051814 0.0051814],[0.00074002 0.00074002],[0.00026239 0.00026239],[0.01252149 0.01252149],[0.00110437 0.00110437],[0.01914925 0.01914925],[0.02271118 0.02271118],[0.00465857 0.00465857],[0.02052166 0.02052166],[0.00572127 0.00572127],[0.00359726 0.00359726],[0.00636909 0.00636909],6,3
[0.00698577 0.00698577],[0.00022396 0.00022396],[0.00017128 0.00017128],[0.00358057 0.00358057],[0.01683562 0.01683562],[0.01039156 0.01039156],[0.03739776 0.03739776],[0.01547371 0.01547371],[0.00038101 0.00038101],[0.00736332 0.00736332],[0.00867651 0.00867651],[0.00545207 0.00545207],[0.00260726 0.00260726],[0.00318241 0.00318241],[0.01254556 0.01254556],[0.00355322 0.00355322],[0.00249735 0.00249735],[0.02193227 0.02193227],[0.00212532 0.00212532],[0.01425895 0.01425895],[0.00930394 0.00930394],[0.00622603 0.00622603],[0.00338678 0.00338678],6,4
[0.01691238 0.01691238],[0.00097774 0.00097774],[0.00208627 0.00208627],[0.0021999 0.0021999],[0.00110898 0.00110898],[0.05234889 0.05234889],[0.01854478 0.01854478],[0.00381949 0.00381949],[0.01217043 0.01217043],[0.01070258 0.01070258],[0.00265047 0.00265047],[0.000723 0.000723],[0.01027043 0.01027043],[0.00997775 0.00997775],[0.00669553 0.00669553],[0.00751758 0.00751758],[0.00331561 0.0033156 ],[0.02865054 0.02865054],[0.00924042 0.00924042],[0.00391014 0.00391014],[0.01394475 0.01394475],[0.00549434 0.00549434],[0.00158609 0.00158609],7,0
[0.01672959 0.01672959],[0.00095037 0.00095037],[0.00266338 0.00266338],[0.00222806 0.00222806],[0.00083183 0.00083183],[0.05270215 0.05270215],[0.01860443 0.01860443],[0.00371982 0.00371982],[0.01215949 0.01215949],[0.01068455 0.01068455],[0.00263881 0.00263881],[0.001703 0.001703],[0.0097573 0.0097573],[0.00850581 0.00850581],[0.00727198 0.00727198],[0.00628687 0.00628687],[0.00366552 0.00366552],[0.02941518 0.02941518],[0.01003297 0.01003297],[0.00302009 0.00302009],[0.0122856 0.0122856],[0.00645841 0.00645841],[0.00190858 0.00190858],7,1
[0.01658058 0.01658058],[0.00098311 0.00098311],[0.0018371 0.0018371],[0.00236692 0.00236692],[0.00129015 0.00129015],[0.0518053 0.0518053],[0.01831163 0.01831163],[0.00383229 0.00383229],[0.01289311 0.01289311],[0.01128132 0.01128132],[0.00277553 0.00277553],[0.00121993 0.00121993],[0.01068635 0.01068635],[0.00790847 0.00790847],[0.00760972 0.00760972],[0.0067826 0.0067826],[0.00208991 0.00208991],[0.028946 0.028946],[0.00947527 0.00947527],[0.00312457 0.00312457],[0.01275246 0.01275246],[0.00647692 0.00647692],[0.00209415 0.00209415],7,2
[0.01830166 0.01830166],[0.00101564 0.00101564],[0.00226409 0.00226409],[0.00230352 0.00230352],[0.00012097 0.00012097],[0.05202339 0.05202339],[0.01838928 0.01838928],[0.00352489 0.00352489],[0.01229884 0.01229884],[0.0106552 0.0106552],[0.00261268 0.00261268],[0.00195053 0.00195053],[0.00894581 0.00894581],[0.00802335 0.00802335],[0.00659525 0.00659525],[0.00578497 0.00578497],[0.00259103 0.00259103],[0.02856113 0.02856113],[0.0088602 0.0088602],[0.0050625  0.00506249],[0.01265113 0.01265113],[0.00415635 0.00415635],[0.00134104 0.00134104],7,3
[0.01713169 0.01713169],[0.00097726 0.00097726],[0.00254382 0.00254382],[0.00224951 0.00224951],[0.00016369 0.00016369],[0.05179667 0.05179667],[0.01860352 0.01860352],[0.00338279 0.00338279],[0.01260727 0.01260727],[0.01059299 0.01059299],[0.00271965 0.00271965],[0.00207798 0.00207798],[0.0088495 0.0088495],[0.00887685 0.00887685],[0.00652446 0.00652446],[0.00498706 0.00498706],[0.00299263 0.00299263],[0.02984779 0.02984779],[0.00884827 0.00884827],[0.00601649 0.00601649],[0.01256126 0.01256126],[0.00375438 0.00375438],[0.00196861 0.00196861],7,4
[0.01208496 0.01208496],[0.00021632 0.00021632],[0.00017618 0.00017618],[0.00166613 0.00166613],[0.00539156 0.00539156],[0.04489133 0.04489134],[0.01269292 0.01269292],[0.01313543 0.01313543],[0.01239 0.01239],[0.0076651 0.0076651],[0.00951233 0.00951233],[0.01059123 0.01059123],[0.00788808 0.00788808],[0.00191425 0.00191425],[0.00850046 0.00850046],[0.00225688 0.00225688],[0.00571904 0.00571904],[0.00350994 0.00350994],[0.01461756 0.01461756],[0.00010766 0.00010766],[0.00936501 0.00936501],[0.00941517 0.00941517],[0.00752152 0.00752152],8,0
[0.01340965 0.01340965],[0.00051742 0.00051742],[0.00132536 0.00132536],[0.00188123 0.00188123],[0.00221849 0.00221849],[0.0458863 0.0458863],[0.01457295 0.01457295],[0.01234878 0.01234878],[0.01238091 0.01238091],[0.00943648 0.00943648],[0.00823772 0.00823772],[0.0123844 0.0123844],[0.00693293 0.00693293],[0.00387603 0.00387603],[0.00975415 0.00975415],[0.00127038 0.00127038],[0.00481567 0.00481567],[0.0102656 0.0102656],[0.01192215 0.01192215],[0.00010108 0.00010108],[0.01022776 0.01022776],[0.00661617 0.00661617],[0.00632057 0.00632057],8,1
[0.01192095 0.01192095],[0.00069431 0.00069431],[0.00120673 0.00120673],[0.00161564 0.00161564],[0.00351433 0.00351433],[0.04324753 0.04324753],[0.01212253 0.01212253],[0.01157318 0.01157318],[0.01206215 0.01206215],[0.00431822 0.00431822],[0.00806855 0.00806855],[0.00657741 0.00657741],[0.00798325 0.00798325],[0.00321285 0.00321285],[0.00676886 0.00676886],[0.002496 0.002496],[0.00211409 0.00211409],[0.00363078 0.00363078],[0.00984407 0.00984407],[0.00294925 0.00294925],[0.01146818 0.01146818],[0.00543831 0.00543831],[0.0052172 0.0052172],8,2
[0.01365274 0.01365274],[0.00120738 0.00120738],[0.00121953 0.00121953],[0.00081809 0.00081809],[0.00356068 0.00356068],[0.04484653 0.04484653],[0.01303082 0.01303082],[0.0114081 0.0114081],[0.01240298 0.01240298],[0.00502585 0.00502585],[0.00592234 0.00592234],[0.01252786 0.01252786],[0.00578868 0.00578868],[0.00325348 0.00325348],[0.00835802 0.00835802],[0.00178359 0.00178359],[0.00401098 0.00401098],[0.00932388 0.00932388],[0.00891553 0.00891553],[0.00156926 0.00156926],[0.01171888 0.01171888],[0.00937033 0.00937033],[0.00999713 0.00999713],8,3
[0.01322897 0.01322897],[0.00129339 0.00129339],[0.00133465 0.00133465],[0.00163246 0.00163246],[0.00483292 0.00483292],[0.04421507 0.04421507],[0.01334512 0.01334512],[0.01121116 0.01121116],[0.01208941 0.01208941],[0.00771989 0.00771989],[0.00639644 0.00639644],[0.00817194 0.00817194],[0.00812295 0.00812295],[0.00172857 0.00172857],[0.00739288 0.00739288],[0.00162625 0.00162625],[0.00406651 0.00406651],[0.00793859 0.00793859],[0.00757948 0.00757948],[0.00145527 0.00145527],[0.01013007 0.01013007],[0.00379887 0.00379886],[0.00355681 0.00355681],8,4
