X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
0.0,0.0,0.003341651768085379,0.0,0.0,0.013406023162116197,0.007140717623112804,0.0048028757813108995,0.0011373977395376348,0.0090993330108623,0.004993282412291456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010198549563376267,0.012525144535658277,0.0009465963899014565,0.0,0.0,0,0
0.0,0.0,0.0017655072553332378,0.0,0.0,0.012715831987087013,0.0050277598214344,0.010243155421674328,0.009940880536919761,0.0074069282139594,0.0018891803330327512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120245348372102,0.010560317069932521,0.0014244817817595785,0.0,0.0,0,1
0.0,0.0,0.004166555220182485,0.0,0.0,0.01507739730731545,0.004568810634927081,0.0066044708225500535,0.002091152612963642,0.007575056466578725,0.005032259595856311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012403673129157442,0.007823018545240893,0.001983766379360526,0.0,0.0,0,2
0.0,0.0,0.006432956743366515,0.0,0.0,0.014905130340299229,0.008976938582212747,0.008265054961563283,0.0039384685801047955,0.00692711116386625,0.003918415449994776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009852598654347625,0.010462855711089474,0.0008533043315972229,0.0,0.0,0,3
0.0,0.0,1.8817581707828545e-06,0.0,0.0,0.014604749797057066,0.006283324871602048,0.007962718363731096,0.0036487922108979797,0.006891049528246163,0.0013652125721942893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01212208847561883,0.01001856714532655,0.001689687571878491,0.0,0.0,0,4
0.012247130112351776,0.00027644015781167446,0.005740686690586497,0.0019092618078845258,0.002837152822858026,0.014312083615790434,0.010259184816873958,0.010197510119642181,0.004355501653900133,0.008932815868949716,0.0021302924195365507,0.012291864581694135,0.0,0.006496086918934967,0.0,0.0,0.0,0.013387106494992975,0.0,0.011909314680299148,0.0005541026058735501,0.0,0.0,1,0
0.012409292982880607,7.826732310971425e-05,0.004293961608403346,0.0017358754199943566,0.002961512896843356,0.013762024753052549,0.009392573326702427,0.007662996041343798,0.0034926593085175773,0.008131201308193982,0.003186493522677616,0.015133792456153417,0.0,0.007420197789267983,0.0,0.0,0.0,0.011545791496765928,0.0,0.009598269203375882,0.0016984672912526008,0.0,0.0,1,1
0.012197993447689971,0.001239858486822669,0.005949872045021901,0.0010723943686701707,0.0019039853505252544,0.01472819132858526,0.007891770663975256,0.010011142155819287,0.006158220019670895,0.006438263296223252,0.005456813073699985,0.015605889875745885,0.0,0.008283887607219978,0.0,0.0,0.0,0.008032066941748312,0.0,0.010114032650962024,0.002572840701559034,0.0,0.0,1,2
0.010301993171599643,0.0021971670413167676,0.002616680961603998,0.0015454742244196676,0.001843593727636992,0.015200285139175053,0.006395299424857673,0.011327344477089295,0.00394950753820441,0.008036513773320117,0.004049994403594812,0.014687753865206597,0.0,0.005991227007824882,0.0,0.0,0.0,0.008142289484410654,0.0,0.008056226897895443,0.0023536354901104264,0.0,0.0,1,3
0.010943583329494284,0.0016667247994345538,0.005134900682020784,0.0031531366802113863,0.002291261090885151,0.015219697080200933,0.008234769489273281,0.009044391115660905,0.00016236705053410578,0.007845231737567118,0.0013518492334405516,0.015286108146460347,0.0,0.00384851953524894,0.0,0.0,0.0,0.014607503624932966,0.0,0.010965581504942243,0.00017862830508958205,0.0,0.0,1,4
0.011392848398208092,0.0015746800121215964,0.0030938057324130376,5.965898498255088e-05,0.0034388256625226504,0.015162158633810586,0.008518741957441168,0.007289820159220236,0.0018932482904658568,0.0,0.005790934803958095,0.004470667990146529,0.002469357244450953,0.0,0.0,0.01587682010802305,0.0163411917599177,0.025325570531104704,0.011314512979541606,0.00455005431805066,0.0036317370736878517,0.007088587593587172,0.0017531008855378855,2,0
0.008803444029359269,0.0004796680397153181,0.004196181132954479,0.001837728878689504,0.0028674357099828427,0.01609177776590393,0.009445360898209293,0.005353256028335719,0.0013904334268857355,0.0,0.0017939467470895242,0.0017744960923159782,0.0030927787987042664,0.0,0.0,0.014386628730071172,0.01421316982794721,0.023895670219237095,0.009856127102554454,0.010980941287347093,0.0005222134973524402,0.0024702908134557446,0.002602002669517381,2,1
0.010811157512214791,3.9223696672861084e-05,0.004995024205247597,0.0018403951009207773,0.004034268700191815,0.013787803649600604,0.0075268419725694966,0.00960852865908439,0.005209439184661184,0.0,0.002659772327505163,0.005161888205047433,0.007609994556254877,0.0,0.0,0.009621168876505824,0.01031316398454831,0.02363172429869886,0.011124141722868897,0.01115314802829937,0.0012081409845835155,0.007006343780876497,0.0012613355041501569,2,2
0.017030629126303806,0.0005182814258009969,0.004558241242128885,0.001635342945949615,0.006089924542142942,0.014140922177689303,0.009252614351945701,0.008713475015635557,0.002027980220623566,0.0,0.005142537286127322,0.0044630175154085705,0.0016466326333906848,0.0,0.0,0.013911902160472616,0.01879574662839558,0.023343504127102163,0.012113321184882979,0.007902236348577505,0.0012492828249376072,0.006644674945774408,0.004934724173268979,2,3
0.009888110294836733,0.00013528767889887648,0.002673031469019206,0.0032692497361136597,0.0034323653635851873,0.014710163655043112,0.005817045325687114,0.0048184496299996,0.0030635112226691003,0.0,0.0025410784131470643,0.0038857000762296183,0.002084091398306136,0.0,0.0,0.008622341283799979,0.009395980636534709,0.02384966651549884,0.01658589312978432,0.009600071804926526,0.0012705530256157122,0.007169886888115315,0.0007491843961285374,2,4
0.01287795567297813,0.0,0.002231982882157653,0.0,0.0,0.015104954225042544,0.004327310889985225,0.008072615475274797,0.0016227394333778514,0.012896111008365971,0.00369253520844327,0.013360122459724663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
0.01189838483361673,0.0,0.0026658086718783797,0.0,0.0,0.0139072720572844,0.005403600567336204,0.006083028461266769,0.003691529316883766,0.009444553713779938,0.0016276885704222996,0.011175852585633651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
0.010972082756754405,0.0,0.004847034261886467,0.0,0.0,0.014291502639143545,0.006034913927137325,0.0064667964625322845,0.003024450287527644,0.007180138424388267,0.0034609033491482875,0.017359617917564185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
0.01227658070438789,0.0,0.001487636028602549,0.0,0.0,0.015396370821910609,0.007115529106623666,0.0073761026942685826,0.0009630076358728125,0.008027422040235405,0.005694415504911055,0.012876598008706257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0.007059585334756086,0.0,0.0032495033581541864,0.0,0.0,0.015476034662567814,0.004150927598692983,0.00996242442199859,0.0015144258140659189,0.005076363618158715,0.002119249706936047,0.015108060966829463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
0.013270440037185612,0.0,0.0037859018831542,0.001810591860534313,0.0017121246667009394,0.0,0.0,0.0,0.0,0.0,0.0,0.0033142899611158533,0.004910608102406253,0.008584098624096191,0.007845851974357812,0.011097077408660776,0.0,0.011547406383432523,0.011802201617109851,0.00870234170658702,0.0022583608342689604,0.0049021963480058,0.0002680471732575134,4,0
0.01425419760443492,0.0,0.003311125726884094,0.00171324212143577,0.0020385757364889032,0.0,0.0,0.0,0.0,0.0,0.0,0.0062568479066325445,0.00806428144946935,0.013480451360932184,0.005394308786177866,0.007640287480547302,0.0,0.009087946608928454,0.012234357588643196,0.011229445110856107,0.003827559391164654,0.0068825470422614835,0.00038342753185332954,4,1
0.011421562289971364,0.0,0.006060494204535634,0.0012429119902949508,0.0009484054586745587,0.0,0.0,0.0,0.0,0.0,0.0,0.0031994046673919814,0.00668189476751648,0.012513835063128465,0.0032512975008897192,0.0063184910354817875,0.0,0.00884141850153187,0.01117704096553057,0.007485430757614095,0.000977835855443359,0.004390701936718309,4.0387840126377325e-05,4,2
0.012177362004286998,0.0,0.0041367435106285455,0.0004590281172540494,0.0035169248021628004,0.0,0.0,0.0,0.0,0.0,0.0,0.00540087738166318,0.008709403333130241,0.012588541400717183,0.0030638345349511126,0.011702759083356742,0.0,0.007968317603373192,0.012747756803195698,0.008770353835812195,0.00046514752856235936,0.007453217215421084,0.006510278220880627,4,3
0.006814565510788424,0.0,0.0055411322694747375,0.0015126682003432166,0.0007639580295033707,0.0,0.0,0.0,0.0,0.0,0.0,0.004008977430207542,0.007201806833410294,0.01314316687999404,0.007240736542815721,0.01231254852102906,0.0,0.011974772629420897,0.008981636887644586,0.010716753136470898,0.0028923219452794934,0.007354864372468728,0.0010331902539174767,4,4
0.03225906830829274,0.0003896048367032936,0.0,0.003921870902964458,0.004863275804901853,0.014032377076390577,0.007825734478268556,0.008045719729500092,0.0029659572930553044,0.008759202845243171,0.0039924747037445195,0.012476697565740399,0.0012434805699393255,0.0,0.015652824589164168,0.002662386436094615,0.0,0.0,0.0,0.0,0.0,0.007472852748174521,0.002844660705043856,5,0
0.031446368468082374,0.0008866615293120602,0.0,0.0008215573148076002,0.003150494502631688,0.0164915062497063,0.010870076766395096,0.010895949800337696,0.004262621098157207,0.00751756986659321,0.0006408949991700852,0.013957003247482547,0.0015096062308160953,0.0,0.010861717281837817,0.00018408966939292983,0.0,0.0,0.0,0.0,0.0,0.007389295988374618,0.001932703949705708,5,1
0.027947232000218522,0.0017981990732924228,0.0,0.0008535443171000726,0.00041488613812080987,0.013464985925338268,0.008495278941142671,0.010175926887030767,0.005419050702359742,0.010560960169165717,0.003152193384913328,0.014453799966064156,0.0019906403923280257,0.0,0.01458384958323106,5.1591260886032444e-05,0.0,0.0,0.0,0.0,0.0,0.007387721983487639,0.0020008698578847157,5,2
0.02650949568544067,0.0006467209599724079,0.0,0.00024174753088325408,0.0015088509047899152,0.016546250270020095,0.007825948456010944,0.005797828569385664,0.001587595403083262,0.010800175194376637,0.002069592464094597,0.01865044463694018,0.0066547333780829,0.0,0.01499546664834817,0.0045624719630516656,0.0,0.0,0.0,0.0,0.0,0.010024654632624365,0.001718457647854025,5,3
0.030633023284134742,0.0027733845074161393,0.0,0.0013147246433153482,0.0031630804467359394,0.016344659899064088,0.006468164405664369,0.007399268316872279,0.005636360883164926,0.009679271440236854,0.004732631360450599,0.012456626643740294,0.0049279954544597365,0.0,0.009608281066879304,0.0029521748290492708,0.0,0.0,0.0,0.0,0.0,0.006867854880528889,0.00037928322377062037,5,4
0.012969492644063777,0.0,0.0,0.0,0.0,0.0161452234646551,0.0068865664185878035,0.007576500358791284,0.002552359440365042,0.008454876651783523,0.0036457676725855227,0.0161731811400112,0.004547897924001132,0.008281630617470425,0.011548852521426642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004337263648585004,6,0
