X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.01542326 0.01542326],[0.00612934 0.00612934],[0.00395694 0.00395694],[0.00183747 0.00183747],[0.01101711 0.01101711],[0.07384052 0.07384051],[0.02509397 0.02509397],[0.00932972 0.00932972],[0.00527421 0.0052742 ],[0.01087393 0.01087393],[0.01208085 0.01208085],[0.03035391 0.03035391],[0.02022314 0.02022314],[0.01213899 0.01213899],[0.01875433 0.01875433],[0.01555802 0.01555802],[0.0158747 0.0158747],[0.00913239 0.00913239],[0.00674601 0.00674601],[0.01056826 0.01056826],[0.001326 0.001326],[0.0072997 0.0072997],[0.00232205 0.00232205],2,0
[0.02245322 0.02245322],[0.00373728 0.00373728],[0.00473504 0.00473504],[0.00300294 0.00300294],[0.00964741 0.00964741],[0.06797267 0.06797267],[0.02558398 0.02558398],[0.00704566 0.00704566],[0.00315046 0.00315046],[0.01054276 0.01054276],[0.01251036 0.01251036],[0.03218387 0.03218387],[0.01928474 0.01928474],[0.00016468 0.00016468],[0.00908255 0.00908255],[0.01403907 0.01403907],[0.00524946 0.00524946],[0.00795023 0.00795023],[0.00038818 0.00038818],[0.00591439 0.00591439],[0.00033462 0.00033462],[0.00192581 0.00192581],[0.01178013 0.01178013],2,1
[0.02179261 0.02179261],[0.00555507 0.00555507],[0.00108441 0.00108441],[0.00154043 0.00154043],[0.00934837 0.00934837],[0.07023753 0.07023753],[0.02709313 0.02709313],[0.0080386 0.0080386],[0.00718725 0.00718725],[0.00962872 0.00962872],[0.01289034 0.01289034],[0.03254987 0.03254987],[0.01688089 0.01688089],[0.00501595 0.00501595],[0.01557924 0.01557924],[0.01008916 0.01008916],[0.01860073 0.01860073],[0.01207933 0.01207933],[0.00445282 0.00445282],[0.01001997 0.01001997],[0.00513746 0.00513746],[0.01682778 0.01682778],[0.00696231 0.00696231],2,2
[0.02122162 0.02122162],[0.00389341 0.00389341],[0.00392125 0.00392125],[0.00342772 0.00342772],[0.00788379 0.00788379],[0.07294474 0.07294474],[0.024436   0.02443599],[0.00676522 0.00676522],[0.00345772 0.00345772],[0.0108503 0.0108503],[0.01154805 0.01154805],[0.02545843 0.02545843],[0.01864129 0.01864129],[0.00184748 0.00184748],[0.01622086 0.01622086],[0.0059638 0.0059638],[0.01148759 0.01148759],[0.00471638 0.00471638],[0.00154507 0.00154508],[0.00771503 0.00771503],[0.00712111 0.00712111],[0.00342606 0.00342606],[0.0064159 0.0064159],2,3
[0.01969333 0.01969333],[0.0048125 0.0048125],[0.00396626 0.00396626],[0.00262328 0.00262328],[0.01072377 0.01072377],[0.06784064 0.06784064],[0.02657852 0.02657852],[0.00821894 0.00821894],[0.00689219 0.00689219],[0.00985859 0.00985859],[0.01252008 0.01252008],[0.02846686 0.02846686],[0.01822996 0.01822996],[0.00598279 0.00598279],[0.02135906 0.02135906],[0.0100119 0.0100119],[0.00929381 0.00929381],[0.00913 0.00913],[0.0007173 0.0007173],[0.00486901 0.00486901],[0.01439834 0.01439834],[0.00484097 0.00484097],[0.00333873 0.00333873],2,4
[0.01668435 0.01668435],[0.00276843 0.00276843],[0.00099047 0.00099047],[0.00150045 0.00150045],[0.01164992 0.01164992],[0.04346548 0.04346548],[0.03015763 0.03015763],[0.02049859 0.02049859],[0.01743494 0.01743494],[0.01456389 0.01456389],[0.02234499 0.02234499],[0.00177913 0.00177913],[0.01221014 0.01221014],[0.0233721 0.0233721],[0.00086939 0.00086939],[0.00788286 0.00788286],[0.00237218 0.00237218],[0.01933744 0.01933744],[0.00339786 0.00339786],[0.00892549 0.00892549],[0.01471861 0.01471861],[0.00424472 0.00424472],[0.00227137 0.00227137],3,0
[0.01079339 0.01079339],[0.00402759 0.00402759],[0.00079811 0.00079811],[0.00348649 0.00348649],[0.00957149 0.00957149],[0.03959585 0.03959585],[0.02700801 0.02700801],[0.01873555 0.01873555],[0.02180478 0.02180478],[0.01338153 0.01338153],[0.0244702 0.0244702],[0.00559877 0.00559877],[0.01624188 0.01624188],[0.01941986 0.01941986],[0.00211293 0.00211293],[0.00764956 0.00764956],[0.00254621 0.00254621],[0.01490974 0.01490974],[0.00185489 0.00185489],[0.01867709 0.01867709],[0.01219019 0.01219019],[0.01431524 0.01431524],[0.00577956 0.00577956],3,1
[0.00781625 0.00781625],[0.00582648 0.00582648],[0.00112538 0.00112538],[0.00371923 0.00371923],[0.01376411 0.01376411],[0.04452809 0.04452809],[0.02163395 0.02163395],[0.02677166 0.02677166],[0.02358199 0.02358199],[0.01799638 0.01799638],[0.02793689 0.02793689],[0.00012762 0.00012762],[0.00392005 0.00392005],[0.01327959 0.01327959],[0.00947363 0.00947363],[0.00731101 0.00731101],[0.00204109 0.00204109],[0.0030463 0.0030463],[0.00876994 0.00876994],[0.01324929 0.01324929],[0.0031302 0.0031302],[0.0023251 0.0023251],[0.00037381 0.00037381],3,2
[0.00926797 0.00926797],[0.00320042 0.00320042],[9.98312476e-05 9.98312276e-05],[0.00236276 0.00236276],[0.01608729 0.01608729],[0.04389411 0.04389411],[0.02487665 0.02487665],[0.02883661 0.02883661],[0.02221926 0.02221926],[0.01090121 0.01090121],[0.02409057 0.02409057],[0.01011769 0.01011769],[0.0021118 0.0021118],[0.00706434 0.00706434],[0.00294663 0.00294663],[0.00168153 0.00168153],[0.01119046 0.01119046],[0.02290544 0.02290544],[0.00681702 0.00681702],[0.00915278 0.00915278],[0.00620538 0.00620538],[0.00221918 0.00221918],[0.00091914 0.00091914],3,3
[0.00514026 0.00514026],[0.00528124 0.00528124],[0.00035962 0.00035962],[0.00010067 0.00010067],[0.01902742 0.01902742],[0.04860869 0.04860869],[0.02665708 0.02665708],[0.01967718 0.01967718],[0.02193096 0.02193096],[0.00688486 0.00688486],[0.01947916 0.01947916],[0.00170538 0.00170538],[0.02535659 0.02535659],[0.01659258 0.01659258],[0.02440934 0.02440934],[0.02389636 0.02389636],[0.01664137 0.01664137],[0.00579489 0.00579489],[0.00162184 0.00162184],[0.00422761 0.00422761],[0.00577301 0.00577301],[0.00661802 0.00661802],[0.0015695 0.0015695],3,4
[0.01730457 0.01730457],[0.00184748 0.00184748],[0.00510054 0.00510054],[0.00350608 0.00350608],[0.00507221 0.00507221],[0.04290591 0.04290591],[0.01143773 0.01143773],[0.00710945 0.00710945],[0.09876679 0.09876679],[0.00966251 0.00966251],[0.00470562 0.00470562],[0.01116335 0.01116335],[0.00121134 0.00121134],[0.00348289 0.00348289],[0.01006253 0.01006253],[0.00213204 0.00213204],[0.00114367 0.00114367],[0.00740396 0.00740396],[0.04788162 0.04788162],[0.00677792 0.00677792],[0.00396948 0.00396948],[0.01708438 0.01708438],[0.01326316 0.01326316],4,0
[0.01993727 0.01993727],[0.00191488 0.00191488],[0.00578125 0.00578125],[0.00348809 0.00348809],[0.00368005 0.00368005],[0.04334519 0.04334519],[0.01111853 0.01111853],[0.00705831 0.00705831],[0.09974567 0.09974567],[0.00962998 0.00962998],[0.00504395 0.00504395],[0.01159785 0.01159785],[0.00231591 0.00231591],[0.00313094 0.00313094],[0.01144161 0.01144161],[0.00222147 0.00222147],[0.00171723 0.00171723],[0.004501 0.004501],[0.04945942 0.04945942],[0.00524633 0.00524633],[0.00404125 0.00404125],[0.01581697 0.01581698],[0.01240808 0.01240808],4,1
[0.01858637 0.01858637],[0.00187916 0.00187916],[0.00470011 0.00470011],[0.0034339 0.0034339],[0.00540626 0.00540626],[0.04279306 0.04279306],[0.0125364 0.0125364],[0.0080434 0.0080434],[0.09794934 0.09794934],[0.00987619 0.00987619],[0.00472742 0.00472742],[0.01173308 0.01173308],[0.00466861 0.00466861],[0.00264803 0.00264803],[0.01100221 0.01100221],[0.00219484 0.00219484],[0.00148377 0.00148377],[0.01272779 0.01272779],[0.04395689 0.04395689],[0.00705778 0.00705778],[0.0036051 0.0036051],[0.01870552 0.01870552],[0.01204821 0.01204821],4,2
[0.01660335 0.01660335],[0.00179933 0.00179933],[0.00475753 0.00475753],[0.00340867 0.00340867],[0.00408985 0.00408985],[0.04282257 0.04282257],[0.01123754 0.01123754],[0.00709085 0.00709085],[0.09852577 0.09852577],[0.00964933 0.00964933],[0.00447039 0.00447039],[0.01092391 0.01092391],[0.00581038 0.00581038],[0.00364191 0.00364191],[0.01060342 0.01060342],[0.00134643 0.00134643],[0.00088305 0.00088305],[0.0027566 0.0027566],[0.04891955 0.04891955],[0.00678083 0.00678083],[0.00405041 0.00405041],[0.0182315 0.0182315],[0.01074324 0.01074324],4,3
[0.02063422 0.02063422],[0.00181754 0.00181754],[0.00562758 0.00562758],[0.00324406 0.00324406],[0.00476556 0.00476556],[0.04358567 0.04358567],[0.01229937 0.01229937],[0.00682833 0.00682833],[0.09605992 0.09605992],[0.00967887 0.00967887],[0.00505784 0.00505784],[0.01317527 0.01317527],[0.00110977 0.00110977],[0.0017026 0.0017026],[0.01018282 0.01018282],[0.00361397 0.00361397],[0.00087026 0.00087026],[0.01443678 0.01443678],[0.04689531 0.04689531],[0.00666264 0.00666264],[0.00623141 0.00623141],[0.01875407 0.01875407],[0.01371758 0.01371758],4,4
[0.00944353 0.00944353],[0.00199364 0.00199364],[0.00355215 0.00355215],[0.00660494 0.00660494],[0.00631405 0.00631405],[0.02714743 0.02714743],[0.01681264 0.01681264],[0.01239233 0.01239233],[0.01478783 0.01478783],[0.01130716 0.01130716],[0.01892065 0.01892065],[0.00271031 0.00271031],[0.01194918 0.01194918],[0.02240459 0.02240459],[0.00144648 0.00144648],[0.00474148 0.00474148],[0.00722408 0.00722408],[0.01073967 0.01073967],[0.00534769 0.00534769],[0.02334784 0.02334784],[0.01951774 0.01951774],[0.00282669 0.00282669],[0.001754 0.001754],5,0
[0.01784336 0.01784336],[0.00283133 0.00283133],[0.00162566 0.00162566],[0.00051499 0.00051499],[0.00040596 0.00040596],[0.05181416 0.05181416],[0.0187763 0.0187763],[0.01522323 0.01522323],[0.01724542 0.01724542],[0.00722911 0.00722911],[0.01853353 0.01853353],[0.00514191 0.00514191],[0.01474477 0.01474477],[0.00579737 0.00579737],[0.01086899 0.01086899],[0.01279501 0.01279501],[0.00354663 0.00354662],[0.00840048 0.00840048],[0.00570054 0.00570054],[0.02898121 0.02898121],[0.03335149 0.03335149],[0.00615164 0.00615164],[0.01010111 0.01010111],5,1
[0.01171114 0.01171114],[0.00036397 0.00036397],[2.62765208e-06 2.62771411e-06],[0.00369502 0.00369502],[0.0062663 0.0062663],[0.04359038 0.04359038],[0.02065145 0.02065145],[0.01195632 0.01195632],[0.01856936 0.01856936],[0.00626878 0.00626878],[0.01218499 0.01218499],[0.01040021 0.01040021],[0.00198284 0.00198284],[0.00981085 0.00981085],[0.01227855 0.01227855],[0.00349831 0.00349831],[0.00487703 0.00487703],[0.0185744 0.0185744],[0.00077676 0.00077676],[0.01728435 0.01728435],[0.02571157 0.02571157],[0.00956134 0.00956134],[0.00906365 0.00906365],5,2
[0.01786867 0.01786867],[0.00515077 0.00515077],[0.0042445 0.0042445],[0.00644952 0.00644952],[0.00130891 0.00130891],[0.02794016 0.02794016],[0.02085307 0.02085307],[0.0130819 0.0130819],[0.01980031 0.01980031],[0.00890442 0.00890442],[0.01371832 0.01371832],[0.00748077 0.00748077],[0.00835136 0.00835136],[0.02511779 0.02511779],[0.00602436 0.00602436],[0.0086376 0.0086376],[0.00935001 0.00935001],[0.00381961 0.00381961],[0.00981944 0.00981944],[0.02022178 0.02022178],[0.02712626 0.02712626],[0.00452751 0.00452751],[0.00509442 0.00509442],5,3
[0.01795911 0.01795911],[0.0006442 0.0006442],[0.00092328 0.00092328],[0.00214326 0.00214326],[0.00394712 0.00394712],[0.03816456 0.03816456],[0.02195182 0.02195182],[0.0135949 0.0135949],[0.02093754 0.02093754],[0.00217487 0.00217487],[0.00562842 0.00562842],[0.00904217 0.00904217],[0.00023062 0.00023062],[0.00862736 0.00862736],[0.00056333 0.00056333],[0.00062661 0.00062661],[0.00368326 0.00368326],[0.01646813 0.01646813],[0.00341981 0.00341981],[0.02139098 0.02139098],[0.02545168 0.02545168],[0.0071631 0.0071631],[0.00841842 0.00841842],5,4
[0.01702548 0.01702548],[0.00366274 0.00366274],[0.00752719 0.00752719],[0.00423019 0.00423019],[0.02738042 0.02738042],[0.02951397 0.02951397],[0.05787307 0.05787307],[0.04767912 0.04767912],[0.05782707 0.05782707],[0.00550725 0.00550725],[0.00580901 0.00580901],[0.01324581 0.01324581],[0.0041489 0.0041489],[0.01089011 0.01089011],[0.0105157 0.0105157],[0.00937792 0.00937792],[0.00758647 0.00758647],[0.02551204 0.02551204],[0.00928907 0.00928907],[0.0466625 0.0466625],[0.00100294 0.00100294],[0.01896713 0.01896713],[0.00657768 0.00657768],6,0
[0.01045372 0.01045372],[0.00456081 0.00456081],[0.00650148 0.00650148],[0.00675929 0.00675929],[0.02714582 0.02714582],[0.0196272 0.0196272],[0.05228885 0.05228885],[0.04785911 0.04785911],[0.05297316 0.05297316],[0.00450539 0.00450539],[0.00685333 0.00685333],[0.01933782 0.01933782],[0.00185173 0.00185173],[0.00523602 0.00523602],[0.00268442 0.00268442],[0.0057182 0.0057182],[0.00716376 0.00716376],[0.00145659 0.00145659],[0.00641761 0.00641761],[0.04077603 0.04077603],[0.00365826 0.00365826],[0.01002674 0.01002674],[0.0053999 0.0053999],6,1
[0.01501922 0.01501922],[0.00352739 0.00352739],[0.00582158 0.00582158],[0.00449093 0.00449093],[0.02423149 0.02423149],[0.03522793 0.03522793],[0.05420867 0.05420867],[0.04921257 0.04921257],[0.05965914 0.05965914],[0.00650188 0.00650188],[0.00527707 0.00527707],[0.01403811 0.01403811],[0.00550885 0.00550885],[0.00512298 0.00512298],[0.00800719 0.00800719],[0.0086214 0.0086214],[0.00592318 0.00592318],[0.02016087 0.02016087],[0.00802865 0.00802865],[0.04077428 0.04077428],[0.00283301 0.00283301],[0.01209226 0.01209226],[0.00609598 0.00609598],6,2
[0.01413273 0.01413273],[0.00451779 0.00451779],[0.00469016 0.00469016],[0.00390643 0.00390643],[0.02802603 0.02802603],[0.0261464 0.0261464],[0.05467025 0.05467025],[0.04560974 0.04560974],[0.05545259 0.05545259],[0.00441339 0.00441339],[0.00543904 0.00543904],[0.01689496 0.01689496],[0.00191593 0.00191593],[0.00747128 0.00747128],[0.00622137 0.00622137],[0.00599824 0.00599824],[0.00683345 0.00683345],[0.01032943 0.01032943],[0.00904016 0.00904016],[0.04418803 0.04418803],[0.00126123 0.00126123],[0.01537541 0.01537541],[0.01036903 0.01036903],6,3
[0.01419369 0.01419368],[0.00446156 0.00446156],[0.00312876 0.00312876],[0.0044582 0.0044582],[0.02233677 0.02233677],[0.028024 0.028024],[0.04031566 0.04031566],[0.04099361 0.04099361],[0.05526199 0.05526199],[0.00906292 0.00906292],[0.00797019 0.00797019],[0.01741803 0.01741803],[0.00103908 0.00103908],[0.00673344 0.00673344],[0.00110822 0.00110822],[0.00471243 0.00471243],[0.00955421 0.00955421],[0.01714424 0.01714423],[0.00593199 0.00593199],[0.0054479 0.0054479],[0.0043077 0.0043077],[0.00515476 0.00515476],[0.00305138 0.00305138],6,4
[0.02504188 0.02504188],[0.00290895 0.00290895],[0.00330043 0.00330043],[0.00145815 0.00145815],[0.00104777 0.00104777],[0.06143863 0.06143863],[0.01898777 0.01898777],[0.0088882 0.0088882],[0.0186351 0.0186351],[0.00867995 0.00867995],[0.01413316 0.01413316],[0.00634071 0.00634071],[0.00853812 0.00853812],[0.00774925 0.00774925],[0.01559245 0.01559245],[0.00496257 0.00496257],[0.00953932 0.00953932],[0.01889158 0.01889158],[0.01374724 0.01374724],[0.01987604 0.01987604],[0.01985543 0.01985543],[0.00927916 0.00927916],[0.0027427 0.0027427],7,0
[0.02565099 0.02565099],[0.00267663 0.00267663],[0.00467251 0.00467251],[0.0009686 0.0009686],[0.00114842 0.00114842],[0.06222607 0.06222607],[0.01985847 0.01985847],[0.00910494 0.00910494],[0.01856566 0.01856566],[0.00888999 0.00888999],[0.01534724 0.01534724],[0.00674855 0.00674855],[0.01084778 0.01084778],[0.00747487 0.00747487],[0.02037849 0.02037849],[0.00653413 0.00653413],[0.01027633 0.01027633],[0.02154846 0.02154846],[0.0136015 0.0136015],[0.02476992 0.02476992],[0.01907649 0.01907649],[0.00886588 0.00886588],[0.00193798 0.00193798],7,1
[0.02268278 0.02268278],[0.0038586 0.0038586],[0.0048887 0.0048887],[0.00283687 0.00283687],[0.00012814 0.00012814],[0.06058295 0.06058295],[0.01820834 0.01820834],[0.00846359 0.00846359],[0.01736796 0.01736796],[0.00858881 0.00858881],[0.01437685 0.01437685],[0.00550576 0.00550576],[0.00743318 0.00743318],[0.00742708 0.00742708],[0.01583578 0.01583579],[0.00355125 0.00355125],[0.00903635 0.00903635],[0.01577533 0.01577533],[0.00914539 0.00914539],[0.02000338 0.02000338],[0.01732715 0.01732715],[0.00932446 0.00932446],[0.00118513 0.00118513],7,2
[0.02811606 0.02811606],[0.00271843 0.00271843],[0.00359288 0.00359288],[0.00287017 0.00287017],[0.00152181 0.00152181],[0.06209874 0.06209874],[0.01861736 0.01861736],[0.00870792 0.00870792],[0.01752544 0.01752544],[0.00847959 0.00847959],[0.01469693 0.01469693],[0.006399 0.006399],[0.00971777 0.00971777],[0.00907731 0.00907731],[0.0155702 0.0155702],[0.00689387 0.00689387],[0.00923274 0.00923274],[0.01966954 0.01966954],[0.01358458 0.01358458],[0.01811663 0.01811664],[0.02153467 0.02153467],[0.00968789 0.00968789],[0.00282401 0.00282401],7,3
[0.02587581 0.02587581],[0.00267134 0.00267134],[0.00342404 0.00342404],[0.00266044 0.00266044],[0.00123609 0.00123609],[0.06041277 0.06041277],[0.0188313 0.0188313],[0.0088541 0.0088541],[0.01775632 0.01775632],[0.00906457 0.00906457],[0.01444934 0.01444934],[0.00702675 0.00702675],[0.00994252 0.00994252],[0.00833064 0.00833064],[0.01527619 0.01527619],[0.00777495 0.00777495],[0.00753624 0.00753624],[0.0180498 0.0180498],[0.00984629 0.00984629],[0.01910563 0.01910563],[0.02028036 0.02028036],[0.00932697 0.00932697],[0.00342689 0.00342689],7,4
[0.0160562 0.0160562],[0.00048307 0.00048307],[0.00787653 0.00787653],[0.00136105 0.00136105],[0.00599267 0.00599267],[0.05872182 0.05872182],[0.02279021 0.02279021],[0.01797414 0.01797414],[0.0163198 0.0163198],[0.00570459 0.00570459],[0.01767943 0.01767943],[0.0055101 0.0055101],[0.01124584 0.01124584],[0.00342047 0.00342047],[0.00410972 0.00410972],[0.00076709 0.00076709],[0.01042866 0.01042866],[0.02259652 0.02259652],[0.00614156 0.00614156],[0.01562234 0.01562234],[0.02327883 0.02327883],[0.01480225 0.01480225],[0.0164968 0.0164968],8,0
[0.02406489 0.02406489],[0.00096114 0.00096114],[0.00869204 0.00869204],[2.47393899e-05 2.47393079e-05],[0.00900446 0.00900446],[0.06211172 0.06211172],[0.02384493 0.02384492],[0.0202601 0.0202601],[0.018633 0.018633],[0.00598035 0.00598035],[0.01793767 0.01793767],[0.00714488 0.00714488],[0.01715516 0.01715516],[0.00984717 0.00984717],[0.00729411 0.00729411],[0.00226227 0.00226227],[0.00727944 0.00727944],[0.02390414 0.02390414],[0.01376508 0.01376508],[0.01554509 0.01554509],[0.02237298 0.02237298],[0.01327472 0.01327472],[0.01445659 0.01445659],8,1
[0.01600593 0.01600593],[0.00049797 0.00049797],[0.00697543 0.00697543],[0.0014288 0.0014288],[0.00630155 0.00630155],[0.05901549 0.05901549],[0.0228321 0.0228321],[0.01592304 0.01592304],[0.01973931 0.01973931],[0.00603146 0.00603146],[0.0152588 0.0152588],[0.00018708 0.00018708],[0.01609214 0.01609214],[0.00162941 0.00162941],[0.00359127 0.00359127],[0.00462157 0.00462157],[0.00645444 0.00645444],[0.02253842 0.02253842],[0.00511339 0.00511339],[0.0125278 0.0125278],[0.02040776 0.02040776],[0.01199709 0.01199709],[0.01600595 0.01600595],8,2
[0.01755674 0.01755674],[0.00063645 0.00063645],[0.00834865 0.00834865],[0.00047327 0.00047327],[0.00889196 0.00889196],[0.05900689 0.05900689],[0.02169631 0.02169631],[0.01819273 0.01819273],[0.01736917 0.01736917],[0.00592393 0.00592393],[0.01426055 0.01426055],[0.00245176 0.00245176],[0.01129244 0.01129244],[0.00715715 0.00715715],[0.00449073 0.00449073],[0.00071895 0.00071895],[0.00444828 0.00444828],[0.01637086 0.01637086],[0.0080037 0.0080037],[0.01711861 0.01711861],[0.01947858 0.01947858],[0.00936228 0.00936228],[0.01351323 0.01351323],8,3
[0.01986765 0.01986765],[0.00058752 0.00058752],[0.00936005 0.00936005],[0.00013035 0.00013035],[0.00964078 0.00964078],[0.05881599 0.05881599],[0.02002015 0.02002015],[0.01774537 0.01774537],[0.01795886 0.01795886],[0.00619544 0.00619544],[0.0170068 0.0170068],[0.00077716 0.00077716],[0.01429936 0.01429936],[0.00104062 0.00104062],[0.00424831 0.00424831],[0.00406382 0.00406382],[0.00339242 0.00339242],[0.02018418 0.02018418],[0.00560876 0.00560876],[0.0154243 0.0154243],[0.02265163 0.02265163],[0.00993064 0.00993064],[0.01770505 0.01770505],8,4
