X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.00441562 0.00441562],[0.00231171 0.00231171],[0.00213992 0.00213992],[0.00367197 0.00367197],[0.00011619 0.00011619],[0.00617922 0.00617922],[0.00402899 0.00402899],[0.00343804 0.00343804],[0.00367856 0.00367856],[0.00454538 0.00454538],[0.00249765 0.00249765],[0.00560665 0.00560665],[0.02512212 0.02512212],[0.00859263 0.00859263],[0.00886173 0.00886173],[0.00369142 0.00369142],[0.00178498 0.00178498],[0.01297203 0.01297203],[0.00613466 0.00613466],[0.01470917 0.01470917],[0.01282113 0.01282113],[0.01915151 0.01915151],[0.00244618 0.00244618],2,0
[0.0036416 0.0036416],[0.0020267 0.0020267],[0.00218765 0.00218765],[0.00218119 0.00218119],[5.00223411e-05 5.00223161e-05],[0.00645581 0.00645581],[0.00384917 0.00384917],[0.00581837 0.00581837],[0.00354808 0.00354808],[0.00473849 0.00473849],[0.0025698 0.0025698],[0.00596125 0.00596125],[0.02417159 0.02417159],[0.00858133 0.00858133],[0.00873495 0.00873495],[0.00095922 0.00095922],[0.00016271 0.00016271],[0.01297145 0.01297145],[0.00611081 0.00611081],[0.01432861 0.01432861],[0.01471175 0.01471175],[0.01918453 0.01918453],[0.00293191 0.00293191],2,1
[0.00127412 0.00127412],[0.00391145 0.00391145],[0.00229016 0.00229016],[0.00159167 0.00159167],[0.00159729 0.00159729],[0.00606125 0.00606125],[0.00336807 0.00336807],[0.00838399 0.00838399],[0.00277548 0.00277548],[0.00447034 0.00447034],[0.00256436 0.00256436],[0.00690956 0.00690956],[0.01253473 0.01253473],[0.00769213 0.00769213],[0.008587 0.008587],[0.00574284 0.00574284],[0.00516808 0.00516808],[0.02009173 0.02009173],[0.00731925 0.00731925],[0.01029442 0.01029442],[0.01425438 0.01425438],[0.01818114 0.01818114],[0.00554665 0.00554665],2,2
[0.00277823 0.00277823],[0.00234744 0.00234744],[0.00205855 0.00205855],[8.39033554e-05 8.39033266e-05],[0.00143722 0.00143722],[0.00611778 0.00611778],[0.00367008 0.00367008],[0.00392941 0.00392941],[0.00328421 0.00328421],[0.00461656 0.00461656],[0.00263944 0.00263944],[0.00850849 0.00850849],[0.00997147 0.00997147],[0.00590674 0.00590674],[0.00880043 0.00880043],[0.00776529 0.00776529],[0.00259189 0.00259189],[0.01707443 0.01707443],[0.00835672 0.00835672],[0.01273661 0.01273661],[0.01240391 0.01240391],[0.01612806 0.01612806],[0.0053122 0.0053122],2,3
[0.0061079 0.0061079],[0.00200606 0.00200606],[0.00206857 0.00206857],[0.00354176 0.00354176],[0.00189358 0.00189358],[0.00641804 0.00641804],[0.00414015 0.00414015],[0.00378749 0.00378749],[0.00366799 0.00366799],[0.00535492 0.00535492],[0.00237201 0.00237201],[0.00549061 0.00549061],[0.01536776 0.01536776],[0.0075485 0.0075485],[0.00825907 0.00825907],[0.00165555 0.00165555],[0.00291688 0.00291688],[0.00613492 0.00613492],[0.00877055 0.00877055],[0.01331432 0.01331432],[0.01376407 0.01376407],[0.01392502 0.01392502],[0.00300196 0.00300196],2,4
[0.00174466 0.00174466],[0.00051013 0.00051013],[0.00139136 0.00139136],[0.00014738 0.00014738],[0.00292187 0.00292187],[0.00253077 0.00253077],[0.00272466 0.00272466],[0.00585849 0.00585849],[0.00069108 0.00069108],[0.00280776 0.00280776],[0.00308457 0.00308457],[0.01142009 0.01142009],[0.01558506 0.01558506],[0.00521842 0.00521842],[0.01402473 0.01402473],[0.00347252 0.00347252],[0.0010712 0.0010712],[0.01385349 0.01385349],[0.00281418 0.00281418],[0.00130942 0.00130942],[0.00174707 0.00174707],[0.00487138 0.00487138],[0.00034681 0.00034681],3,0
[0.00139616 0.00139616],[0.00073362 0.00073362],[0.00062668 0.00062668],[0.00138512 0.00138512],[0.00311537 0.00311537],[0.00426867 0.00426867],[0.00405766 0.00405766],[0.00621009 0.00621009],[0.0011981 0.0011981],[0.002773 0.002773],[0.00233327 0.00233327],[0.00702332 0.00702332],[0.00184568 0.00184568],[0.0056494 0.0056494],[0.00412859 0.00412859],[0.0052876 0.0052876],[0.00165723 0.00165723],[0.00199589 0.00199589],[0.00681599 0.00681599],[0.00165846 0.00165846],[0.00111209 0.00111209],[0.00668925 0.00668925],[0.00282507 0.00282507],3,1
[0.0016569 0.0016569],[0.00057601 0.00057601],[0.00181726 0.00181726],[0.0014792 0.0014792],[0.00338161 0.00338161],[0.00648883 0.00648883],[0.00315933 0.00315933],[0.00580147 0.00580147],[0.00156099 0.00156099],[0.00592083 0.00592083],[0.00255993 0.00255993],[0.01009736 0.01009736],[0.00232166 0.00232166],[0.00754257 0.00754257],[0.00034665 0.00034665],[0.00410624 0.00410624],[0.00244039 0.00244039],[0.00048801 0.00048801],[0.00763683 0.00763683],[0.00301316 0.00301317],[0.00114013 0.00114013],[0.00802415 0.00802415],[0.00092264 0.00092264],3,2
[0.0082488 0.0082488],[0.00159868 0.00159868],[0.00077779 0.00077779],[0.00141381 0.00141381],[0.00372274 0.00372274],[0.00432984 0.00432984],[0.00294353 0.00294353],[0.00579201 0.00579201],[0.00102722 0.00102722],[0.0056081 0.0056081],[0.00354219 0.00354219],[0.00181557 0.00181557],[0.01191831 0.01191831],[0.01516961 0.01516961],[0.00096795 0.00096795],[0.00044357 0.00044357],[0.00345959 0.00345959],[0.00117452 0.00117452],[0.00537772 0.00537772],[0.00542798 0.00542798],[0.00077608 0.00077608],[0.00756227 0.00756227],[0.00174379 0.00174379],3,3
[0.00377089 0.00377089],[0.00081316 0.00081316],[0.00384425 0.00384425],[0.0003037 0.0003037],[0.00337023 0.00337023],[0.00515793 0.00515793],[0.00321014 0.00321014],[0.00647356 0.00647356],[0.00046818 0.00046818],[0.00268023 0.00268023],[0.00320109 0.00320109],[0.00855154 0.00855154],[0.00023961 0.00023961],[0.00892363 0.00892363],[0.01218272 0.01218272],[0.00479805 0.00479805],[0.00226345 0.00226345],[0.00122605 0.00122605],[0.00616493 0.00616493],[0.00255826 0.00255826],[0.00061528 0.00061528],[0.00710262 0.00710263],[0.00669753 0.00669753],3,4
[0.00643087 0.00643087],[0.004101 0.004101],[0.00408954 0.00408954],[0.00361392 0.00361392],[0.00360981 0.00360981],[0.00440467 0.00440467],[0.0021399 0.0021399],[0.00080117 0.00080117],[0.00636544 0.00636544],[0.00215771 0.00215771],[0.00093816 0.00093816],[0.0045699 0.0045699],[0.04280846 0.04280846],[0.00415374 0.00415374],[0.00777768 0.00777768],[0.04970561 0.04970561],[0.00024296 0.00024296],[0.00096518 0.00096518],[0.00187957 0.00187957],[0.00666774 0.00666774],[0.00445683 0.00445683],[0.00803396 0.00803396],[0.00084864 0.00084864],4,0
[0.00682365 0.00682365],[0.00388909 0.00388909],[0.00340291 0.00340291],[0.00364277 0.00364277],[0.00357235 0.00357235],[0.00432919 0.00432919],[0.00172855 0.00172855],[0.00051704 0.00051704],[0.00621119 0.00621119],[0.00199056 0.00199056],[0.00040404 0.00040404],[0.00273073 0.00273073],[0.04617354 0.04617354],[0.00431414 0.00431414],[0.00793935 0.00793935],[0.04630748 0.04630748],[0.00014891 0.00014891],[0.0016607 0.0016607],[0.00192897 0.00192898],[0.00235246 0.00235246],[0.00362358 0.00362358],[0.01007932 0.01007932],[0.00032141 0.00032141],4,1
[0.00691076 0.00691076],[0.004101 0.004101],[0.00254244 0.00254244],[0.00365059 0.00365059],[0.00352715 0.00352715],[0.00425828 0.00425828],[0.00216407 0.00216407],[0.00114212 0.00114212],[0.00637373 0.00637373],[0.00206255 0.00206255],[0.00093031 0.00093031],[0.00472812 0.00472812],[0.04235536 0.04235537],[0.00440366 0.00440366],[0.00789896 0.00789896],[0.04965613 0.04965613],[0.00061391 0.00061391],[0.00128673 0.00128673],[0.00183818 0.00183818],[0.00681714 0.00681714],[0.00489112 0.00489112],[0.00816158 0.00816158],[0.00094081 0.00094081],4,2
[0.00723436 0.00723436],[0.00387434 0.00387434],[0.00339026 0.00339026],[0.00361518 0.00361518],[0.00403717 0.00403717],[0.00417981 0.00417981],[0.00167283 0.00167283],[0.00052292 0.00052292],[0.00611347 0.00611347],[0.00194709 0.00194709],[0.00041736 0.00041736],[0.00289768 0.00289768],[0.0462719 0.0462719],[0.00434392 0.00434392],[0.00833054 0.00833054],[0.04631535 0.04631535],[8.76297058e-05 8.76295755e-05],[0.00165683 0.00165683],[0.00189884 0.00189884],[0.00217613 0.00217613],[0.00369083 0.00369083],[0.00984914 0.00984914],[0.00073648 0.00073648],4,3
[0.00711068 0.00711068],[0.00387266 0.00387266],[0.00367927 0.00367927],[0.00361256 0.00361256],[0.0040408 0.0040408],[0.00420681 0.00420681],[0.00162895 0.00162895],[0.0005201 0.0005201],[0.00612857 0.00612857],[0.00198696 0.00198696],[0.0003771 0.0003771],[0.00291759 0.00291759],[0.04625898 0.04625898],[0.00425632 0.00425632],[0.00819876 0.00819876],[0.04628442 0.04628442],[8.86228794e-05 8.86227477e-05],[0.00184773 0.00184773],[0.00187405 0.00187405],[0.00223044 0.00223044],[0.00321184 0.00321184],[0.00981995 0.00981995],[0.00063053 0.00063053],4,4
[0.01232125 0.01232125],[0.00151922 0.00151922],[0.00043014 0.00043014],[0.00108507 0.00108507],[0.00564045 0.00564045],[0.00651485 0.00651485],[0.00333242 0.00333242],[0.00236378 0.00236378],[0.00076859 0.00076859],[0.00736372 0.00736372],[0.00450193 0.00450193],[0.023662 0.023662],[0.02246729 0.02246728],[0.00524789 0.00524789],[0.02007169 0.02007169],[0.00660779 0.00660779],[0.00174647 0.00174647],[0.00106792 0.00106792],[0.00908721 0.00908721],[0.00279498 0.00279498],[0.00471363 0.00471363],[0.00144808 0.00144808],[0.00370719 0.00370719],5,0
[0.01274085 0.01274085],[0.00287906 0.00287906],[0.00010763 0.00010763],[0.00144395 0.00144395],[0.00754023 0.00754023],[0.00230686 0.00230686],[0.00260674 0.00260674],[0.00288774 0.00288774],[0.00137415 0.00137415],[0.00768574 0.00768574],[0.00621871 0.00621871],[0.03304251 0.03304251],[0.02576132 0.02576132],[0.01115972 0.01115972],[0.02163 0.02163],[0.00471553 0.00471553],[0.00155845 0.00155845],[0.00167556 0.00167556],[0.01361426 0.01361426],[0.00311909 0.00311909],[0.00311956 0.00311956],[0.00195516 0.00195516],[0.00599506 0.00599506],5,1
[0.01634841 0.01634841],[0.00368042 0.00368042],[2.24192804e-05 2.24192508e-05],[0.00098249 0.00098249],[0.0080817 0.0080817],[0.00688491 0.00688491],[0.00619211 0.00619211],[0.00261262 0.00261262],[0.00158939 0.00158939],[0.00732733 0.00732733],[0.00290492 0.00290492],[0.03275872 0.03275872],[0.0259197 0.0259197],[0.00738819 0.00738819],[0.0193233 0.0193233],[0.00434352 0.00434352],[0.0036049 0.0036049],[0.00221584 0.00221584],[0.00964253 0.00964253],[0.00023432 0.00023432],[0.01199965 0.01199965],[0.00119373 0.00119373],[0.00628514 0.00628514],5,2
[0.01154514 0.01154514],[0.00276839 0.00276839],[0.0005237 0.0005237],[0.00144316 0.00144316],[0.00862999 0.00862999],[0.00439398 0.00439398],[0.00211948 0.00211948],[0.00229718 0.00229718],[0.00196538 0.00196538],[0.00729689 0.00729689],[0.00405535 0.00405535],[0.02511987 0.02511987],[0.01921289 0.01921289],[0.01009248 0.01009248],[0.01211446 0.01211447],[0.00555182 0.00555182],[0.00467948 0.00467948],[0.00240287 0.00240287],[0.01316199 0.01316199],[0.00076714 0.00076714],[0.00406469 0.00406469],[0.0002585 0.0002585],[0.00701878 0.00701878],5,3
[0.00687204 0.00687204],[0.00296422 0.00296422],[8.53755605e-06 8.53757620e-06],[0.00111503 0.00111503],[0.00573243 0.00573243],[0.00274789 0.00274789],[0.00133496 0.00133496],[0.00211753 0.00211753],[0.00102599 0.00102599],[0.00662225 0.00662225],[0.00336288 0.00336289],[0.03053056 0.03053056],[0.01562393 0.01562393],[0.00911091 0.00911091],[0.01827284 0.01827284],[0.00780554 0.00780554],[0.00230296 0.00230296],[0.00102245 0.00102245],[0.01131599 0.01131599],[0.00192763 0.00192763],[0.01100133 0.01100133],[0.00048432 0.00048432],[0.00399817 0.00399816],5,4
[0.0023945 0.0023945],[0.00077452 0.00077452],[0.00013171 0.00013171],[0.00264551 0.00264551],[0.00401522 0.00401522],[0.00493549 0.00493549],[0.0036621 0.0036621],[0.00501159 0.00501159],[0.00054388 0.00054388],[0.00344649 0.00344649],[0.00226571 0.00226571],[0.0093084 0.0093084],[0.00130472 0.00130472],[0.0048285 0.0048285],[0.00143921 0.00143921],[0.00908591 0.00908591],[0.00322548 0.00322548],[0.00145653 0.00145652],[0.00578663 0.00578663],[0.00417371 0.00417371],[0.00092422 0.00092422],[0.00514118 0.00514118],[0.00195415 0.00195415],6,0
[0.00217111 0.00217111],[0.0008079 0.0008079],[2.03271340e-05 2.03271727e-05],[0.00130805 0.00130805],[0.00380587 0.00380587],[0.00436076 0.00436077],[0.00248915 0.00248915],[0.00514254 0.00514254],[0.00120665 0.00120665],[0.00408915 0.00408916],[0.00242008 0.00242008],[0.00418396 0.00418396],[0.00087237 0.00087237],[0.00451392 0.00451392],[0.00478465 0.00478465],[0.00488256 0.00488256],[4.80321440e-05 4.80325528e-05],[0.00157435 0.00157435],[0.00141648 0.00141648],[0.00530961 0.00530961],[0.00012539 0.00012539],[0.0090515 0.0090515],[0.0023926 0.0023926],6,1
[0.00028132 0.00028132],[0.00019131 0.00019131],[0.00082115 0.00082115],[0.00158943 0.00158943],[0.0042644 0.0042644],[0.00470275 0.00470275],[0.00295487 0.00295487],[0.00452988 0.00452988],[0.00239966 0.00239966],[0.00370903 0.00370903],[0.0034338 0.0034338],[0.00511151 0.00511151],[0.00396503 0.00396503],[0.00081389 0.00081389],[0.01161298 0.01161298],[0.00115998 0.00115998],[0.00943693 0.00943693],[0.00094142 0.00094142],[0.00045964 0.00045964],[0.00010441 0.00010441],[0.00024116 0.00024116],[0.00503888 0.00503888],[0.00416902 0.00416902],6,2
[0.00328813 0.00328813],[0.00118744 0.00118744],[0.00023807 0.00023807],[0.00128313 0.00128313],[0.0034298 0.0034298],[0.00459316 0.00459316],[0.0025061 0.0025061],[0.00545221 0.00545222],[0.001361 0.001361],[0.00351031 0.00351031],[0.00206607 0.00206607],[0.00365207 0.00365207],[0.00056171 0.00056171],[0.00051222 0.00051222],[0.00060758 0.00060758],[0.00383275 0.00383275],[0.00273163 0.00273163],[0.0024013 0.0024013],[0.00020242 0.00020242],[0.00272756 0.00272756],[0.00025441 0.00025441],[0.00764822 0.00764822],[0.0016383 0.0016383],6,3
[0.00165229 0.00165229],[0.00055418 0.00055418],[6.89838134e-05 6.89837950e-05],[0.00297631 0.00297631],[0.00391561 0.00391561],[0.00401813 0.00401813],[0.00287665 0.00287665],[0.00490315 0.00490315],[0.00103737 0.00103737],[0.00370439 0.00370439],[0.00261964 0.00261964],[0.00847582 0.00847582],[0.00056806 0.00056806],[0.00450678 0.00450678],[0.00106467 0.00106467],[0.0060899 0.0060899],[0.00414192 0.00414192],[0.00486021 0.00486021],[0.00617063 0.00617063],[0.00202968 0.00202968],[0.00143128 0.00143128],[0.0065381 0.0065381],[0.00105932 0.00105932],6,4
[0.00213985 0.00213985],[0.00247365 0.00247365],[0.0015478 0.0015478],[0.00163699 0.00163699],[0.00013925 0.00013925],[0.00621717 0.00621717],[0.00493549 0.00493549],[0.00189107 0.00189107],[0.00191203 0.00191203],[0.00277396 0.00277396],[0.00023328 0.00023328],[0.0061446 0.0061446],[0.00456243 0.00456243],[0.00792207 0.00792206],[0.00091868 0.00091868],[0.00421252 0.00421252],[0.00091091 0.00091091],[0.00784508 0.00784508],[0.00345912 0.00345912],[0.00014506 0.00014506],[0.00024592 0.00024592],[0.00088997 0.00088997],[0.01067482 0.01067482],7,0
[0.00460952 0.00460952],[0.0012733 0.0012733],[0.00156153 0.00156153],[0.00019111 0.00019111],[0.00132675 0.00132675],[0.00635498 0.00635498],[0.00488831 0.00488831],[0.00274694 0.00274694],[0.00195064 0.00195064],[0.00308368 0.00308368],[0.00040919 0.00040919],[0.00197513 0.00197513],[0.00216479 0.00216479],[0.00508253 0.00508253],[0.00169677 0.00169677],[0.00341268 0.00341268],[0.00072676 0.00072676],[0.00737355 0.00737355],[0.00343342 0.00343342],[6.26582617e-05 6.26577033e-05],[0.0010445 0.0010445],[0.00154884 0.00154884],[0.00077015 0.00077015],7,1
[0.00445577 0.00445577],[0.00127734 0.00127734],[0.0015445 0.0015445],[0.00018203 0.00018203],[0.00134873 0.00134873],[0.00664741 0.00664741],[0.00497245 0.00497245],[0.00224129 0.00224129],[0.00192012 0.00192012],[0.00297504 0.00297504],[0.00040908 0.00040908],[0.00088792 0.00088791],[0.00099655 0.00099655],[0.00619269 0.00619269],[0.00153829 0.00153829],[0.00477215 0.00477215],[0.00025402 0.00025402],[0.00884315 0.00884315],[0.00375229 0.00375229],[0.00023622 0.00023621],[0.00147961 0.00147961],[0.00119251 0.00119251],[0.00124039 0.00124039],7,2
[0.00384095 0.00384095],[0.00131609 0.00131609],[0.00153319 0.00153319],[0.0003249 0.0003249],[0.00125818 0.00125818],[0.00650802 0.00650803],[0.00501555 0.00501555],[0.00194638 0.00194638],[0.00191318 0.00191318],[0.00315075 0.00315075],[0.00039944 0.00039944],[0.00182156 0.00182156],[0.00326862 0.00326862],[0.00537027 0.00537027],[0.0019096 0.0019096],[0.00228855 0.00228855],[0.00080593 0.00080593],[0.0090189 0.0090189],[0.00365379 0.00365379],[0.00012148 0.00012148],[0.0011074 0.0011074],[0.00129464 0.00129464],[0.00132101 0.00132101],7,3
[0.00415245 0.00415245],[0.00132077 0.00132077],[0.00177966 0.00177966],[0.00035474 0.00035474],[0.00134454 0.00134454],[0.00628498 0.00628498],[0.0049777 0.0049777],[0.00263452 0.00263452],[0.00179958 0.00179958],[0.00325465 0.00325465],[0.00037282 0.00037282],[0.00226189 0.00226189],[0.00223832 0.00223832],[0.00476353 0.00476353],[0.00176326 0.00176326],[0.00265882 0.00265882],[0.00065208 0.00065208],[0.00711515 0.00711515],[0.00351635 0.00351635],[1.62298950e-05 1.62294118e-05],[0.0011497 0.0011497],[0.00192222 0.00192222],[0.00084604 0.00084604],7,4
[0.00295714 0.00295714],[0.00061092 0.00061092],[0.00236637 0.00236637],[0.00311322 0.00311322],[0.00706911 0.00706911],[0.00460767 0.00460767],[0.02696532 0.02696532],[0.00321768 0.00321768],[0.00115484 0.00115484],[0.0020567 0.0020567],[0.00585737 0.00585737],[0.00820376 0.00820376],[0.02450981 0.02450981],[0.00259489 0.00259489],[0.00333242 0.00333242],[0.00398291 0.00398291],[0.00962821 0.00962821],[0.01710456 0.01710456],[0.00780057 0.00780057],[0.01609938 0.01609938],[0.00574494 0.00574494],[0.00282754 0.00282754],[0.00825298 0.00825298],8,0
[0.00354714 0.00354714],[0.001581 0.001581],[0.00026426 0.00026426],[0.0011894 0.0011894],[0.00638103 0.00638103],[0.00739517 0.00739517],[0.02860843 0.02860843],[0.00647099 0.00647099],[0.0014565 0.0014565],[0.00168043 0.00168043],[0.00628304 0.00628304],[0.02570493 0.02570493],[0.00686338 0.00686338],[0.00394465 0.00394465],[0.0028535 0.0028535],[0.00900002 0.00900002],[0.00853618 0.00853618],[0.00883762 0.00883762],[0.01025681 0.01025681],[0.01695946 0.01695946],[0.00838201 0.00838201],[0.00177622 0.00177622],[0.00073726 0.00073725],8,1
[0.00068753 0.00068753],[0.00090008 0.00090008],[0.00291188 0.00291188],[0.00044184 0.00044184],[0.00426858 0.00426858],[0.00769525 0.00769525],[0.02510415 0.02510415],[0.00742765 0.00742765],[0.00037443 0.00037443],[0.00233504 0.00233504],[0.00642639 0.00642639],[0.02053889 0.02053889],[0.0087506 0.0087506],[0.00400878 0.00400878],[0.00704394 0.00704394],[0.00153785 0.00153785],[0.00485806 0.00485806],[0.02843301 0.02843301],[0.0181096 0.0181096],[0.01986615 0.01986615],[0.00754952 0.00754952],[0.00023886 0.00023886],[0.00251347 0.00251347],8,2
[0.00750034 0.00750034],[0.0006784 0.0006784],[0.00246813 0.00246813],[0.00301599 0.00301599],[0.00496737 0.00496737],[0.00184322 0.00184322],[0.03790155 0.03790155],[0.0022767 0.0022767],[0.00099117 0.00099117],[8.51550816e-05 8.51550845e-05],[0.00728625 0.00728625],[0.01179307 0.01179307],[0.02961934 0.02961934],[0.00293372 0.00293372],[0.01626308 0.01626308],[0.00421528 0.00421528],[0.00373996 0.00373996],[0.02016704 0.02016704],[0.01475018 0.01475018],[0.02457548 0.02457548],[0.00958801 0.00958801],[0.00317693 0.00317693],[0.00667733 0.00667733],8,3
[7.24974529e-05 7.24975331e-05],[0.00192742 0.00192742],[0.00188067 0.00188067],[0.00085044 0.00085044],[0.00666408 0.00666408],[0.00723234 0.00723234],[0.03867188 0.03867188],[0.00495413 0.00495413],[0.00138531 0.00138531],[0.00369611 0.00369611],[0.00616589 0.00616589],[0.02439871 0.02439872],[0.00270042 0.00270042],[0.00400177 0.00400177],[7.29383948e-06 7.29330700e-06],[0.00441376 0.00441376],[0.01089028 0.01089028],[0.01410169 0.01410169],[0.00799649 0.00799649],[0.02470609 0.02470609],[0.01129824 0.01129824],[0.00036288 0.00036288],[0.00840517 0.00840517],8,4
