X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.00342087 0.00342087],[6.04365496e-05 6.04365044e-05],[3.42063393e-05 3.42063493e-05],[0.00015766 0.00015766],[0.0012217 0.0012217],[0.00098171 0.00098171],[0.00191948 0.00191948],[0.0009856 0.0009856],[0.00125143 0.00125143],[0.00101445 0.00101445],[0.00282662 0.00282662],[0.0013548 0.0013548],[0.00202091 0.00202091],[0.00244754 0.00244754],[7.36111544e-05 7.36111194e-05],[0.00635925 0.00635925],[0.00630123 0.00630123],[0.00271623 0.00271623],[0.00323806 0.00323806],[0.002031 0.002031],[0.00105675 0.00105675],[0.00154532 0.00154532],[0.00110298 0.00110298],2,0
[0.00350381 0.00350381],[6.04365496e-05 6.04365044e-05],[0.00011627 0.00011627],[0.00016433 0.00016433],[0.00121885 0.00121885],[0.00099778 0.00099778],[0.00190619 0.00190619],[0.00102901 0.00102901],[0.00126949 0.00126949],[0.00101052 0.00101052],[0.00282329 0.00282329],[0.00141222 0.00141222],[0.0019056 0.0019056],[0.00260718 0.00260718],[5.60317798e-05 5.60317540e-05],[0.00633972 0.00633972],[0.00647158 0.00647158],[0.00255762 0.00255762],[0.00318361 0.00318361],[0.00219564 0.00219564],[0.00097234 0.00097234],[0.00154179 0.00154179],[0.00100663 0.00100663],2,1
[0.00344254 0.00344254],[9.04365499e-05 9.04365047e-05],[0.00011627 0.00011627],[0.00016433 0.00016433],[0.0012217 0.0012217],[0.00098845 0.00098845],[0.00192603 0.00192603],[0.0010327 0.0010327],[0.00127326 0.00127326],[0.00100246 0.00100246],[0.00282758 0.00282758],[0.00128159 0.00128159],[0.00192532 0.00192532],[0.00262067 0.00262067],[5.43651128e-05 5.43650871e-05],[0.00635921 0.00635921],[0.00638361 0.00638361],[0.00266667 0.00266667],[0.00313854 0.00313854],[0.00226762 0.00226762],[0.00106377 0.00106377],[0.00155865 0.00155865],[0.00088036 0.00088036],2,2
[0.00343952 0.00343952],[6.97222664e-05 6.97222174e-05],[6.15079254e-05 6.15079354e-05],[0.00015766 0.00015766],[0.00120825 0.00120825],[0.00100694 0.00100694],[0.00182369 0.00182369],[0.00104123 0.00104123],[0.00130798 0.00130798],[0.00103909 0.00103909],[0.00265146 0.00265146],[0.00130167 0.00130167],[0.00182353 0.00182353],[0.00232809 0.00232809],[6.24603712e-05 6.24603242e-05],[0.00635885 0.00635885],[0.00628916 0.00628916],[0.0023579 0.0023579],[0.00352667 0.00352667],[0.00212016 0.00212016],[0.00094734 0.00094734],[0.00153302 0.00153302],[0.00127623 0.00127623],2,3
[0.00342373 0.00342373],[9.80555974e-05 9.80555522e-05],[1.53968157e-05 1.53968257e-05],[0.00016433 0.00016433],[0.00125861 0.00125861],[0.00097972 0.00097972],[0.00193603 0.00193603],[0.00103512 0.00103512],[0.00126957 0.00126957],[0.00105437 0.00105437],[0.0024925 0.0024925],[0.00122683 0.00122683],[0.00197976 0.00197976],[0.00216047 0.00216047],[9.37698960e-05 9.37698473e-05],[0.00637948 0.00637948],[0.00621079 0.00621079],[0.00275044 0.00275044],[0.00362588 0.00362588],[0.00218111 0.00218111],[0.00108452 0.00108452],[0.00153968 0.00153968],[0.00089008 0.00089008],2,4
[0.00381283 0.00381283],[0.00086238 0.00086238],[0.0003327 0.0003327],[0.00061821 0.00061821],[0.00386185 0.00386185],[0.00111292 0.00111292],[0.00152983 0.00152983],[0.00216843 0.00216843],[0.00229563 0.00229563],[0.00119671 0.00119671],[0.0019528 0.0019528],[8.27923571e-05 8.27921456e-05],[0.00722818 0.00722818],[0.00771042 0.00771042],[0.00231814 0.00231813],[0.00675205 0.00675205],[0.000835 0.000835],[0.00265244 0.00265244],[0.00511881 0.00511881],[0.00258389 0.00258389],[0.00938114 0.00938114],[0.00725757 0.00725757],[0.0033653 0.0033653],3,0
[0.00377442 0.00377442],[0.00085393 0.00085393],[0.00027083 0.00027083],[0.00045893 0.00045893],[0.00371518 0.00371518],[0.0012728 0.0012728],[0.0015415 0.0015415],[0.00216025 0.00216025],[0.00229548 0.00229548],[0.00118504 0.00118504],[0.00207034 0.00207034],[0.00018303 0.00018303],[0.00709758 0.00709758],[0.00713796 0.00713796],[0.0024746 0.0024746],[0.00659205 0.00659205],[0.00092674 0.00092674],[0.00275387 0.00275387],[0.00511758 0.00511758],[0.00270853 0.00270853],[0.00909161 0.00909161],[0.00730253 0.00730253],[0.00336625 0.00336625],3,1
[0.00377442 0.00377442],[0.00085393 0.00085393],[0.00034623 0.00034623],[0.00045893 0.00045893],[0.00368927 0.00368927],[0.0012824 0.0012824],[0.00153317 0.00153317],[0.00216025 0.00216025],[0.00186627 0.00186627],[0.00121095 0.00121095],[0.00207661 0.00207661],[0.00020541 0.00020541],[0.00735961 0.00735961],[0.00725903 0.00725903],[0.00220056 0.00220056],[0.00657039 0.00657039],[0.00081539 0.00081539],[0.00265351 0.00265351],[0.00513996 0.00513996],[0.00271155 0.00271155],[0.00908792 0.00908792],[0.00730693 0.00730693],[0.00342915 0.00342915],3,2
[0.00382152 0.00382152],[0.00085393 0.00085393],[0.00024619 0.00024619],[0.00045893 0.00045893],[0.00369851 0.00369851],[0.00126931 0.00126931],[0.00194495 0.00194495],[0.00218874 0.00218874],[0.0019094 0.0019094],[0.00120536 0.00120536],[0.00207458 0.00207458],[8.31098177e-05 8.31096057e-05],[0.00599401 0.00599401],[0.00717673 0.00717673],[0.00191353 0.00191353],[0.00627562 0.00627562],[0.00092615 0.00092615],[0.00276585 0.00276586],[0.00511758 0.00511758],[0.00261687 0.00261687],[0.00913653 0.00913653],[0.00726816 0.00726816],[0.00332689 0.00332689],3,3
[0.00377442 0.00377442],[0.0008656 0.0008656],[0.00025548 0.00025548],[0.00061821 0.00061821],[0.00370185 0.00370185],[0.00125899 0.00125899],[0.00194495 0.00194495],[0.0021339 0.0021339],[0.0019094 0.0019094],[0.00120536 0.00120536],[0.00196307 0.00196307],[0.00018874 0.00018874],[0.00598973 0.00598973],[0.00713796 0.00713796],[0.00175948 0.00175948],[0.00677229 0.00677229],[0.00091781 0.00091781],[0.00276514 0.00276514],[0.00583425 0.00583425],[0.00239615 0.00239615],[0.0095759 0.0095759],[0.0073036 0.0073036],[0.00341161 0.00341161],3,4
[0.02583076 0.02583076],[0.00030191 0.00030191],[0.00239008 0.00239008],[0.00597337 0.00597337],[0.01182147 0.01182147],[0.02408516 0.02408516],[0.02214194 0.02214194],[0.0237406 0.0237406],[0.00829873 0.00829873],[0.01373988 0.01373988],[0.00111925 0.00111925],[0.00268921 0.00268921],[0.00671195 0.00671195],[0.00401492 0.00401492],[0.00650282 0.00650282],[0.00138751 0.00138751],[0.00351659 0.00351659],[0.00429357 0.00429358],[0.00502988 0.00502988],[0.00052123 0.00052123],[0.01004453 0.01004453],[0.00161552 0.00161552],[0.00134683 0.00134683],4,0
[0.02653675 0.02653675],[0.00154334 0.00154334],[0.00193877 0.00193877],[0.00458877 0.00458877],[0.00961258 0.00961258],[0.02450524 0.02450524],[0.01508206 0.01508206],[0.01901988 0.01901988],[0.00407814 0.00407814],[0.01362262 0.01362262],[0.00105246 0.00105246],[0.00049429 0.00049429],[0.00100849 0.00100849],[0.00597052 0.00597052],[0.00593333 0.00593333],[0.00427679 0.00427679],[0.00262862 0.00262862],[0.00196953 0.00196953],[0.00583591 0.00583591],[0.00827095 0.00827095],[0.00753544 0.00753544],[0.00173972 0.00173972],[0.00126865 0.00126865],4,1
[0.02797357 0.02797358],[0.00137179 0.00137179],[0.00210258 0.00210258],[0.00627821 0.00627821],[0.01093639 0.01093639],[0.02651254 0.02651254],[0.01454202 0.01454202],[0.02320889 0.02320889],[0.00421897 0.00421897],[0.01487274 0.01487274],[0.00075246 0.00075246],[0.00094679 0.00094679],[0.00290238 0.00290238],[0.00382226 0.00382226],[0.0059754 0.0059754],[0.00400747 0.00400747],[0.00321044 0.00321044],[0.00612107 0.00612108],[0.00405845 0.00405845],[0.00761246 0.00761246],[0.01005996 0.01005996],[0.0006879 0.0006879],[0.0004904 0.0004904],4,2
[0.02551865 0.02551865],[0.00055242 0.00055242],[0.00225175 0.00225175],[0.00512389 0.00512389],[0.008805 0.008805],[0.02996976 0.02996976],[0.01512702 0.01512702],[0.01636469 0.01636469],[0.00474429 0.00474429],[0.01471532 0.01471532],[0.00047841 0.00047841],[0.00252984 0.00252984],[0.001176 0.001176],[0.00304683 0.00304683],[0.00764202 0.00764202],[0.005151 0.005151],[0.00141988 0.00141988],[0.00077254 0.00077254],[0.00529392 0.00529393],[0.00162218 0.00162218],[0.00524544 0.00524544],[0.00123365 0.00123365],[0.00108246 0.00108246],4,3
[0.02521711 0.02521711],[0.00133389 0.00133389],[0.00287726 0.00287726],[0.00612087 0.00612087],[0.01072218 0.01072218],[0.02396024 0.02396024],[0.0161123 0.0161123],[0.01752469 0.01752469],[0.00125461 0.00125461],[0.01396076 0.01396076],[0.00107163 0.00107163],[0.00033591 0.00033591],[0.00260881 0.00260881],[0.00577829 0.00577829],[0.00943829 0.00943829],[0.00360945 0.00360945],[0.0021206 0.0021206],[0.01171715 0.01171715],[0.00476194 0.00476194],[0.00754095 0.00754095],[0.00784548 0.00784548],[0.00322044 0.00322044],[0.00131254 0.00131254],4,4
[0.00041889 0.00041889],[0.00038 0.00038],[3.82539634e-05 3.82539648e-05],[0.00027131 0.00027131],[0.0001996 0.0001996],[0.00074806 0.00074806],[0.00065603 0.00065603],[0.00122056 0.00122056],[0.0018796 0.0018796],[0.00162718 0.00162718],[0.0025504 0.0025504],[2.51190752e-05 2.51190714e-05],[0.00057401 0.00057401],[0.00084218 0.00084218],[4.60712610e-05 4.60714096e-05],[0.00290746 0.00290746],[0.00055032 0.00055032],[0.00343635 0.00343635],[0.00132706 0.00132706],[0.00109393 0.00109393],[0.00100524 0.00100524],[0.00068004 0.00068004],[0.00052536 0.00052536],5,0
[0.00031627 0.00031627],[0.0003831 0.0003831],[2.03968202e-05 2.03968218e-05],[0.00023917 0.00023917],[0.00014417 0.00014417],[0.00076234 0.00076234],[0.00067901 0.00067901],[0.00119532 0.00119532],[0.00180758 0.00180758],[0.00152345 0.00152345],[0.00234254 0.00234254],[7.05555634e-05 7.05555789e-05],[0.00056631 0.00056631],[0.00108341 0.00108341],[5.63490333e-05 5.63491861e-05],[0.00291127 0.00291127],[0.00059988 0.00059988],[0.00353813 0.00353813],[0.00158016 0.00158016],[0.00089087 0.00089087],[0.0009998 0.0009998],[0.00073302 0.00073302],[0.00050246 0.00050246],5,1
[0.00035817 0.00035817],[0.00035333 0.00035333],[6.75396812e-05 6.75396808e-05],[0.0002431 0.0002431],[0.00015365 0.00015365],[0.00071968 0.00071968],[0.00067234 0.00067234],[0.00105552 0.00105552],[0.00168008 0.00168008],[0.00133016 0.00133016],[0.0027877 0.0027877],[0.00027246 0.00027246],[0.00072607 0.00072607],[0.00087758 0.00087758],[0.00011837 0.00011837],[0.00301044 0.00301044],[0.00115433 0.00115433],[0.00339675 0.00339675],[0.00155599 0.00155599],[0.00098313 0.00098313],[0.00029234 0.00029234],[0.00120901 0.00120901],[0.00045583 0.00045583],5,2
[0.00038032 0.00038032],[0.00038131 0.00038131],[8.36111078e-05 8.36111063e-05],[0.00023917 0.00023917],[0.00012317 0.00012317],[0.00073806 0.00073806],[0.00065627 0.00065627],[0.00118591 0.00118591],[0.00167286 0.00167286],[0.00137921 0.00137921],[0.00255175 0.00255175],[2.52777631e-05 2.52777569e-05],[0.00042008 0.00042008],[0.00100472 0.00100472],[2.56347462e-05 2.56348998e-05],[0.00287972 0.00287972],[0.00050282 0.00050282],[0.00348317 0.00348317],[0.00152147 0.00152147],[0.00095683 0.00095683],[0.00095214 0.00095214],[0.00091472 0.00091472],[0.00055988 0.00055988],5,3
[0.00036746 0.00036746],[0.000375 0.000375],[5.25396787e-05 5.25396795e-05],[0.00023345 0.00023345],[0.00014643 0.00014643],[0.00078484 0.00078484],[0.00073246 0.00073246],[0.00117091 0.00117091],[0.0018452 0.0018452],[0.00158944 0.00158944],[0.00253742 0.00253742],[0.00012294 0.00012294],[0.00063107 0.00063107],[0.00083282 0.00083282],[5.14284048e-05 5.14285527e-05],[0.00291056 0.00291056],[0.00055365 0.00055365],[0.00344671 0.00344671],[0.00114968 0.00114968],[0.00089409 0.00089409],[0.00089286 0.00089286],[0.00078052 0.00078052],[0.00053639 0.00053639],5,4
[0.0005075 0.0005075],[0.0005069 0.0005069],[9.88492449e-05 9.88492064e-05],[0.00048194 0.00048194],[6.22619068e-05 6.22619080e-05],[0.00127942 0.00127942],[0.002306 0.002306],[0.00211282 0.00211282],[0.00237583 0.00237583],[0.00183825 0.00183825],[0.00255492 0.00255492],[0.00080996 0.00080996],[0.00040413 0.00040413],[0.00017175 0.00017175],[0.00020893 0.00020893],[0.0028619 0.0028619],[0.00044258 0.00044258],[0.00225425 0.00225425],[0.00130635 0.00130635],[0.00118437 0.00118437],[0.001895 0.001895],[0.00171777 0.00171777],[0.00061449 0.00061449],6,0
[0.00044583 0.00044583],[0.00028111 0.00028111],[8.58730509e-05 8.58730158e-05],[0.00031452 0.00031452],[0.00010131 0.00010131],[0.0014146 0.0014146],[0.00191127 0.00191127],[0.00215591 0.00215591],[0.00237433 0.00237433],[0.00187869 0.00187869],[0.00252336 0.00252336],[0.00101064 0.00101064],[0.00040052 0.00040052],[0.00134408 0.00134408],[0.00012758 0.00012758],[0.00248802 0.00248802],[0.00038921 0.00038921],[0.0016373 0.0016373],[0.0010792 0.0010792],[0.00119699 0.00119699],[0.00071317 0.00071317],[0.00144 0.00144],[0.00042846 0.00042846],6,1
[0.00071119 0.00071119],[0.00044519 0.00044519],[7.78968604e-05 7.78968254e-05],[0.00044194 0.00044194],[6.89682246e-05 6.89682583e-05],[0.00133576 0.00133576],[0.00234417 0.00234417],[0.00215465 0.00215465],[0.00240095 0.00240095],[0.00181452 0.00181452],[0.00251198 0.00251198],[0.00014254 0.00014254],[0.00035159 0.00035159],[0.00067579 0.00067579],[0.0002108 0.0002108],[0.00287868 0.00287868],[0.00048519 0.00048519],[0.00233992 0.00233992],[0.00130731 0.00130731],[0.00112238 0.00112238],[0.00192163 0.00192163],[0.00173884 0.00173884],[0.00059361 0.00059361],6,2
[0.0005525 0.0005525],[0.00048091 0.00048091],[8.45635281e-05 8.45634920e-05],[0.00044242 0.00044242],[7.86507973e-05 7.86507976e-05],[0.00125005 0.00125005],[0.00226973 0.00226973],[0.00211032 0.00211032],[0.00232857 0.00232857],[0.00184746 0.00184746],[0.00236956 0.00236956],[0.00084568 0.00084568],[0.0001715 0.0001715],[0.00058357 0.00058357],[0.00017135 0.00017135],[0.00266471 0.00266472],[0.00090567 0.00090567],[0.00233683 0.00233683],[0.00103028 0.00103028],[0.00115897 0.00115897],[0.00101119 0.00101119],[0.00151356 0.00151356],[0.00035556 0.00035556],6,3
[0.00044631 0.00044631],[0.00026945 0.00026945],[8.45635281e-05 8.45634920e-05],[0.00031948 0.00031948],[5.72655087e-05 5.72655152e-05],[0.00140206 0.00140206],[0.00215429 0.00215429],[0.00206758 0.00206758],[0.00238575 0.00238575],[0.00177492 0.00177492],[0.00240027 0.00240027],[0.00063624 0.00063624],[0.00021679 0.00021679],[0.00058122 0.00058122],[0.00011639 0.00011639],[0.00250607 0.00250608],[0.00038869 0.00038869],[0.0016275 0.0016275],[0.0013267 0.0013267],[0.00119088 0.00119088],[0.00078484 0.00078484],[0.00149195 0.00149195],[0.00043453 0.00043453],6,4
[0.00192829 0.00192829],[0.0004645 0.0004645],[0.00055308 0.00055308],[0.00022722 0.00022722],[0.00079889 0.00079889],[0.00076488 0.00076488],[0.00042527 0.00042527],[0.00108288 0.00108288],[0.00142639 0.00142639],[0.00140522 0.00140522],[0.00232022 0.00232022],[0.00160723 0.00160723],[0.00218122 0.00218122],[0.00289297 0.00289297],[0.0014409 0.0014409],[0.00152193 0.00152193],[0.00411354 0.00411354],[0.00176643 0.00176642],[0.00169779 0.00169779],[0.00243017 0.00243017],[0.00106909 0.00106909],[0.00073979 0.00073979],[0.00011492 0.00011492],7,0
[0.0018656 0.0018656],[0.00058247 0.00058247],[0.00039042 0.00039042],[0.00023258 0.00023258],[0.00079425 0.00079425],[0.00076187 0.00076187],[0.00087539 0.00087539],[0.00112868 0.00112868],[0.00145996 0.00145996],[0.00147392 0.00147392],[0.00223249 0.00223249],[0.00166754 0.00166754],[0.00158721 0.00158721],[0.00422071 0.00422071],[0.00130657 0.00130657],[0.00159895 0.00159895],[0.00414188 0.00414188],[0.00128154 0.00128154],[0.00072086 0.00072086],[0.00139513 0.00139513],[0.00141675 0.00141675],[0.00037735 0.00037735],[0.00045897 0.00045897],7,1
[0.00168738 0.00168738],[0.00057854 0.00057855],[0.00039578 0.00039578],[0.00023377 0.00023377],[0.00057544 0.00057544],[0.00078246 0.00078246],[0.00035459 0.00035459],[0.0010836 0.0010836],[0.00157012 0.00157012],[0.00155118 0.00155118],[0.00240134 0.00240134],[0.00143897 0.00143897],[0.00240455 0.00240455],[0.0029273 0.0029273],[0.00101586 0.00101586],[0.00164058 0.00164058],[0.00361807 0.00361807],[0.00125587 0.00125587],[0.00143938 0.00143938],[0.00103437 0.00103437],[0.00091067 0.00091067],[0.00059753 0.00059753],[0.00046302 0.00046302],7,2
[0.0017744 0.0017744],[0.00038081 0.00038081],[0.00039709 0.00039709],[0.00023353 0.00023353],[0.00073877 0.00073877],[0.00078687 0.00078687],[0.00051765 0.00051765],[0.00112689 0.00112689],[0.00145425 0.00145425],[0.00160915 0.00160915],[0.0022857 0.0022857],[0.00170278 0.00170278],[0.00197161 0.00197162],[0.00279464 0.00279464],[0.00112348 0.00112348],[0.0015699  0.00156991],[0.00405902 0.00405902],[0.00172416 0.00172416],[0.00024509 0.00024509],[0.00142287 0.00142287],[0.00094222 0.00094222],[0.0009417 0.0009417],[0.00023635 0.00023635],7,3
[0.00200111 0.00200111],[0.00050005 0.00050005],[0.00049689 0.00049689],[0.00022115 0.00022115],[0.00078806 0.00078806],[0.00203635 0.00203635],[0.00028531 0.00028531],[0.00109019 0.00109019],[0.0014254 0.0014254],[0.00139919 0.00139919],[0.00230153 0.00230153],[0.00140738 0.00140738],[0.00229634 0.00229634],[0.0028167 0.0028167],[0.00162495 0.00162495],[0.00150951 0.00150951],[0.00385787 0.00385787],[0.00169226 0.00169226],[0.0009516 0.0009516],[0.00197322 0.00197322],[0.0007044 0.0007044],[0.00058884 0.00058884],[7.14310081e-07 7.14279404e-07],7,4
[0.00219425 0.00219425],[0.00047635 0.00047635],[0.00011857 0.00011857],[0.00046087 0.00046087],[0.00037921 0.00037921],[0.00141643 0.00141643],[0.00129865 0.00129865],[0.00101341 0.00101341],[0.00260706 0.00260706],[0.00061238 0.00061238],[0.00269738 0.00269738],[0.00199702 0.00199702],[0.00021742 0.00021742],[0.0024929 0.0024929],[0.00233341 0.00233341],[0.00283786 0.00283786],[0.00371099 0.00371099],[0.00197825 0.00197825],[0.00290278 0.00290278],[0.00077071 0.00077071],[0.00024948 0.00024948],[0.00307345 0.00307345],[0.00129067 0.00129067],8,0
[0.00174381 0.00174381],[0.00024468 0.00024468],[0.00010619 0.00010619],[0.00034683 0.00034683],[1.96031618e-05 1.96031711e-05],[0.00121869 0.00121869],[0.00134444 0.00134444],[0.00085579 0.00085579],[0.00219266 0.00219266],[0.00084389 0.00084389],[0.00292806 0.00292806],[0.00111472 0.00111472],[0.0007129 0.0007129],[0.00432718 0.00432718],[0.00322024 0.00322024],[0.00498587 0.00498587],[0.00350984 0.00350984],[0.0026594 0.0026594],[0.0025969 0.0025969],[0.00049952 0.00049952],[0.00052429 0.00052429],[0.00300091 0.00300091],[0.00077603 0.00077603],8,1
[0.00319925 0.00319925],[0.0003454 0.0003454],[0.00015357 0.00015357],[0.00057921 0.00057921],[0.0001477 0.0001477],[0.00096833 0.00096833],[0.00161821 0.00161821],[0.00080841 0.00080841],[0.00223016 0.00223016],[0.00032702 0.00032702],[0.00263095 0.00263095],[0.00212468 0.00212468],[0.00260048 0.00260048],[0.00240357 0.00240357],[0.00421341 0.00421341],[0.00828389 0.00828389],[0.00275242 0.00275242],[0.00252067 0.00252067],[0.00483905 0.00483905],[0.00347603 0.00347603],[0.00137706 0.00137706],[0.00039147 0.00039147],[0.00061532 0.00061532],8,2
[2.83332780e-05 2.83333824e-05],[0.00047968 0.00047968],[0.00048083 0.00048083],[0.00039028 0.00039028],[0.00010456 0.00010456],[0.00129607 0.00129607],[0.00167647 0.00167647],[0.00077508 0.00077508],[0.00171266 0.00171266],[0.00055544 0.00055544],[0.0021929 0.0021929],[0.00132127 0.00132127],[0.00110718 0.00110718],[0.00634468 0.00634468],[0.00776381 0.00776381],[0.01124135 0.01124135],[0.00344984 0.00344984],[0.00129571 0.00129571],[3.51985870e-05 3.51984355e-05],[1.92458535e-05 1.92460367e-05],[0.00027706 0.00027706],[0.00351698 0.00351698],[0.00065734 0.00065734],8,3
