X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.00608622 0.00608622],[8.95056230e-06 8.95058484e-06],[0.00251733 0.00251733],[0.0030732 0.0030732],[0.00399995 0.00399995],[0.03446078 0.03446078],[0.01465967 0.01465967],[0.00214649 0.00214649],[0.0081191 0.0081191],[0.0047079 0.0047079],[0.00159371 0.00159371],[0.00425133 0.00425133],[0.00144044 0.00144044],[0.00706339 0.00706339],[0.01614276 0.01614276],[0.00320783 0.00320783],[0.01583601 0.01583601],[0.02382612 0.02382612],[0.00954468 0.00954468],[0.01045198 0.01045198],[0.0068517 0.0068517],[0.00088538 0.00088538],[0.01635386 0.01635386],8,0
[0.00607021 0.00607021],[9.40679191e-05 9.40679772e-05],[0.00301342 0.00301342],[0.00204673 0.00204673],[0.00344781 0.00344781],[0.03523129 0.03523129],[0.01702547 0.01702547],[0.00230812 0.00230812],[0.00707913 0.00707913],[0.00412058 0.00412058],[0.00197392 0.00197392],[0.00149851 0.00149851],[0.0003915 0.0003915],[0.00649418 0.00649418],[0.01586297 0.01586297],[0.00537194 0.00537194],[0.01615334 0.01615334],[0.02171661 0.02171661],[0.0102214 0.0102214],[0.00930574 0.00930574],[0.000535 0.000535],[0.00728977 0.00728977],[0.0157087  0.01570871],8,1
[0.00616284 0.00616284],[0.00018854 0.00018854],[0.00213209 0.00213209],[0.0028846 0.0028846],[0.0037942 0.0037942],[0.03474829 0.03474829],[0.01655414 0.01655414],[0.00250631 0.00250631],[0.00809524 0.00809524],[0.00514045 0.00514045],[0.00291978 0.00291978],[0.00232348 0.00232348],[0.00173149 0.00173149],[0.0052956 0.0052956],[0.01470788 0.01470788],[0.00623682 0.00623682],[0.01635461 0.01635461],[0.02448908 0.02448908],[0.01087658 0.01087658],[0.01267108 0.01267108],[0.00420248 0.00420248],[0.01270082 0.01270082],[0.01742826 0.01742826],8,2
[0.00525565 0.00525565],[0.00088628 0.00088628],[0.0015243 0.0015243],[0.00522591 0.00522591],[0.00369313 0.00369313],[0.03449298 0.03449298],[0.01516682 0.01516682],[0.0016781 0.0016781],[0.00703008 0.00703008],[0.00459199 0.00459199],[0.00173579 0.00173579],[0.00337012 0.00337012],[0.00057248 0.00057248],[0.01074062 0.01074062],[0.01615462 0.01615462],[0.00146977 0.00146977],[0.01460389 0.01460389],[0.02162751 0.02162751],[0.01058717 0.01058717],[0.01020723 0.01020723],[0.0051041 0.0051041],[0.00353068 0.00353068],[0.02427034 0.02427034],8,3
[0.0064392 0.0064392],[2.91689158e-05 2.91689359e-05],[0.00236087 0.00236087],[0.00416635 0.00416635],[0.00320836 0.00320836],[0.03448846 0.03448846],[0.01610498 0.01610498],[0.00164455 0.00164455],[0.0076378 0.0076378],[0.00496603 0.00496603],[0.00174228 0.00174228],[0.00215095 0.00215095],[0.00133629 0.00133629],[0.00814104 0.00814104],[0.01675069 0.01675069],[0.003582 0.003582],[0.01582368 0.01582368],[0.02362737 0.02362737],[0.01154032 0.01154032],[0.01089073 0.01089073],[0.00455504 0.00455504],[0.0071625 0.0071625],[0.0175484 0.0175484],8,4
[0.01790846 0.01790846],[0.00098598 0.00098598],[0.00019013 0.00019013],[0.00229815 0.00229815],[0.00034089 0.00034089],[0.02900012 0.02900012],[0.01143631 0.01143631],[0.00114016 0.00114016],[0.00780241 0.00780241],[0.0022848 0.0022848],[0.00032851 0.00032851],[0.00871332 0.00871332],[0.00988961 0.00988961],[0.01895383 0.01895383],[0.01302193 0.01302193],[0.0047127 0.0047127],[0.01147257 0.01147257],[0.01815777 0.01815777],[0.01090954 0.01090954],[0.00476287 0.00476287],[0.00738924 0.00738924],[0.00833848 0.00833848],[0.00413671 0.00413671],9,0
[0.0207844 0.0207844],[0.0008014 0.0008014],[0.00011206 0.00011206],[0.0048005 0.0048005],[0.00248171 0.00248171],[0.02999109 0.02999109],[0.01215357 0.01215357],[0.00173043 0.00173043],[0.00907736 0.00907736],[0.00169374 0.00169374],[0.00072381 0.00072381],[0.0064594 0.0064594],[0.01088107 0.01088107],[0.01632746 0.01632746],[0.01103314 0.01103314],[0.00497429 0.00497429],[0.01118407 0.01118407],[0.01737514 0.01737514],[0.01389563 0.01389564],[0.00465013 0.00465013],[0.00640513 0.00640513],[0.00419055 0.00419055],[0.0099711 0.0099711],9,1
[0.02061855 0.02061855],[0.00074407 0.00074407],[6.55953345e-05 6.55953901e-05],[0.00456269 0.00456269],[0.00075155 0.00075155],[0.02883324 0.02883324],[0.01153055 0.01153055],[0.00171951 0.00171951],[0.00853974 0.00853974],[0.00157546 0.00157546],[0.00053508 0.00053508],[0.00663649 0.00663649],[0.00691737 0.00691737],[0.01857347 0.01857347],[0.01279667 0.01279667],[0.00399752 0.00399752],[0.01091873 0.01091872],[0.01714095 0.01714095],[0.01287859 0.01287859],[0.00435457 0.00435457],[0.00644015 0.00644015],[0.00190842 0.00190842],[0.00936583 0.00936583],9,2
[0.01677345 0.01677345],[0.00068915 0.00068915],[0.00012704 0.00012704],[0.00366366 0.00366366],[0.00024798 0.00024798],[0.03034187 0.03034188],[0.01129895 0.01129895],[0.00134002 0.00134002],[0.00829439 0.00829439],[0.00160978 0.00160978],[0.00043006 0.00043006],[0.00704065 0.00704065],[0.00868537 0.00868537],[0.01680734 0.01680734],[0.01247228 0.01247228],[0.00528685 0.00528685],[0.01079719 0.01079719],[0.01785635 0.01785635],[0.01075332 0.01075332],[0.00320751 0.00320751],[0.00723157 0.00723157],[0.00745609 0.00745609],[0.00867307 0.00867307],9,3
[0.02179466 0.02179466],[0.00090983 0.00090983],[0.00200794 0.00200794],[0.00367993 0.00367993],[0.00062789 0.00062789],[0.02953717 0.02953717],[0.01060965 0.01060965],[0.00131446 0.00131446],[0.00836799 0.00836799],[0.00083395 0.00083395],[0.00072635 0.00072635],[0.00523702 0.00523702],[0.00953491 0.00953491],[0.01466698 0.01466698],[0.01535856 0.01535856],[0.00479591 0.00479591],[0.01001619 0.01001619],[0.0172648  0.01726481],[0.01357815 0.01357815],[0.00061945 0.00061945],[0.00770885 0.00770885],[0.00735458 0.00735458],[0.0097261 0.0097261],9,4
[0.02275208 0.02275208],[0.00532545 0.00532545],[0.00272673 0.00272673],[0.00202112 0.00202112],[0.00476923 0.00476923],[0.03060367 0.03060367],[0.00969264 0.00969264],[0.00120062 0.00120062],[0.00198221 0.00198221],[0.003441 0.003441],[0.01359551 0.01359551],[0.00252793 0.00252793],[0.00756004 0.00756004],[0.00197631 0.00197631],[0.00087919 0.00087919],[0.00242066 0.00242066],[0.00445149 0.00445149],[0.0177765  0.01777651],[0.00209403 0.00209403],[0.02544744 0.02544744],[0.00191625 0.00191625],[0.01446153 0.01446153],[0.03627805 0.03627805],10,0
[0.01730915 0.01730915],[0.00515364 0.00515364],[0.00175482 0.00175482],[0.00087749 0.00087749],[0.00628191 0.00628191],[0.03265444 0.03265444],[0.0106136 0.0106136],[0.00030485 0.00030485],[0.00265378 0.00265378],[0.00422978 0.00422978],[0.01286813 0.01286813],[0.00176599 0.00176599],[0.00825008 0.00825008],[0.00290716 0.00290716],[0.00452349 0.00452349],[0.00916378 0.00916378],[0.00136471 0.00136471],[0.01683845 0.01683845],[0.00218011 0.00218011],[0.02510002 0.02510002],[0.0020824 0.0020824],[0.00657009 0.00657009],[0.0289093 0.0289093],10,1
[0.01907289 0.01907289],[0.00338426 0.00338426],[0.0037737 0.0037737],[0.00290672 0.00290672],[0.00210471 0.00210471],[0.03031625 0.03031625],[0.0105875 0.0105875],[0.00023441 0.00023441],[0.00155056 0.00155056],[0.00277731 0.00277731],[0.00934101 0.00934101],[0.00348473 0.00348473],[0.00380724 0.00380724],[0.00139807 0.00139807],[0.00753936 0.00753936],[0.00171322 0.00171322],[0.00731186 0.00731186],[0.01167579 0.01167579],[0.00288293 0.00288293],[0.01181865 0.01181865],[0.00671679 0.00671679],[0.01730182 0.01730182],[0.03934104 0.03934103],10,2
[0.01724369 0.01724369],[0.0064725 0.0064725],[0.00269325 0.00269325],[0.00106636 0.00106636],[0.0066192 0.0066192],[0.0340845 0.0340845],[0.01242464 0.01242464],[0.00042185 0.00042185],[0.00189921 0.00189921],[0.00254112 0.00254112],[0.00855929 0.00855929],[0.00371318 0.00371318],[0.00096177 0.00096177],[0.00125692 0.00125692],[0.00964222 0.00964221],[5.04544473e-05 5.04542374e-05],[0.00318052 0.00318052],[0.00691914 0.00691914],[0.0015189 0.0015189],[0.00879014 0.00879014],[0.00740093 0.00740093],[0.01226858 0.01226858],[0.03296306 0.03296306],10,3
[0.01269737 0.01269737],[0.00334811 0.00334811],[0.00181074 0.00181074],[0.00317123 0.00317123],[0.00686565 0.00686565],[0.03070109 0.03070109],[0.01268896 0.01268896],[0.00071352 0.00071352],[0.00158376 0.00158376],[0.00557558 0.00557558],[0.01063326 0.01063326],[0.00207035 0.00207035],[0.00124966 0.00124966],[0.00146015 0.00146015],[0.00719547 0.00719547],[0.00285858 0.00285858],[0.00954633 0.00954633],[0.00953014 0.00953014],[0.00095113 0.00095113],[0.01368943 0.01368943],[0.00711908 0.00711908],[0.00755717 0.00755717],[0.02551416 0.02551416],10,4
[0.00468851 0.00468851],[0.00188499 0.00188499],[0.00283999 0.00283999],[0.00359691 0.00359691],[0.00775204 0.00775204],[0.19346701 0.19346701],[0.03759992 0.03759992],[0.03120137 0.03120138],[0.05753589 0.05753589],[0.02010251 0.02010251],[0.00459317 0.00459317],[0.01006913 0.01006913],[0.00789867 0.00789867],[0.01726596 0.01726596],[0.00043045 0.00043045],[0.00348029 0.00348029],[0.00283351 0.00283351],[0.00337385 0.00337385],[0.00884669 0.00884669],[0.00557494 0.00557494],[0.02268185 0.02268185],[0.01421471 0.01421471],[0.00142838 0.00142838],11,0
[0.00324338 0.00324338],[0.00194229 0.00194229],[0.00145525 0.00145525],[0.0016653 0.0016653],[0.00851226 0.00851226],[0.18195838 0.18195838],[0.03186116 0.03186116],[0.02721926 0.02721926],[0.04114049 0.04114049],[0.01917173 0.01917173],[0.00341758 0.00341758],[0.00608352 0.00608352],[0.00510374 0.00510374],[0.00960627 0.00960627],[0.0034457 0.0034457],[0.00440891 0.00440891],[0.00151691 0.0015169 ],[0.00516271 0.00516271],[0.00234276 0.00234276],[0.01052954 0.01052954],[0.00433623 0.00433623],[0.00722911 0.00722911],[0.00438149 0.00438149],11,1
[0.00337767 0.00337767],[0.00196396 0.00196396],[0.00315249 0.00315249],[0.00447665 0.00447665],[0.01061223 0.01061223],[0.19329189 0.19329189],[0.04253511 0.04253511],[0.02941776 0.02941776],[0.04340268 0.04340268],[0.01570822 0.01570822],[0.00367929 0.00367929],[0.009203 0.009203],[0.01063891 0.01063891],[0.01605705 0.01605705],[0.00370042 0.00370042],[0.00324004 0.00324004],[0.00249445 0.00249445],[0.00062752 0.00062752],[0.00464714 0.00464714],[0.00687262 0.00687262],[0.00801046 0.00801046],[0.01124722 0.01124722],[0.0009431 0.0009431],11,2
[0.00744007 0.00744007],[0.00192467 0.00192467],[0.00253013 0.00253013],[0.00345344 0.00345344],[0.00738795 0.00738795],[0.19626434 0.19626434],[0.03039005 0.03039005],[0.02973879 0.02973879],[0.05163471 0.05163471],[0.0225666 0.0225666],[0.0047917 0.0047917],[0.01009467 0.01009467],[0.0080702 0.0080702],[0.01876247 0.01876247],[0.00580196 0.00580196],[0.00677069 0.00677069],[0.0012831 0.0012831],[0.00591538 0.00591538],[0.00235366 0.00235366],[0.0037167 0.0037167],[0.02652962 0.02652962],[0.01459063 0.01459063],[0.00033384 0.00033384],11,3
[0.00046211 0.00046211],[0.00187459 0.00187459],[0.00240483 0.00240483],[0.00386054 0.00386054],[0.00979157 0.00979157],[0.19430186 0.19430186],[0.02901721 0.02901721],[0.02696515 0.02696516],[0.03926454 0.03926454],[0.01481301 0.01481301],[0.00320514 0.00320514],[0.00676582 0.00676582],[0.00492229 0.00492229],[0.0114041 0.0114041],[0.00760006 0.00760006],[0.00587568 0.00587568],[0.00438464 0.00438464],[0.00745853 0.00745853],[0.00135963 0.00135963],[0.00701728 0.00701728],[0.00383973 0.00383973],[0.01198234 0.01198234],[0.00031661 0.00031661],11,4
[0.01385195 0.01385195],[0.00336264 0.00336264],[0.00159732 0.00159732],[0.00158737 0.00158737],[0.00035178 0.00035178],[0.03429702 0.03429702],[0.01744637 0.01744637],[8.23764379e-05 8.23763859e-05],[0.00948869 0.00948869],[0.00718934 0.00718934],[0.00420759 0.00420759],[0.01612494 0.01612494],[0.00851577 0.00851577],[0.00430677 0.00430677],[0.01303987 0.01303987],[0.00816181 0.00816181],[0.01358161 0.01358161],[0.00570462 0.00570462],[0.00199088 0.00199088],[0.0043606 0.0043606],[0.00560678 0.00560678],[0.00588309 0.00588309],[0.00274642 0.00274642],12,0
[0.00903905 0.00903905],[0.00328709 0.00328709],[0.00057495 0.00057495],[0.00228733 0.00228733],[0.00146875 0.00146875],[0.02880813 0.02880813],[0.01935829 0.01935829],[0.00195737 0.00195737],[0.01009967 0.01009967],[0.00717551 0.00717551],[0.00456734 0.00456734],[0.01565506 0.01565506],[0.00797764 0.00797764],[0.00622434 0.00622434],[0.01008132 0.01008132],[0.0081065 0.0081065],[0.01313793 0.01313793],[0.00462641 0.00462641],[0.0054458  0.00544579],[0.00384515 0.00384515],[0.00926506 0.00926506],[0.01395834 0.01395834],[0.00502768 0.00502768],12,1
[0.01030224 0.01030224],[0.00319429 0.00319429],[0.00073009 0.00073009],[0.00290793 0.00290793],[0.00294685 0.00294685],[0.02768165 0.02768165],[0.02145295 0.02145295],[0.00041981 0.00041981],[0.00803195 0.00803195],[0.00789498 0.00789498],[0.00488983 0.00488983],[0.0168511 0.0168511],[0.00614869 0.00614869],[0.00251084 0.00251084],[0.00390124 0.00390124],[0.00898099 0.00898099],[0.00827806 0.00827806],[0.00067256 0.00067257],[0.0033113 0.0033113],[0.00683382 0.00683382],[0.00454026 0.00454026],[0.01139392 0.01139392],[0.00083298 0.00083298],12,2
[0.00793053 0.00793053],[0.00339286 0.00339286],[0.00208928 0.00208928],[0.00461639 0.00461639],[0.00075946 0.00075946],[0.02858368 0.02858368],[0.01550282 0.01550282],[0.00122568 0.00122568],[0.01058634 0.01058634],[0.00796384 0.00796384],[0.00472296 0.00472296],[0.01845726 0.01845726],[0.00540746 0.00540746],[0.00652605 0.00652605],[0.01486064 0.01486064],[0.00714086 0.00714086],[0.01264626 0.01264626],[0.01081513 0.01081513],[0.00396175 0.00396175],[0.00824712 0.00824712],[0.00275677 0.00275677],[0.0070618 0.0070618],[0.00319305 0.00319305],12,3
[0.01295541 0.01295541],[0.00333667 0.00333667],[0.00113034 0.00113034],[0.00117652 0.00117652],[0.00358431 0.00358431],[0.03138034 0.03138034],[0.0176318 0.0176318],[0.0021066 0.0021066],[0.0105978 0.0105978],[0.0064767 0.0064767],[0.00497734 0.00497734],[0.01521981 0.01521981],[0.0071127 0.0071127],[0.00342747 0.00342747],[0.01048886 0.01048886],[0.00485734 0.00485734],[0.00832021 0.00832021],[0.00401992 0.00401992],[0.00104056 0.00104056],[0.00850389 0.00850389],[0.00153582 0.00153582],[0.00707701 0.00707701],[0.00517959 0.00517959],12,4
[0.00443219 0.00443219],[0.00589598 0.00589598],[0.00217694 0.00217694],[0.00175036 0.00175036],[0.0149728 0.0149728],[0.0069698 0.0069698],[0.0109588 0.0109588],[0.01766933 0.01766933],[0.00638167 0.00638167],[0.00381953 0.00381953],[0.00031414 0.00031414],[0.00432957 0.00432957],[0.02713652 0.02713652],[0.00512952 0.00512952],[0.01011872 0.01011872],[0.00157498 0.00157498],[0.01296087 0.01296087],[0.0180613 0.0180613],[0.01283035 0.01283035],[0.00304077 0.00304077],[0.0182234 0.0182234],[0.00938474 0.00938474],[0.00442903 0.00442903],13,0
[0.00028235 0.00028235],[0.00760953 0.00760953],[0.00169065 0.00169065],[0.00195513 0.00195513],[0.01681032 0.01681032],[0.00436945 0.00436946],[0.01240574 0.01240574],[0.01708715 0.01708715],[0.00639085 0.00639085],[0.00232102 0.00232102],[0.000426 0.000426],[0.00547321 0.00547321],[0.01585811 0.01585811],[0.00951811 0.00951811],[0.01088049 0.01088049],[0.00069315 0.00069315],[0.00992963 0.00992963],[0.02607559 0.02607559],[0.0132453 0.0132453],[0.00085498 0.00085498],[0.02014932 0.02014932],[0.00469309 0.00469309],[0.00274141 0.00274141],13,1
[0.00184059 0.00184059],[0.00603387 0.00603387],[0.00101422 0.00101422],[0.0013134 0.0013134],[0.0156779 0.0156779],[0.00676426 0.00676426],[0.01222826 0.01222826],[0.0154155 0.0154155],[0.00496258 0.00496258],[0.0039265 0.0039265],[0.00211516 0.00211516],[0.00119056 0.00119056],[0.01654529 0.01654529],[0.00942138 0.00942138],[0.01509299 0.01509299],[0.00491398 0.00491398],[0.01165193 0.01165193],[0.02154064 0.02154064],[0.01230803 0.01230804],[0.00363151 0.00363151],[0.01559623 0.01559623],[0.01003384 0.01003384],[0.00188445 0.00188445],13,2
[0.00149454 0.00149454],[0.00491171 0.00491171],[0.00195882 0.00195882],[0.00170236 0.00170236],[0.01360459 0.01360459],[0.00304282 0.00304282],[0.01041606 0.01041606],[0.01869495 0.01869495],[0.00655411 0.00655411],[0.0026227 0.0026227],[0.00059361 0.00059361],[0.00952729 0.00952729],[0.02201171 0.02201171],[0.00819168 0.00819168],[0.01357694 0.01357694],[0.00195662 0.00195662],[0.01158372 0.01158372],[0.02151454 0.02151454],[0.01375206 0.01375206],[0.00076367 0.00076367],[0.01403041 0.01403041],[0.00741988 0.00741989],[0.00318443 0.00318443],13,3
[0.00373002 0.00373002],[0.00932966 0.00932966],[0.00249877 0.00249877],[0.00149065 0.00149065],[0.01644483 0.01644483],[0.00304419 0.00304419],[0.01436971 0.01436971],[0.01481219 0.01481219],[0.00537589 0.00537589],[0.00333719 0.00333719],[0.00172028 0.00172028],[0.00456507 0.00456507],[0.01640684 0.01640684],[0.004175 0.004175],[0.01039035 0.01039035],[5.88816156e-05 5.88815382e-05],[0.01053168 0.01053168],[0.01615616 0.01615616],[0.01182094 0.01182094],[0.00307544 0.00307544],[0.01841836 0.01841836],[0.01244489 0.01244489],[0.00206614 0.00206614],13,4
[0.00904357 0.00904357],[0.00112404 0.00112404],[0.00150309 0.00150309],[0.00280557 0.00280557],[0.01596239 0.01596239],[0.22054791 0.22054791],[0.10519303 0.10519303],[0.0314992 0.0314992],[0.07073299 0.07073299],[0.03550579 0.03550579],[0.00146 0.00146],[0.01421223 0.01421223],[0.00706199 0.00706199],[0.02215216 0.02215216],[0.00971069 0.00971069],[0.00928591 0.00928591],[0.00962439 0.00962439],[0.01568759 0.01568759],[0.01016287 0.01016287],[0.00330063 0.00330063],[0.02248084 0.02248084],[0.0067573 0.0067573],[0.00205867 0.00205867],14,0
[0.00944156 0.00944156],[0.00063996 0.00063996],[0.00110633 0.00110633],[0.00322895 0.00322895],[0.01802137 0.01802137],[0.21475206 0.21475206],[0.10333004 0.10333004],[0.03395236 0.03395236],[0.0624739 0.0624739],[0.03584359 0.03584359],[0.00203235 0.00203235],[0.01552451 0.01552451],[0.00836601 0.00836601],[0.02007736 0.02007736],[0.00841687 0.00841687],[0.00989669 0.00989669],[0.0070693 0.0070693],[0.01859768 0.01859768],[0.00882258 0.00882258],[0.00506826 0.00506826],[0.02400052 0.02400052],[0.00629545 0.00629545],[0.0014286 0.0014286],14,1
[0.00934256 0.00934256],[0.00166145 0.00166145],[0.00261413 0.00261413],[0.0024799 0.0024799],[0.01496264 0.01496264],[0.21240845 0.21240845],[0.1065336  0.10653361],[0.02903822 0.02903822],[0.0586384  0.05863841],[0.03272972 0.03272972],[0.00148404 0.00148404],[0.01198197 0.01198197],[0.00622583 0.00622583],[0.01876686 0.01876686],[0.00853448 0.00853448],[0.00792557 0.00792557],[0.00780219 0.00780219],[0.01512389 0.01512389],[0.01122717 0.01122717],[0.0035144 0.0035144],[0.01236746 0.01236746],[0.0038178 0.0038178],[0.0017008 0.0017008],14,2
[0.00705759 0.00705759],[0.00105564 0.00105564],[0.0002304 0.0002304],[0.00331309 0.00331309],[0.01462602 0.01462602],[0.21331444 0.21331444],[0.09947198 0.09947198],[0.03612238 0.03612238],[0.06895264 0.06895264],[0.03657142 0.03657142],[0.00100201 0.00100201],[0.013834 0.013834],[0.00696699 0.00696699],[0.02171874 0.02171874],[0.00967769 0.00967769],[0.00572968 0.00572968],[0.00941012 0.00941012],[0.01503632 0.01503632],[0.01008571 0.01008571],[0.00702586 0.00702586],[0.02514772 0.02514772],[0.00046372 0.00046372],[0.00170965 0.00170965],14,3
[0.00630674 0.00630674],[0.00098107 0.00098107],[0.00181786 0.00181786],[0.00252254 0.00252254],[0.01311629 0.01311629],[0.21076093 0.21076093],[0.09907941 0.09907941],[0.03726229 0.03726229],[0.06720477 0.06720477],[0.02995724 0.02995724],[0.00053706 0.00053706],[0.01262575 0.01262575],[0.00714747 0.00714747],[0.02034582 0.02034582],[0.00821447 0.00821447],[0.00859765 0.00859765],[0.00744529 0.00744529],[0.01118175 0.01118175],[0.00850686 0.00850686],[0.00341597 0.00341597],[0.02404098 0.02404098],[0.00175542 0.00175543],[0.00150617 0.00150617],14,4
[0.01533779 0.01533779],[0.00029398 0.00029398],[0.00323402 0.00323402],[0.00126073 0.00126073],[0.00657122 0.00657122],[0.00085909 0.00085909],[0.01115906 0.01115906],[0.00407442 0.00407442],[0.00965168 0.00965168],[0.00960753 0.00960753],[0.00437295 0.00437295],[0.00333291 0.00333291],[0.00381593 0.00381593],[0.00164978 0.00164978],[0.01076104 0.01076104],[0.00097969 0.00097969],[0.00402459 0.00402459],[0.00525852 0.00525852],[0.00852404 0.00852404],[0.01437422 0.01437422],[0.01745003 0.01745003],[0.00220955 0.00220955],[0.01011812 0.01011812],15,0
[0.01895322 0.01895322],[0.00042924 0.00042924],[0.00326143 0.00326143],[0.0010196 0.0010196],[0.00710262 0.00710262],[0.01064698 0.01064698],[0.01315485 0.01315485],[0.00430043 0.00430043],[0.00941957 0.00941957],[0.0091444 0.0091444],[0.00492038 0.00492038],[0.0032247 0.0032247],[0.00471708 0.00471708],[0.00095397 0.00095397],[0.0110279 0.0110279],[0.00260583 0.00260583],[0.00436397 0.00436397],[0.00488151 0.00488151],[0.00212373 0.00212373],[0.01153151 0.01153151],[0.01807385 0.01807385],[0.00203705 0.00203705],[0.0101156 0.0101156],15,1
[0.01572213 0.01572213],[0.00086484 0.00086484],[0.00323448 0.00323448],[0.00111766 0.00111766],[0.00633639 0.00633639],[0.00162498 0.00162498],[0.01073111 0.01073111],[0.00371084 0.00371084],[0.01008746 0.01008746],[0.00963609 0.00963609],[0.00456651 0.00456651],[0.00378115 0.00378115],[0.00492583 0.00492583],[0.00137843 0.00137843],[0.01219423 0.01219423],[0.00160144 0.00160144],[0.00610046 0.00610046],[0.00468483 0.00468483],[0.00661822 0.00661822],[0.01364864 0.01364864],[0.01551784 0.01551784],[0.00470284 0.00470284],[0.00891498 0.00891498],15,2
[0.01827229 0.0182723 ],[0.00039066 0.00039066],[0.00291796 0.00291796],[0.00020503 0.00020503],[0.00685052 0.00685052],[0.01108336 0.01108336],[0.01370405 0.01370405],[0.00432281 0.00432281],[0.01017771 0.01017771],[0.00841911 0.00841911],[0.00469445 0.00469445],[0.00341354 0.00341354],[0.00474629 0.00474629],[0.00254187 0.00254187],[0.01130415 0.01130415],[0.00299099 0.00299099],[0.00557914 0.00557914],[0.00373786 0.00373786],[0.00874148 0.00874148],[0.01054502 0.01054502],[0.01955463 0.01955463],[0.00059773 0.00059773],[0.00789878 0.00789878],15,3
[0.01309785 0.01309785],[0.00079606 0.00079606],[0.00381955 0.00381955],[0.00188857 0.00188857],[0.00652925 0.00652925],[0.00187201 0.00187201],[0.01227915 0.01227915],[0.00400033 0.00400033],[0.00943957 0.00943957],[0.00910927 0.00910927],[0.00523554 0.00523554],[0.0042277 0.0042277],[0.00106802 0.00106802],[0.00131595 0.00131595],[0.01383094 0.01383094],[0.00399973 0.00399973],[0.00481132 0.00481132],[0.0065722 0.0065722],[0.00561006 0.00561006],[0.01235488 0.01235488],[0.01048538 0.01048538],[0.0023564 0.0023564],[0.00921926 0.00921926],15,4
[0.00168106 0.00168106],[0.00187185 0.00187185],[0.0014891 0.0014891],[0.00375745 0.00375745],[0.01153187 0.01153187],[0.03170674 0.03170674],[0.01361651 0.01361651],[0.0012653 0.0012653],[0.01085658 0.01085658],[0.00793404 0.00793404],[0.00303619 0.00303619],[0.00574119 0.00574119],[0.00425419 0.00425419],[0.00223967 0.00223966],[0.0070048 0.0070048],[0.00871263 0.00871263],[1.53604026e-05 1.53603011e-05],[0.02782684 0.02782684],[0.01041295 0.01041295],[0.01191537 0.01191537],[0.00712493 0.00712493],[0.00472816 0.00472816],[0.00499158 0.00499158],16,0
[7.78420155e-05 7.78414322e-05],[0.00185674 0.00185674],[0.00136747 0.00136747],[0.00257938 0.00257938],[0.01104479 0.01104479],[0.03230062 0.03230062],[0.01476543 0.01476543],[0.00156668 0.00156668],[0.011745 0.011745],[0.00824459 0.00824459],[0.00286256 0.00286256],[0.00775039 0.00775039],[0.00422627 0.00422627],[0.00334553 0.00334553],[0.00622331 0.00622331],[0.0087359 0.0087359],[0.00122098 0.00122098],[0.0275029 0.0275029],[0.0095713 0.0095713],[0.01164235 0.01164235],[0.0085549 0.0085549],[0.00087118 0.00087118],[0.00789766 0.00789766],16,1
[0.00157418 0.00157418],[0.00114604 0.00114604],[0.00150071 0.00150071],[0.00367362 0.00367362],[0.01212361 0.01212361],[0.03050917 0.03050917],[0.01311456 0.01311456],[7.19846556e-05 7.19847747e-05],[0.01020493 0.01020493],[0.00796862 0.00796862],[0.00318722 0.00318722],[0.00595852 0.00595852],[0.00393976 0.00393976],[0.00770713 0.00770713],[0.00840285 0.00840285],[0.00589793 0.00589793],[0.00118238 0.00118238],[0.02608457 0.02608457],[0.00847253 0.00847253],[0.01236717 0.01236717],[0.00680632 0.00680632],[0.00881823 0.00881823],[0.0121595 0.0121595],16,2
[0.00046361 0.00046361],[0.00185958 0.00185958],[0.001408 0.001408],[0.0019742 0.0019742],[0.01212848 0.01212848],[0.03081202 0.03081202],[0.01418214 0.01418214],[0.0015333 0.0015333],[0.01069655 0.01069655],[0.00842961 0.00842961],[0.00320178 0.00320178],[0.0081044 0.0081044],[0.00303152 0.00303152],[0.00587861 0.00587861],[0.00756357 0.00756357],[0.01134839 0.01134839],[0.00010154 0.00010154],[0.02658135 0.02658135],[0.00772373 0.00772373],[0.01149564 0.01149564],[0.00797231 0.00797231],[0.00441046 0.00441046],[0.00733983 0.00733983],16,3
[0.00051471 0.00051471],[0.00272102 0.00272102],[0.00041231 0.00041231],[0.00290952 0.00290952],[0.01042886 0.01042886],[0.03216162 0.03216162],[0.01394923 0.01394923],[0.00144097 0.00144097],[0.01109644 0.01109644],[0.00844697 0.00844697],[0.00310667 0.00310667],[0.00792252 0.00792252],[0.00312219 0.00312219],[0.00612005 0.00612005],[0.00690904 0.00690904],[0.00933586 0.00933586],[0.00010592 0.00010592],[0.02704466 0.02704466],[0.00794014 0.00794014],[0.01176641 0.01176641],[0.00672163 0.00672163],[0.00346485 0.00346486],[0.00513597 0.00513597],16,4
